time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu
30.000879000;3.661e-01;2.442e-01;4.000e-04;6.671e-01;1.093e-03;3.661e-01;6.671e-01;1.639e-03;3.661e-01;1.221e-03;1.992e-06;1.000e+01;6.660e-01;9.000e-05
30.000943000;3.661e-01;2.442e-01;6.000e-04;6.670e-01;1.639e-03;3.661e-01;6.670e-01;1.639e-03;3.661e-01;1.221e-03;2.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001007000;3.661e-01;2.442e-01;6.000e-04;6.670e-01;1.639e-03;3.661e-01;6.670e-01;2.185e-03;3.661e-01;1.221e-03;2.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001071000;3.662e-01;2.444e-01;8.000e-04;6.675e-01;2.185e-03;3.662e-01;6.675e-01;2.185e-03;3.662e-01;1.222e-03;3.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001135000;3.662e-01;2.444e-01;8.000e-04;6.674e-01;2.185e-03;3.662e-01;6.674e-01;2.731e-03;3.662e-01;1.222e-03;3.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001199000;3.662e-01;2.444e-01;1.000e-03;6.673e-01;2.730e-03;3.662e-01;6.673e-01;3.276e-03;3.662e-01;1.222e-03;4.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001263000;3.663e-01;2.446e-01;1.200e-03;6.678e-01;3.276e-03;3.663e-01;6.678e-01;3.276e-03;3.663e-01;1.223e-03;5.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001327000;3.663e-01;2.446e-01;1.400e-03;6.677e-01;3.822e-03;3.663e-01;6.677e-01;3.822e-03;3.663e-01;1.223e-03;6.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001391000;3.664e-01;2.448e-01;1.400e-03;6.681e-01;3.821e-03;3.664e-01;6.681e-01;4.367e-03;3.664e-01;1.224e-03;6.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001455000;3.664e-01;2.448e-01;1.600e-03;6.680e-01;4.366e-03;3.665e-01;6.680e-01;4.912e-03;3.664e-01;1.224e-03;7.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001519000;3.665e-01;2.450e-01;1.800e-03;6.685e-01;4.911e-03;3.665e-01;6.684e-01;5.457e-03;3.665e-01;1.225e-03;8.992e-06;1.000e+01;6.660e-01;9.000e-05
30.001583000;3.666e-01;2.452e-01;2.000e-03;6.689e-01;5.456e-03;3.666e-01;6.689e-01;6.001e-03;3.666e-01;1.226e-03;9.993e-06;1.000e+01;6.660e-01;9.000e-05
30.001647000;3.666e-01;2.452e-01;2.200e-03;6.688e-01;6.000e-03;3.667e-01;6.687e-01;6.546e-03;3.666e-01;1.226e-03;1.099e-05;1.000e+01;6.660e-01;9.000e-05
30.001711000;3.667e-01;2.454e-01;2.600e-03;6.692e-01;7.090e-03;3.667e-01;6.692e-01;7.090e-03;3.667e-01;1.227e-03;1.299e-05;1.000e+01;6.660e-01;9.000e-05
30.001775000;3.668e-01;2.454e-01;2.800e-03;6.690e-01;7.634e-03;3.668e-01;6.696e-01;7.633e-03;3.668e-01;1.227e-03;1.399e-05;1.000e+01;6.660e-01;9.000e-05
30.001839000;3.669e-01;2.456e-01;3.000e-03;6.694e-01;8.177e-03;3.669e-01;6.694e-01;8.177e-03;3.669e-01;1.228e-03;1.499e-05;1.000e+01;6.660e-01;9.000e-05
30.001903000;3.670e-01;2.458e-01;3.200e-03;6.698e-01;8.720e-03;3.670e-01;6.698e-01;9.265e-03;3.670e-01;1.229e-03;1.599e-05;1.000e+01;6.660e-01;9.000e-05
30.001967000;3.671e-01;2.460e-01;3.600e-03;6.702e-01;9.808e-03;3.671e-01;6.702e-01;9.808e-03;3.671e-01;1.230e-03;1.799e-05;1.000e+01;6.660e-01;9.000e-05
30.002031000;3.671e-01;2.460e-01;3.800e-03;6.700e-01;1.035e-02;3.672e-01;6.706e-01;1.089e-02;3.671e-01;1.230e-03;1.899e-05;1.000e+01;6.660e-01;9.000e-05
30.002095000;3.672e-01;2.462e-01;4.200e-03;6.704e-01;1.144e-02;3.672e-01;6.704e-01;1.144e-02;3.672e-01;1.231e-03;2.099e-05;1.000e+01;6.660e-01;9.000e-05
30.002159000;3.673e-01;2.464e-01;4.400e-03;6.708e-01;1.198e-02;3.673e-01;6.708e-01;1.252e-02;3.673e-01;1.232e-03;2.199e-05;1.000e+01;6.660e-01;9.000e-05
30.002223000;3.674e-01;2.466e-01;4.800e-03;6.711e-01;1.306e-02;3.674e-01;6.711e-01;1.306e-02;3.674e-01;1.233e-03;2.400e-05;1.000e+01;6.660e-01;9.000e-05
30.002287000;3.675e-01;2.468e-01;5.000e-03;6.715e-01;1.360e-02;3.676e-01;6.715e-01;1.415e-02;3.675e-01;1.234e-03;2.500e-05;1.000e+01;6.660e-01;9.000e-05
30.002351000;3.677e-01;2.470e-01;5.400e-03;6.718e-01;1.469e-02;3.677e-01;6.718e-01;1.469e-02;3.677e-01;1.235e-03;2.700e-05;1.000e+01;6.660e-01;9.000e-05
30.002415000;3.678e-01;2.472e-01;5.800e-03;6.722e-01;1.577e-02;3.678e-01;6.721e-01;1.577e-02;3.678e-01;1.236e-03;2.900e-05;1.000e+01;6.660e-01;9.000e-05
30.002479000;3.679e-01;2.474e-01;6.200e-03;6.725e-01;1.685e-02;3.679e-01;6.725e-01;1.685e-02;3.679e-01;1.237e-03;3.100e-05;1.000e+01;6.660e-01;9.000e-05
30.002543000;3.680e-01;2.476e-01;6.400e-03;6.728e-01;1.739e-02;3.680e-01;6.728e-01;1.793e-02;3.680e-01;1.238e-03;3.200e-05;1.000e+01;6.660e-01;9.000e-05
30.002607000;3.681e-01;2.478e-01;6.800e-03;6.732e-01;1.847e-02;3.681e-01;6.731e-01;1.901e-02;3.681e-01;1.239e-03;3.400e-05;1.000e+01;6.660e-01;9.000e-05
30.002671000;3.682e-01;2.480e-01;7.200e-03;6.735e-01;1.955e-02;3.683e-01;6.734e-01;2.009e-02;3.682e-01;1.240e-03;3.600e-05;1.000e+01;6.660e-01;9.000e-05
30.002735000;3.684e-01;2.482e-01;7.600e-03;6.738e-01;2.063e-02;3.684e-01;6.738e-01;2.117e-02;3.684e-01;1.241e-03;3.800e-05;1.000e+01;6.660e-01;9.000e-05
30.002799000;3.685e-01;2.484e-01;8.000e-03;6.741e-01;2.171e-02;3.685e-01;6.741e-01;2.225e-02;3.685e-01;1.242e-03;4.000e-05;1.000e+01;6.660e-01;9.000e-05
30.002863000;3.686e-01;2.486e-01;8.400e-03;6.744e-01;2.279e-02;3.686e-01;6.744e-01;2.333e-02;3.686e-01;1.243e-03;4.200e-05;1.000e+01;6.660e-01;9.000e-05
30.002927000;3.688e-01;2.488e-01;8.800e-03;6.747e-01;2.386e-02;3.688e-01;6.746e-01;2.440e-02;3.688e-01;1.244e-03;4.400e-05;1.000e+01;6.660e-01;9.000e-05
30.002991000;3.689e-01;2.490e-01;9.400e-03;6.750e-01;2.548e-02;3.689e-01;6.749e-01;2.548e-02;3.689e-01;1.245e-03;4.700e-05;1.000e+01;6.660e-01;9.000e-05
30.003055000;3.691e-01;2.494e-01;9.800e-03;6.758e-01;2.655e-02;3.691e-01;6.758e-01;2.655e-02;3.691e-01;1.247e-03;4.900e-05;1.000e+01;6.660e-01;9.000e-05
30.003119000;3.692e-01;2.496e-01;1.020e-02;6.761e-01;2.763e-02;3.692e-01;6.760e-01;2.817e-02;3.692e-01;1.248e-03;5.100e-05;1.000e+01;6.660e-01;9.000e-05
30.003183000;3.693e-01;2.498e-01;1.060e-02;6.763e-01;2.870e-02;3.694e-01;6.763e-01;2.924e-02;3.693e-01;1.249e-03;5.300e-05;1.000e+01;6.660e-01;9.000e-05
30.003247000;3.695e-01;2.500e-01;1.120e-02;6.766e-01;3.031e-02;3.695e-01;6.766e-01;3.031e-02;3.695e-01;1.250e-03;5.600e-05;1.000e+01;6.660e-01;9.000e-05
30.003311000;3.696e-01;2.504e-01;1.160e-02;6.774e-01;3.138e-02;3.697e-01;6.774e-01;3.192e-02;3.696e-01;1.252e-03;5.800e-05;1.000e+01;6.660e-01;9.000e-05
30.003375000;3.698e-01;2.506e-01;1.220e-02;6.777e-01;3.299e-02;3.698e-01;6.776e-01;3.299e-02;3.698e-01;1.253e-03;6.100e-05;1.000e+01;6.660e-01;9.000e-05
30.003439000;3.700e-01;2.508e-01;1.260e-02;6.779e-01;3.406e-02;3.700e-01;6.779e-01;3.460e-02;3.700e-01;1.254e-03;6.300e-05;1.000e+01;6.660e-01;9.000e-05
30.003503000;3.701e-01;2.512e-01;1.320e-02;6.787e-01;3.566e-02;3.701e-01;6.787e-01;3.566e-02;3.701e-01;1.256e-03;6.600e-05;1.000e+01;6.660e-01;9.000e-05
30.003567000;3.703e-01;2.514e-01;1.360e-02;6.789e-01;3.673e-02;3.703e-01;6.789e-01;3.727e-02;3.703e-01;1.257e-03;6.800e-05;1.000e+01;6.660e-01;9.000e-05
30.003631000;3.705e-01;2.518e-01;1.420e-02;6.797e-01;3.833e-02;3.705e-01;6.797e-01;3.833e-02;3.705e-01;1.259e-03;7.100e-05;1.000e+01;6.660e-01;9.000e-05
30.003759000;3.708e-01;2.522e-01;1.520e-02;6.802e-01;4.099e-02;3.708e-01;6.801e-01;4.153e-02;3.708e-01;1.261e-03;7.600e-05;1.000e+01;6.660e-01;9.000e-05
30.003875000;3.711e-01;2.528e-01;1.620e-02;6.812e-01;4.365e-02;3.711e-01;6.812e-01;4.419e-02;3.711e-01;1.264e-03;8.100e-05;1.000e+01;6.660e-01;9.000e-05
30.003990000;3.714e-01;2.534e-01;1.720e-02;6.822e-01;4.631e-02;3.715e-01;6.822e-01;4.684e-02;3.714e-01;1.267e-03;8.600e-05;1.000e+01;6.660e-01;9.000e-05
30.004105000;3.718e-01;2.540e-01;1.820e-02;6.832e-01;4.896e-02;3.718e-01;6.832e-01;4.949e-02;3.718e-01;1.270e-03;9.100e-05;1.000e+01;6.660e-01;9.000e-05
30.004220000;3.721e-01;2.546e-01;1.940e-02;6.842e-01;5.214e-02;3.721e-01;6.842e-01;5.213e-02;3.721e-01;1.273e-03;9.700e-05;1.000e+01;6.660e-01;9.000e-05
30.004335000;3.724e-01;2.552e-01;2.040e-02;6.852e-01;5.477e-02;3.725e-01;6.852e-01;5.531e-02;3.724e-01;1.276e-03;1.020e-04;1.000e+01;6.660e-01;9.000e-05
30.004451000;3.728e-01;2.558e-01;2.160e-02;6.862e-01;5.794e-02;3.728e-01;6.861e-01;5.794e-02;3.728e-01;1.279e-03;1.080e-04;1.000e+01;6.660e-01;9.000e-05
30.004566000;3.732e-01;2.564e-01;2.280e-02;6.871e-01;6.110e-02;3.732e-01;6.871e-01;6.110e-02;3.732e-01;1.282e-03;1.140e-04;1.000e+01;6.660e-01;9.000e-05
30.004681000;3.735e-01;2.570e-01;2.380e-02;6.881e-01;6.372e-02;3.735e-01;6.880e-01;6.425e-02;3.735e-01;1.285e-03;1.190e-04;1.000e+01;6.660e-01;9.000e-05
30.004796000;3.739e-01;2.576e-01;2.500e-02;6.890e-01;6.687e-02;3.739e-01;6.889e-01;6.740e-02;3.739e-01;1.288e-03;1.250e-04;1.000e+01;6.660e-01;9.000e-05
30.004911000;3.743e-01;2.582e-01;2.620e-02;6.899e-01;7.000e-02;3.743e-01;6.898e-01;7.053e-02;3.743e-01;1.291e-03;1.310e-04;1.000e+01;6.660e-01;9.000e-05
30.005027000;3.746e-01;2.590e-01;2.760e-02;6.913e-01;7.367e-02;3.747e-01;6.913e-01;7.366e-02;3.746e-01;1.295e-03;1.380e-04;1.000e+01;6.660e-01;9.000e-05
30.005142000;3.750e-01;2.596e-01;2.880e-02;6.922e-01;7.679e-02;3.751e-01;6.922e-01;7.679e-02;3.750e-01;1.298e-03;1.440e-04;1.000e+01;6.660e-01;9.000e-05
30.005257000;3.754e-01;2.604e-01;3.000e-02;6.936e-01;7.991e-02;3.755e-01;6.936e-01;8.044e-02;3.754e-01;1.302e-03;1.500e-04;1.000e+01;6.660e-01;9.000e-05
30.005361000;3.758e-01;2.610e-01;3.120e-02;6.945e-01;8.303e-02;3.758e-01;6.945e-01;8.355e-02;3.758e-01;1.305e-03;1.560e-04;1.000e+01;6.660e-01;9.000e-05
30.005464000;3.762e-01;2.616e-01;3.240e-02;6.955e-01;8.614e-02;3.762e-01;6.954e-01;8.666e-02;3.762e-01;1.308e-03;1.620e-04;1.000e+01;6.660e-01;9.000e-05
30.005568000;3.765e-01;2.622e-01;3.360e-02;6.964e-01;8.924e-02;3.765e-01;6.963e-01;8.976e-02;3.765e-01;1.311e-03;1.680e-04;1.000e+01;6.660e-01;9.000e-05
30.005672000;3.769e-01;2.628e-01;3.480e-02;6.973e-01;9.233e-02;3.769e-01;6.978e-01;9.286e-02;3.769e-01;1.314e-03;1.740e-04;1.000e+01;6.660e-01;9.000e-05
30.005768000;3.772e-01;2.634e-01;3.600e-02;6.982e-01;9.543e-02;3.773e-01;6.982e-01;9.542e-02;3.772e-01;1.317e-03;1.800e-04;1.000e+01;6.660e-01;9.000e-05
30.005769000;3.772e-01;2.634e-01;3.600e-02;6.982e-01;9.543e-02;3.773e-01;6.987e-01;9.542e-02;3.772e-01;1.317e-03;1.800e-04;1.000e+01;6.660e-01;9.000e-05
30.005770000;3.772e-01;2.636e-01;3.600e-02;6.987e-01;9.543e-02;3.773e-01;6.987e-01;9.542e-02;3.772e-01;1.318e-03;1.800e-04;1.000e+01;6.660e-01;9.000e-05
30.005772000;3.773e-01;2.636e-01;3.600e-02;6.987e-01;9.543e-02;3.773e-01;6.987e-01;9.595e-02;3.773e-01;1.318e-03;1.800e-04;1.000e+01;6.660e-01;9.000e-05
30.005776000;3.773e-01;2.636e-01;3.600e-02;6.987e-01;9.542e-02;3.773e-01;6.987e-01;9.595e-02;3.773e-01;1.318e-03;1.800e-04;1.000e+01;6.660e-01;9.000e-05
30.005784000;3.773e-01;2.636e-01;3.620e-02;6.987e-01;9.595e-02;3.773e-01;6.986e-01;9.594e-02;3.773e-01;1.318e-03;1.810e-04;1.000e+01;6.660e-01;9.000e-05
30.005800000;3.774e-01;2.636e-01;3.640e-02;6.985e-01;9.646e-02;3.774e-01;6.985e-01;9.645e-02;3.774e-01;1.318e-03;1.820e-04;1.000e+01;6.660e-01;9.000e-05
30.005832000;3.775e-01;2.638e-01;3.680e-02;6.989e-01;9.749e-02;3.775e-01;6.988e-01;9.748e-02;3.775e-01;1.319e-03;1.840e-04;1.000e+01;6.660e-01;9.000e-05
30.005896000;3.777e-01;2.642e-01;3.740e-02;6.995e-01;9.902e-02;3.777e-01;6.994e-01;9.954e-02;3.777e-01;1.321e-03;1.870e-04;1.000e+01;6.660e-01;9.000e-05
30.006024000;3.782e-01;2.650e-01;3.900e-02;7.007e-01;1.031e-01;3.782e-01;7.012e-01;1.036e-01;3.782e-01;1.325e-03;1.950e-04;1.000e+01;6.660e-01;9.000e-05
30.006152000;3.787e-01;2.660e-01;4.060e-02;7.025e-01;1.072e-01;3.787e-01;7.024e-01;1.077e-01;3.787e-01;1.330e-03;2.030e-04;1.000e+01;6.660e-01;9.000e-05
30.006280000;3.791e-01;2.668e-01;4.220e-02;7.037e-01;1.113e-01;3.792e-01;7.036e-01;1.118e-01;3.791e-01;1.334e-03;2.110e-04;1.000e+01;6.660e-01;9.000e-05
30.006408000;3.796e-01;2.676e-01;4.380e-02;7.049e-01;1.154e-01;3.797e-01;7.048e-01;1.159e-01;3.796e-01;1.338e-03;2.190e-04;1.000e+01;6.660e-01;9.000e-05
30.006536000;3.801e-01;2.684e-01;4.540e-02;7.061e-01;1.194e-01;3.802e-01;7.060e-01;1.199e-01;3.801e-01;1.342e-03;2.270e-04;1.000e+01;6.660e-01;9.000e-05
30.006664000;3.806e-01;2.692e-01;4.720e-02;7.073e-01;1.240e-01;3.807e-01;7.072e-01;1.240e-01;3.806e-01;1.346e-03;2.360e-04;1.000e+01;6.660e-01;9.000e-05
30.006792000;3.811e-01;2.700e-01;4.880e-02;7.084e-01;1.280e-01;3.812e-01;7.083e-01;1.280e-01;3.811e-01;1.350e-03;2.440e-04;1.000e+01;6.660e-01;9.000e-05
30.006920000;3.816e-01;2.708e-01;5.040e-02;7.096e-01;1.321e-01;3.817e-01;7.095e-01;1.326e-01;3.816e-01;1.354e-03;2.520e-04;1.000e+01;6.660e-01;9.000e-05
30.007048000;3.822e-01;2.718e-01;5.220e-02;7.112e-01;1.366e-01;3.822e-01;7.112e-01;1.366e-01;3.822e-01;1.359e-03;2.610e-04;1.000e+01;6.660e-01;9.000e-05
30.007176000;3.827e-01;2.726e-01;5.400e-02;7.124e-01;1.411e-01;3.827e-01;7.123e-01;1.411e-01;3.827e-01;1.363e-03;2.700e-04;1.000e+01;6.660e-01;9.000e-05
30.007304000;3.832e-01;2.734e-01;5.560e-02;7.135e-01;1.451e-01;3.832e-01;7.134e-01;1.456e-01;3.832e-01;1.367e-03;2.780e-04;1.000e+01;6.660e-01;9.000e-05
30.007432000;3.837e-01;2.742e-01;5.740e-02;7.146e-01;1.496e-01;3.838e-01;7.145e-01;1.501e-01;3.837e-01;1.371e-03;2.870e-04;1.000e+01;6.660e-01;9.000e-05
30.007518000;3.841e-01;2.748e-01;5.860e-02;7.155e-01;1.526e-01;3.841e-01;7.154e-01;1.531e-01;3.841e-01;1.374e-03;2.930e-04;1.000e+01;6.660e-01;9.000e-05
30.007522000;3.841e-01;2.748e-01;5.860e-02;7.155e-01;1.526e-01;3.841e-01;7.154e-01;1.531e-01;3.841e-01;1.374e-03;2.930e-04;1.000e+01;6.660e-01;9.000e-05
30.007526000;3.841e-01;2.750e-01;5.880e-02;7.160e-01;1.531e-01;3.841e-01;7.159e-01;1.531e-01;3.841e-01;1.375e-03;2.940e-04;1.000e+01;6.660e-01;9.000e-05
30.007534000;3.841e-01;2.750e-01;5.880e-02;7.159e-01;1.531e-01;3.842e-01;7.158e-01;1.536e-01;3.841e-01;1.375e-03;2.940e-04;1.000e+01;6.660e-01;9.000e-05
30.007550000;3.842e-01;2.750e-01;5.900e-02;7.158e-01;1.536e-01;3.842e-01;7.157e-01;1.541e-01;3.842e-01;1.375e-03;2.950e-04;1.000e+01;6.660e-01;9.000e-05
30.007582000;3.843e-01;2.752e-01;5.940e-02;7.160e-01;1.546e-01;3.844e-01;7.160e-01;1.551e-01;3.843e-01;1.376e-03;2.970e-04;1.000e+01;6.660e-01;9.000e-05
30.007646000;3.846e-01;2.758e-01;6.040e-02;7.171e-01;1.570e-01;3.846e-01;7.170e-01;1.575e-01;3.846e-01;1.379e-03;3.020e-04;1.000e+01;6.660e-01;9.000e-05
30.007774000;3.851e-01;2.766e-01;6.220e-02;7.182e-01;1.615e-01;3.852e-01;7.181e-01;1.620e-01;3.851e-01;1.383e-03;3.110e-04;1.000e+01;6.660e-01;9.000e-05
30.007902000;3.857e-01;2.774e-01;6.400e-02;7.193e-01;1.659e-01;3.857e-01;7.192e-01;1.664e-01;3.857e-01;1.387e-03;3.200e-04;1.000e+01;6.660e-01;9.000e-05
30.008030000;3.862e-01;2.784e-01;6.580e-02;7.208e-01;1.704e-01;3.863e-01;7.208e-01;1.709e-01;3.862e-01;1.392e-03;3.290e-04;1.000e+01;6.660e-01;9.000e-05
30.008158000;3.868e-01;2.792e-01;6.760e-02;7.219e-01;1.748e-01;3.868e-01;7.218e-01;1.753e-01;3.868e-01;1.396e-03;3.380e-04;1.000e+01;6.660e-01;9.000e-05
30.008286000;3.873e-01;2.800e-01;6.960e-02;7.230e-01;1.797e-01;3.873e-01;7.229e-01;1.797e-01;3.873e-01;1.400e-03;3.480e-04;1.000e+01;6.660e-01;9.000e-05
30.008414000;3.878e-01;2.810e-01;7.140e-02;7.245e-01;1.841e-01;3.879e-01;7.244e-01;1.846e-01;3.878e-01;1.405e-03;3.570e-04;1.000e+01;6.660e-01;9.000e-05
30.008542000;3.884e-01;2.818e-01;7.340e-02;7.255e-01;1.890e-01;3.884e-01;7.255e-01;1.890e-01;3.884e-01;1.409e-03;3.670e-04;1.000e+01;6.660e-01;9.000e-05
30.008670000;3.890e-01;2.828e-01;7.520e-02;7.271e-01;1.933e-01;3.890e-01;7.270e-01;1.938e-01;3.890e-01;1.414e-03;3.760e-04;1.000e+01;6.660e-01;9.000e-05
30.008754000;3.893e-01;2.834e-01;7.640e-02;7.280e-01;1.962e-01;3.894e-01;7.279e-01;1.967e-01;3.893e-01;1.417e-03;3.820e-04;1.000e+01;6.660e-01;9.000e-05
30.008837000;3.897e-01;2.838e-01;7.780e-02;7.283e-01;1.997e-01;3.897e-01;7.282e-01;1.996e-01;3.897e-01;1.419e-03;3.890e-04;1.000e+01;6.660e-01;9.000e-05
30.008920000;3.900e-01;2.844e-01;7.900e-02;7.292e-01;2.025e-01;3.901e-01;7.291e-01;2.025e-01;3.900e-01;1.422e-03;3.950e-04;1.000e+01;6.660e-01;9.000e-05
30.009004000;3.904e-01;2.850e-01;8.020e-02;7.300e-01;2.054e-01;3.905e-01;7.299e-01;2.059e-01;3.904e-01;1.425e-03;4.010e-04;1.000e+01;6.660e-01;9.000e-05
30.009170000;3.911e-01;2.860e-01;8.280e-02;7.312e-01;2.117e-01;3.912e-01;7.311e-01;2.117e-01;3.911e-01;1.430e-03;4.140e-04;1.000e+01;6.660e-01;9.000e-05
30.009337000;3.919e-01;2.872e-01;8.520e-02;7.329e-01;2.174e-01;3.919e-01;7.328e-01;2.179e-01;3.919e-01;1.436e-03;4.260e-04;1.000e+01;6.660e-01;9.000e-05
30.009504000;3.926e-01;2.882e-01;8.780e-02;7.341e-01;2.236e-01;3.926e-01;7.340e-01;2.241e-01;3.926e-01;1.441e-03;4.390e-04;1.000e+01;6.660e-01;9.000e-05
30.009670000;3.933e-01;2.892e-01;9.040e-02;7.353e-01;2.298e-01;3.934e-01;7.352e-01;2.298e-01;3.933e-01;1.446e-03;4.520e-04;1.000e+01;6.660e-01;9.000e-05
30.009837000;3.941e-01;2.902e-01;9.300e-02;7.364e-01;2.360e-01;3.941e-01;7.363e-01;2.360e-01;3.941e-01;1.451e-03;4.650e-04;1.000e+01;6.660e-01;9.000e-05
30.010004000;3.948e-01;2.910e-01;9.540e-02;7.371e-01;2.416e-01;3.949e-01;7.370e-01;2.421e-01;3.948e-01;1.455e-03;4.770e-04;1.000e+01;6.660e-01;9.000e-05
30.010170000;3.955e-01;2.920e-01;9.800e-02;7.382e-01;2.478e-01;3.956e-01;7.381e-01;2.482e-01;3.955e-01;1.460e-03;4.900e-04;1.000e+01;6.660e-01;9.000e-05
30.010337000;3.963e-01;2.928e-01;1.006e-01;7.389e-01;2.539e-01;3.963e-01;7.388e-01;2.543e-01;3.963e-01;1.464e-03;5.030e-04;1.000e+01;6.660e-01;9.000e-05
30.010504000;3.970e-01;2.936e-01;1.032e-01;7.395e-01;2.599e-01;3.971e-01;7.394e-01;2.604e-01;3.970e-01;1.468e-03;5.160e-04;1.000e+01;6.660e-01;9.000e-05
30.010637000;3.976e-01;2.944e-01;1.054e-01;7.404e-01;2.651e-01;3.977e-01;7.403e-01;2.650e-01;3.976e-01;1.472e-03;5.270e-04;1.000e+01;6.660e-01;9.000e-05
30.010771000;3.982e-01;2.950e-01;1.074e-01;7.408e-01;2.697e-01;3.983e-01;7.407e-01;2.702e-01;3.982e-01;1.475e-03;5.370e-04;1.000e+01;6.660e-01;9.000e-05
