time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.015059000;1.025e+00;8.227e-01;2.127e-02;8.029e-01;2.076e-02;1.039e+00;1.025e+00;7.404e-01;1.915e-02;1.000e+01;8.129e-01;4.072e-02;5.000e+01;5.000e+01
20.015433000;1.025e+00;8.233e-01;2.264e-02;8.032e-01;2.209e-02;1.039e+00;1.025e+00;7.410e-01;2.038e-02;1.000e+01;8.132e-01;4.202e-02;5.000e+01;5.000e+01
20.015619000;1.025e+00;8.236e-01;2.332e-02;8.033e-01;2.275e-02;1.040e+00;1.025e+00;7.413e-01;2.099e-02;1.000e+01;8.133e-01;4.267e-02;5.000e+01;5.000e+01
20.015806000;1.026e+00;8.239e-01;2.400e-02;8.034e-01;2.340e-02;1.040e+00;1.026e+00;7.415e-01;2.160e-02;1.000e+01;8.134e-01;4.332e-02;5.000e+01;5.000e+01
20.015993000;1.026e+00;8.242e-01;2.467e-02;8.036e-01;2.405e-02;1.041e+00;1.026e+00;7.418e-01;2.220e-02;1.000e+01;8.135e-01;4.396e-02;5.000e+01;5.000e+01
20.016179000;1.026e+00;8.245e-01;2.534e-02;8.037e-01;2.470e-02;1.041e+00;1.026e+00;7.421e-01;2.281e-02;1.000e+01;8.137e-01;4.460e-02;5.000e+01;5.000e+01
20.016366000;1.026e+00;8.248e-01;2.600e-02;8.038e-01;2.534e-02;1.042e+00;1.026e+00;7.423e-01;2.340e-02;1.000e+01;8.138e-01;4.522e-02;5.000e+01;5.000e+01
20.016552000;1.026e+00;8.251e-01;2.665e-02;8.040e-01;2.597e-02;1.042e+00;1.026e+00;7.426e-01;2.399e-02;1.000e+01;8.139e-01;4.585e-02;5.000e+01;5.000e+01
20.016739000;1.027e+00;8.254e-01;2.730e-02;8.041e-01;2.659e-02;1.042e+00;1.027e+00;7.429e-01;2.457e-02;1.000e+01;8.140e-01;4.646e-02;5.000e+01;5.000e+01
20.016926000;1.027e+00;8.257e-01;2.793e-02;8.042e-01;2.720e-02;1.043e+00;1.027e+00;7.431e-01;2.514e-02;1.000e+01;8.141e-01;4.706e-02;5.000e+01;5.000e+01
20.017112000;1.027e+00;8.260e-01;2.855e-02;8.043e-01;2.781e-02;1.043e+00;1.027e+00;7.434e-01;2.570e-02;1.000e+01;8.142e-01;4.766e-02;5.000e+01;5.000e+01
20.017299000;1.027e+00;8.262e-01;2.916e-02;8.045e-01;2.840e-02;1.044e+00;1.027e+00;7.436e-01;2.625e-02;1.000e+01;8.144e-01;4.824e-02;5.000e+01;5.000e+01
20.017486000;1.027e+00;8.265e-01;2.976e-02;8.046e-01;2.897e-02;1.044e+00;1.027e+00;7.438e-01;2.679e-02;1.000e+01;8.145e-01;4.881e-02;5.000e+01;5.000e+01
20.017672000;1.027e+00;8.268e-01;3.035e-02;8.047e-01;2.954e-02;1.044e+00;1.027e+00;7.441e-01;2.731e-02;1.000e+01;8.146e-01;4.937e-02;5.000e+01;5.000e+01
20.017859000;1.028e+00;8.270e-01;3.092e-02;8.048e-01;3.009e-02;1.045e+00;1.028e+00;7.443e-01;2.783e-02;1.000e+01;8.147e-01;4.992e-02;5.000e+01;5.000e+01
20.018045000;1.028e+00;8.273e-01;3.148e-02;8.049e-01;3.063e-02;1.045e+00;1.028e+00;7.445e-01;2.833e-02;1.000e+01;8.148e-01;5.045e-02;5.000e+01;5.000e+01
20.018232000;1.028e+00;8.275e-01;3.202e-02;8.050e-01;3.115e-02;1.045e+00;1.028e+00;7.448e-01;2.882e-02;1.000e+01;8.149e-01;5.097e-02;5.000e+01;5.000e+01
20.018419000;1.028e+00;8.278e-01;3.254e-02;8.051e-01;3.165e-02;1.046e+00;1.028e+00;7.450e-01;2.929e-02;1.000e+01;8.150e-01;5.147e-02;5.000e+01;5.000e+01
20.018605000;1.028e+00;8.280e-01;3.305e-02;8.053e-01;3.214e-02;1.046e+00;1.028e+00;7.452e-01;2.975e-02;1.000e+01;8.151e-01;5.196e-02;5.000e+01;5.000e+01
20.018792000;1.028e+00;8.282e-01;3.354e-02;8.054e-01;3.262e-02;1.046e+00;1.028e+00;7.454e-01;3.019e-02;1.000e+01;8.152e-01;5.243e-02;5.000e+01;5.000e+01
20.018979000;1.029e+00;8.284e-01;3.402e-02;8.055e-01;3.307e-02;1.047e+00;1.029e+00;7.456e-01;3.061e-02;1.000e+01;8.153e-01;5.289e-02;5.000e+01;5.000e+01
20.019056000;1.029e+00;8.285e-01;3.421e-02;8.055e-01;3.326e-02;1.047e+00;1.029e+00;7.457e-01;3.079e-02;1.000e+01;8.153e-01;5.307e-02;5.000e+01;5.000e+01
20.019072000;1.029e+00;8.285e-01;3.425e-02;8.055e-01;3.329e-02;1.047e+00;1.029e+00;7.457e-01;3.082e-02;1.000e+01;8.153e-01;5.311e-02;5.000e+01;5.000e+01
20.019088000;1.029e+00;8.286e-01;3.429e-02;8.055e-01;3.333e-02;1.047e+00;1.029e+00;7.457e-01;3.086e-02;1.000e+01;8.154e-01;5.314e-02;5.000e+01;5.000e+01
20.019120000;1.029e+00;8.286e-01;3.436e-02;8.055e-01;3.341e-02;1.047e+00;1.029e+00;7.457e-01;3.093e-02;1.000e+01;8.154e-01;5.322e-02;5.000e+01;5.000e+01
20.019184000;1.029e+00;8.287e-01;3.452e-02;8.056e-01;3.355e-02;1.047e+00;1.029e+00;7.458e-01;3.106e-02;1.000e+01;8.154e-01;5.337e-02;5.000e+01;5.000e+01
20.019312000;1.029e+00;8.288e-01;3.482e-02;8.057e-01;3.384e-02;1.047e+00;1.029e+00;7.459e-01;3.134e-02;1.000e+01;8.155e-01;5.366e-02;5.000e+01;5.000e+01
20.019568000;1.029e+00;8.291e-01;3.539e-02;8.058e-01;3.440e-02;1.047e+00;1.029e+00;7.462e-01;3.186e-02;1.000e+01;8.156e-01;5.421e-02;5.000e+01;5.000e+01
20.019824000;1.029e+00;8.294e-01;3.593e-02;8.059e-01;3.492e-02;1.048e+00;1.029e+00;7.464e-01;3.234e-02;1.000e+01;8.157e-01;5.473e-02;5.000e+01;5.000e+01
20.020080000;1.029e+00;8.296e-01;3.644e-02;8.060e-01;3.540e-02;1.048e+00;1.029e+00;7.466e-01;3.279e-02;1.000e+01;8.158e-01;5.522e-02;5.000e+01;5.000e+01
20.020336000;1.029e+00;8.298e-01;3.691e-02;8.062e-01;3.585e-02;1.048e+00;1.029e+00;7.469e-01;3.322e-02;1.000e+01;8.159e-01;5.567e-02;5.000e+01;5.000e+01
20.020592000;1.029e+00;8.301e-01;3.734e-02;8.063e-01;3.627e-02;1.049e+00;1.029e+00;7.471e-01;3.360e-02;1.000e+01;8.161e-01;5.609e-02;5.000e+01;5.000e+01
20.020848000;1.030e+00;8.303e-01;3.773e-02;8.064e-01;3.665e-02;1.049e+00;1.030e+00;7.472e-01;3.396e-02;1.000e+01;8.162e-01;5.647e-02;5.000e+01;5.000e+01
20.021360000;1.030e+00;8.307e-01;3.841e-02;8.066e-01;3.730e-02;1.049e+00;1.030e+00;7.476e-01;3.457e-02;1.000e+01;8.164e-01;5.714e-02;5.000e+01;5.000e+01
20.021616000;1.030e+00;8.308e-01;3.869e-02;8.067e-01;3.757e-02;1.050e+00;1.030e+00;7.477e-01;3.482e-02;1.000e+01;8.165e-01;5.742e-02;5.000e+01;5.000e+01
20.021872000;1.030e+00;8.310e-01;3.894e-02;8.068e-01;3.780e-02;1.050e+00;1.030e+00;7.479e-01;3.504e-02;1.000e+01;8.166e-01;5.766e-02;5.000e+01;5.000e+01
20.022128000;1.030e+00;8.311e-01;3.915e-02;8.069e-01;3.801e-02;1.050e+00;1.030e+00;7.480e-01;3.523e-02;1.000e+01;8.167e-01;5.787e-02;5.000e+01;5.000e+01
20.022384000;1.030e+00;8.313e-01;3.932e-02;8.070e-01;3.817e-02;1.050e+00;1.030e+00;7.481e-01;3.539e-02;1.000e+01;8.167e-01;5.805e-02;5.000e+01;5.000e+01
20.022640000;1.030e+00;8.314e-01;3.946e-02;8.071e-01;3.831e-02;1.050e+00;1.030e+00;7.482e-01;3.551e-02;1.000e+01;8.168e-01;5.819e-02;5.000e+01;5.000e+01
20.022896000;1.030e+00;8.315e-01;3.956e-02;8.072e-01;3.841e-02;1.050e+00;1.030e+00;7.483e-01;3.561e-02;1.000e+01;8.169e-01;5.831e-02;5.000e+01;5.000e+01
20.023152000;1.030e+00;8.316e-01;3.964e-02;8.073e-01;3.848e-02;1.050e+00;1.030e+00;7.484e-01;3.567e-02;1.000e+01;8.170e-01;5.839e-02;5.000e+01;5.000e+01
20.023408000;1.030e+00;8.317e-01;3.967e-02;8.073e-01;3.851e-02;1.050e+00;1.030e+00;7.485e-01;3.571e-02;1.000e+01;8.171e-01;5.844e-02;5.000e+01;5.000e+01
20.023664000;1.030e+00;8.317e-01;3.968e-02;8.074e-01;3.852e-02;1.050e+00;1.030e+00;7.486e-01;3.571e-02;1.000e+01;8.171e-01;5.846e-02;5.000e+01;5.000e+01
20.023920000;1.030e+00;8.318e-01;3.966e-02;8.075e-01;3.850e-02;1.050e+00;1.030e+00;7.486e-01;3.569e-02;1.000e+01;8.172e-01;5.845e-02;5.000e+01;5.000e+01
20.024176000;1.030e+00;8.319e-01;3.960e-02;8.075e-01;3.845e-02;1.050e+00;1.030e+00;7.487e-01;3.564e-02;1.000e+01;8.173e-01;5.841e-02;5.000e+01;5.000e+01
20.024688000;1.030e+00;8.319e-01;3.941e-02;8.077e-01;3.826e-02;1.050e+00;1.030e+00;7.487e-01;3.547e-02;1.000e+01;8.174e-01;5.826e-02;5.000e+01;5.000e+01
20.024944000;1.030e+00;8.319e-01;3.927e-02;8.077e-01;3.813e-02;1.050e+00;1.030e+00;7.488e-01;3.535e-02;1.000e+01;8.175e-01;5.814e-02;5.000e+01;5.000e+01
20.025200000;1.030e+00;8.320e-01;3.911e-02;8.078e-01;3.797e-02;1.050e+00;1.030e+00;7.488e-01;3.520e-02;1.000e+01;8.175e-01;5.800e-02;5.000e+01;5.000e+01
20.025456000;1.030e+00;8.320e-01;3.892e-02;8.078e-01;3.779e-02;1.050e+00;1.030e+00;7.488e-01;3.503e-02;1.000e+01;8.176e-01;5.784e-02;5.000e+01;5.000e+01
20.025712000;1.030e+00;8.320e-01;3.871e-02;8.079e-01;3.759e-02;1.049e+00;1.030e+00;7.488e-01;3.484e-02;1.000e+01;8.176e-01;5.765e-02;5.000e+01;5.000e+01
20.025968000;1.030e+00;8.319e-01;3.848e-02;8.079e-01;3.737e-02;1.049e+00;1.030e+00;7.487e-01;3.463e-02;1.000e+01;8.177e-01;5.745e-02;5.000e+01;5.000e+01
20.026224000;1.030e+00;8.319e-01;3.823e-02;8.080e-01;3.713e-02;1.049e+00;1.030e+00;7.487e-01;3.441e-02;1.000e+01;8.177e-01;5.723e-02;5.000e+01;5.000e+01
20.026480000;1.030e+00;8.319e-01;3.796e-02;8.080e-01;3.687e-02;1.049e+00;1.030e+00;7.487e-01;3.417e-02;1.000e+01;8.178e-01;5.699e-02;5.000e+01;5.000e+01
20.026736000;1.029e+00;8.319e-01;3.767e-02;8.081e-01;3.660e-02;1.049e+00;1.029e+00;7.487e-01;3.391e-02;1.000e+01;8.178e-01;5.673e-02;5.000e+01;5.000e+01
20.026992000;1.029e+00;8.318e-01;3.737e-02;8.081e-01;3.630e-02;1.049e+00;1.029e+00;7.486e-01;3.363e-02;1.000e+01;8.178e-01;5.645e-02;5.000e+01;5.000e+01
20.027248000;1.029e+00;8.318e-01;3.705e-02;8.081e-01;3.600e-02;1.048e+00;1.029e+00;7.486e-01;3.334e-02;1.000e+01;8.179e-01;5.616e-02;5.000e+01;5.000e+01
20.027504000;1.029e+00;8.317e-01;3.672e-02;8.082e-01;3.568e-02;1.048e+00;1.029e+00;7.485e-01;3.304e-02;1.000e+01;8.179e-01;5.586e-02;5.000e+01;5.000e+01
20.027760000;1.029e+00;8.317e-01;3.637e-02;8.082e-01;3.534e-02;1.048e+00;1.029e+00;7.485e-01;3.273e-02;1.000e+01;8.180e-01;5.555e-02;5.000e+01;5.000e+01
20.028016000;1.029e+00;8.316e-01;3.601e-02;8.082e-01;3.500e-02;1.048e+00;1.029e+00;7.484e-01;3.241e-02;1.000e+01;8.180e-01;5.522e-02;5.000e+01;5.000e+01
20.028272000;1.029e+00;8.315e-01;3.564e-02;8.083e-01;3.465e-02;1.047e+00;1.029e+00;7.484e-01;3.208e-02;1.000e+01;8.180e-01;5.489e-02;5.000e+01;5.000e+01
20.028528000;1.029e+00;8.315e-01;3.527e-02;8.083e-01;3.428e-02;1.047e+00;1.029e+00;7.483e-01;3.174e-02;1.000e+01;8.181e-01;5.455e-02;5.000e+01;5.000e+01
20.028784000;1.029e+00;8.314e-01;3.488e-02;8.083e-01;3.392e-02;1.047e+00;1.029e+00;7.482e-01;3.140e-02;1.000e+01;8.181e-01;5.419e-02;5.000e+01;5.000e+01
20.029040000;1.028e+00;8.313e-01;3.449e-02;8.083e-01;3.354e-02;1.047e+00;1.028e+00;7.482e-01;3.104e-02;1.000e+01;8.181e-01;5.384e-02;5.000e+01;5.000e+01
20.029296000;1.028e+00;8.312e-01;3.410e-02;8.084e-01;3.316e-02;1.046e+00;1.028e+00;7.481e-01;3.069e-02;1.000e+01;8.181e-01;5.347e-02;5.000e+01;5.000e+01
20.029552000;1.028e+00;8.311e-01;3.370e-02;8.084e-01;3.277e-02;1.046e+00;1.028e+00;7.480e-01;3.033e-02;1.000e+01;8.182e-01;5.310e-02;5.000e+01;5.000e+01
20.029808000;1.028e+00;8.311e-01;3.329e-02;8.084e-01;3.238e-02;1.046e+00;1.028e+00;7.480e-01;2.996e-02;1.000e+01;8.182e-01;5.273e-02;5.000e+01;5.000e+01
20.030064000;1.028e+00;8.310e-01;3.289e-02;8.084e-01;3.199e-02;1.046e+00;1.028e+00;7.479e-01;2.960e-02;1.000e+01;8.182e-01;5.236e-02;5.000e+01;5.000e+01
20.030320000;1.028e+00;8.309e-01;3.248e-02;8.084e-01;3.160e-02;1.045e+00;1.028e+00;7.478e-01;2.923e-02;1.000e+01;8.183e-01;5.199e-02;5.000e+01;5.000e+01
20.030576000;1.028e+00;8.308e-01;3.207e-02;8.084e-01;3.121e-02;1.045e+00;1.028e+00;7.477e-01;2.886e-02;1.000e+01;8.183e-01;5.161e-02;5.000e+01;5.000e+01
20.030832000;1.028e+00;8.307e-01;3.166e-02;8.085e-01;3.082e-02;1.045e+00;1.028e+00;7.476e-01;2.850e-02;1.000e+01;8.183e-01;5.124e-02;5.000e+01;5.000e+01
20.031088000;1.027e+00;8.306e-01;3.126e-02;8.085e-01;3.042e-02;1.045e+00;1.027e+00;7.476e-01;2.813e-02;1.000e+01;8.183e-01;5.086e-02;5.000e+01;5.000e+01
20.031344000;1.027e+00;8.305e-01;3.085e-02;8.085e-01;3.004e-02;1.044e+00;1.027e+00;7.475e-01;2.777e-02;1.000e+01;8.183e-01;5.049e-02;5.000e+01;5.000e+01
20.031600000;1.027e+00;8.305e-01;3.045e-02;8.085e-01;2.965e-02;1.044e+00;1.027e+00;7.474e-01;2.741e-02;1.000e+01;8.184e-01;5.012e-02;5.000e+01;5.000e+01
20.031856000;1.027e+00;8.304e-01;3.006e-02;8.085e-01;2.927e-02;1.044e+00;1.027e+00;7.473e-01;2.705e-02;1.000e+01;8.184e-01;4.975e-02;5.000e+01;5.000e+01
20.032112000;1.027e+00;8.303e-01;2.966e-02;8.085e-01;2.889e-02;1.044e+00;1.027e+00;7.473e-01;2.670e-02;1.000e+01;8.184e-01;4.939e-02;5.000e+01;5.000e+01
20.032368000;1.027e+00;8.302e-01;2.928e-02;8.086e-01;2.851e-02;1.043e+00;1.027e+00;7.472e-01;2.635e-02;1.000e+01;8.184e-01;4.903e-02;5.000e+01;5.000e+01
20.032624000;1.027e+00;8.301e-01;2.889e-02;8.086e-01;2.814e-02;1.043e+00;1.027e+00;7.471e-01;2.601e-02;1.000e+01;8.184e-01;4.868e-02;5.000e+01;5.000e+01
20.032880000;1.027e+00;8.300e-01;2.852e-02;8.086e-01;2.778e-02;1.043e+00;1.027e+00;7.470e-01;2.567e-02;1.000e+01;8.185e-01;4.833e-02;5.000e+01;5.000e+01
20.033136000;1.026e+00;8.300e-01;2.815e-02;8.086e-01;2.742e-02;1.043e+00;1.026e+00;7.470e-01;2.533e-02;1.000e+01;8.185e-01;4.799e-02;5.000e+01;5.000e+01
20.033392000;1.026e+00;8.299e-01;2.779e-02;8.086e-01;2.707e-02;1.042e+00;1.026e+00;7.469e-01;2.501e-02;1.000e+01;8.185e-01;4.765e-02;5.000e+01;5.000e+01
20.033904000;1.026e+00;8.297e-01;2.709e-02;8.086e-01;2.640e-02;1.042e+00;1.026e+00;7.467e-01;2.438e-02;1.000e+01;8.185e-01;4.700e-02;5.000e+01;5.000e+01
20.034160000;1.026e+00;8.296e-01;2.675e-02;8.087e-01;2.607e-02;1.042e+00;1.026e+00;7.467e-01;2.407e-02;1.000e+01;8.186e-01;4.669e-02;5.000e+01;5.000e+01
20.034416000;1.026e+00;8.296e-01;2.642e-02;8.087e-01;2.575e-02;1.042e+00;1.026e+00;7.466e-01;2.378e-02;1.000e+01;8.186e-01;4.639e-02;5.000e+01;5.000e+01
20.034672000;1.026e+00;8.295e-01;2.610e-02;8.087e-01;2.544e-02;1.041e+00;1.026e+00;7.466e-01;2.349e-02;1.000e+01;8.186e-01;4.609e-02;5.000e+01;5.000e+01
20.034928000;1.026e+00;8.294e-01;2.578e-02;8.087e-01;2.514e-02;1.041e+00;1.026e+00;7.465e-01;2.321e-02;1.000e+01;8.186e-01;4.580e-02;5.000e+01;5.000e+01
20.035184000;1.026e+00;8.294e-01;2.548e-02;8.087e-01;2.485e-02;1.041e+00;1.026e+00;7.464e-01;2.293e-02;1.000e+01;8.186e-01;4.552e-02;5.000e+01;5.000e+01
20.035440000;1.025e+00;8.293e-01;2.519e-02;8.087e-01;2.456e-02;1.041e+00;1.025e+00;7.464e-01;2.267e-02;1.000e+01;8.187e-01;4.525e-02;5.000e+01;5.000e+01
20.035696000;1.025e+00;8.293e-01;2.490e-02;8.087e-01;2.429e-02;1.041e+00;1.025e+00;7.463e-01;2.241e-02;1.000e+01;8.187e-01;4.498e-02;5.000e+01;5.000e+01
20.036208000;1.025e+00;8.292e-01;2.436e-02;8.088e-01;2.377e-02;1.040e+00;1.025e+00;7.462e-01;2.193e-02;1.000e+01;8.187e-01;4.448e-02;5.000e+01;5.000e+01
20.036669000;1.025e+00;8.291e-01;2.391e-02;8.088e-01;2.333e-02;1.040e+00;1.025e+00;7.462e-01;2.152e-02;1.000e+01;8.188e-01;4.407e-02;5.000e+01;5.000e+01
20.037129000;1.025e+00;8.290e-01;2.349e-02;8.088e-01;2.292e-02;1.040e+00;1.025e+00;7.461e-01;2.114e-02;1.000e+01;8.188e-01;4.367e-02;5.000e+01;5.000e+01
20.037590000;1.025e+00;8.289e-01;2.310e-02;8.089e-01;2.254e-02;1.039e+00;1.025e+00;7.460e-01;2.079e-02;1.000e+01;8.188e-01;4.331e-02;5.000e+01;5.000e+01
20.038051000;1.025e+00;8.289e-01;2.274e-02;8.089e-01;2.219e-02;1.039e+00;1.025e+00;7.460e-01;2.046e-02;1.000e+01;8.189e-01;4.298e-02;5.000e+01;5.000e+01
20.038512000;1.025e+00;8.288e-01;2.240e-02;8.089e-01;2.186e-02;1.039e+00;1.025e+00;7.459e-01;2.016e-02;1.000e+01;8.189e-01;4.267e-02;5.000e+01;5.000e+01
20.038701000;1.025e+00;8.288e-01;2.227e-02;8.090e-01;2.174e-02;1.039e+00;1.025e+00;7.459e-01;2.004e-02;1.000e+01;8.189e-01;4.255e-02;5.000e+01;5.000e+01
20.038733000;1.025e+00;8.288e-01;2.225e-02;8.090e-01;2.172e-02;1.039e+00;1.025e+00;7.459e-01;2.003e-02;1.000e+01;8.189e-01;4.253e-02;5.000e+01;5.000e+01
20.038765000;1.024e+00;8.288e-01;2.223e-02;8.090e-01;2.170e-02;1.039e+00;1.024e+00;7.459e-01;2.001e-02;1.000e+01;8.189e-01;4.251e-02;5.000e+01;5.000e+01
20.038829000;1.024e+00;8.288e-01;2.219e-02;8.090e-01;2.166e-02;1.039e+00;1.024e+00;7.459e-01;1.997e-02;1.000e+01;8.189e-01;4.247e-02;5.000e+01;5.000e+01
20.038957000;1.024e+00;8.288e-01;2.210e-02;8.090e-01;2.158e-02;1.039e+00;1.024e+00;7.459e-01;1.989e-02;1.000e+01;8.190e-01;4.240e-02;5.000e+01;5.000e+01
20.039213000;1.024e+00;8.287e-01;2.194e-02;8.090e-01;2.142e-02;1.039e+00;1.024e+00;7.459e-01;1.975e-02;1.000e+01;8.190e-01;4.225e-02;5.000e+01;5.000e+01
20.039725000;1.024e+00;8.287e-01;2.165e-02;8.090e-01;2.113e-02;1.038e+00;1.024e+00;7.458e-01;1.948e-02;1.000e+01;8.190e-01;4.198e-02;5.000e+01;5.000e+01
20.040237000;1.024e+00;8.287e-01;2.138e-02;8.091e-01;2.088e-02;1.038e+00;1.024e+00;7.458e-01;1.924e-02;1.000e+01;8.191e-01;4.173e-02;5.000e+01;5.000e+01
20.040749000;1.024e+00;8.287e-01;2.114e-02;8.091e-01;2.064e-02;1.038e+00;1.024e+00;7.458e-01;1.903e-02;1.000e+01;8.191e-01;4.151e-02;5.000e+01;5.000e+01
20.041261000;1.024e+00;8.286e-01;2.092e-02;8.092e-01;2.043e-02;1.038e+00;1.024e+00;7.458e-01;1.883e-02;1.000e+01;8.192e-01;4.131e-02;5.000e+01;5.000e+01
20.042285000;1.024e+00;8.286e-01;2.055e-02;8.093e-01;2.007e-02;1.038e+00;1.024e+00;7.458e-01;1.850e-02;1.000e+01;8.193e-01;4.098e-02;5.000e+01;5.000e+01
20.042797000;1.024e+00;8.286e-01;2.039e-02;8.093e-01;1.992e-02;1.038e+00;1.024e+00;7.458e-01;1.835e-02;1.000e+01;8.193e-01;4.084e-02;5.000e+01;5.000e+01
20.043309000;1.024e+00;8.286e-01;2.025e-02;8.094e-01;1.978e-02;1.038e+00;1.024e+00;7.458e-01;1.822e-02;1.000e+01;8.194e-01;4.070e-02;5.000e+01;5.000e+01
20.043821000;1.024e+00;8.287e-01;2.012e-02;8.094e-01;1.965e-02;1.037e+00;1.024e+00;7.458e-01;1.810e-02;1.000e+01;8.194e-01;4.058e-02;5.000e+01;5.000e+01
20.044333000;1.024e+00;8.287e-01;1.999e-02;8.094e-01;1.953e-02;1.037e+00;1.024e+00;7.458e-01;1.799e-02;1.000e+01;8.195e-01;4.047e-02;5.000e+01;5.000e+01
20.044845000;1.024e+00;8.287e-01;1.987e-02;8.095e-01;1.941e-02;1.037e+00;1.024e+00;7.458e-01;1.789e-02;1.000e+01;8.195e-01;4.037e-02;5.000e+01;5.000e+01
20.045357000;1.024e+00;8.287e-01;1.976e-02;8.095e-01;1.930e-02;1.037e+00;1.024e+00;7.458e-01;1.778e-02;1.000e+01;8.196e-01;4.027e-02;5.000e+01;5.000e+01
20.045869000;1.024e+00;8.287e-01;1.965e-02;8.096e-01;1.920e-02;1.037e+00;1.024e+00;7.459e-01;1.769e-02;1.000e+01;8.196e-01;4.017e-02;5.000e+01;5.000e+01
20.046381000;1.024e+00;8.287e-01;1.954e-02;8.096e-01;1.909e-02;1.037e+00;1.024e+00;7.459e-01;1.759e-02;1.000e+01;8.197e-01;4.007e-02;5.000e+01;5.000e+01
20.046893000;1.024e+00;8.288e-01;1.943e-02;8.097e-01;1.899e-02;1.037e+00;1.024e+00;7.459e-01;1.749e-02;1.000e+01;8.197e-01;3.997e-02;5.000e+01;5.000e+01
20.047405000;1.024e+00;8.288e-01;1.932e-02;8.097e-01;1.888e-02;1.037e+00;1.024e+00;7.459e-01;1.739e-02;1.000e+01;8.198e-01;3.987e-02;5.000e+01;5.000e+01
20.047917000;1.023e+00;8.288e-01;1.920e-02;8.098e-01;1.876e-02;1.037e+00;1.023e+00;7.459e-01;1.728e-02;1.000e+01;8.198e-01;3.976e-02;5.000e+01;5.000e+01
20.048429000;1.023e+00;8.288e-01;1.908e-02;8.098e-01;1.865e-02;1.037e+00;1.023e+00;7.459e-01;1.717e-02;1.000e+01;8.199e-01;3.965e-02;5.000e+01;5.000e+01
20.048941000;1.023e+00;8.288e-01;1.896e-02;8.099e-01;1.852e-02;1.037e+00;1.023e+00;7.459e-01;1.706e-02;1.000e+01;8.199e-01;3.954e-02;5.000e+01;5.000e+01
20.049453000;1.023e+00;8.288e-01;1.882e-02;8.099e-01;1.839e-02;1.037e+00;1.023e+00;7.460e-01;1.694e-02;1.000e+01;8.200e-01;3.941e-02;5.000e+01;5.000e+01
20.049965000;1.023e+00;8.288e-01;1.868e-02;8.100e-01;1.825e-02;1.036e+00;1.023e+00;7.460e-01;1.681e-02;1.000e+01;8.200e-01;3.928e-02;5.000e+01;5.000e+01
20.050477000;1.023e+00;8.289e-01;1.853e-02;8.100e-01;1.811e-02;1.036e+00;1.023e+00;7.460e-01;1.668e-02;1.000e+01;8.201e-01;3.914e-02;5.000e+01;5.000e+01
20.050989000;1.023e+00;8.289e-01;1.837e-02;8.101e-01;1.795e-02;1.036e+00;1.023e+00;7.460e-01;1.653e-02;1.000e+01;8.201e-01;3.899e-02;5.000e+01;5.000e+01
20.051501000;1.023e+00;8.289e-01;1.820e-02;8.101e-01;1.779e-02;1.036e+00;1.023e+00;7.460e-01;1.638e-02;1.000e+01;8.202e-01;3.884e-02;5.000e+01;5.000e+01
20.052013000;1.023e+00;8.289e-01;1.803e-02;8.102e-01;1.762e-02;1.036e+00;1.023e+00;7.460e-01;1.622e-02;1.000e+01;8.202e-01;3.867e-02;5.000e+01;5.000e+01
20.052525000;1.023e+00;8.289e-01;1.784e-02;8.102e-01;1.744e-02;1.036e+00;1.023e+00;7.460e-01;1.606e-02;1.000e+01;8.203e-01;3.850e-02;5.000e+01;5.000e+01
20.053037000;1.023e+00;8.289e-01;1.765e-02;8.103e-01;1.725e-02;1.036e+00;1.023e+00;7.460e-01;1.588e-02;1.000e+01;8.203e-01;3.831e-02;5.000e+01;5.000e+01
20.053549000;1.023e+00;8.288e-01;1.744e-02;8.103e-01;1.705e-02;1.036e+00;1.023e+00;7.460e-01;1.570e-02;1.000e+01;8.204e-01;3.812e-02;5.000e+01;5.000e+01
20.054061000;1.023e+00;8.288e-01;1.723e-02;8.104e-01;1.685e-02;1.036e+00;1.023e+00;7.460e-01;1.551e-02;1.000e+01;8.204e-01;3.792e-02;5.000e+01;5.000e+01
20.054573000;1.023e+00;8.288e-01;1.701e-02;8.104e-01;1.664e-02;1.035e+00;1.023e+00;7.459e-01;1.531e-02;1.000e+01;8.205e-01;3.771e-02;5.000e+01;5.000e+01
20.055085000;1.023e+00;8.288e-01;1.679e-02;8.105e-01;1.642e-02;1.035e+00;1.023e+00;7.459e-01;1.511e-02;1.000e+01;8.205e-01;3.750e-02;5.000e+01;5.000e+01
20.055597000;1.023e+00;8.288e-01;1.655e-02;8.105e-01;1.619e-02;1.035e+00;1.023e+00;7.459e-01;1.490e-02;1.000e+01;8.206e-01;3.728e-02;5.000e+01;5.000e+01
20.056109000;1.022e+00;8.288e-01;1.631e-02;8.106e-01;1.596e-02;1.035e+00;1.022e+00;7.459e-01;1.468e-02;1.000e+01;8.206e-01;3.705e-02;5.000e+01;5.000e+01
