time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Bess_GEN_MagnitudeControlledByAVRPu;Bess_GEN_UPuInjTerminal;Bess_GEN_IpInjTerminal;Bess_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Bess_GEN_ActivePowerSetpointPu;Bess_GEN_ReactivePowerSetpointPu;Bess_GEN_VoltageSetpointPu;Bess_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.040029000;1.000e+00;6.667e-01;-1.435e-09;6.667e-01;-4.087e-09;1.000e+00;1.013e+00;6.818e-01;4.716e-02;1.000e+00;4.000e-01;6.399e-09;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.008e+01;5.008e+01
20.041029000;1.000e+00;6.667e-01;1.666e-06;6.667e-01;1.663e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;1.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.008e+01;5.008e+01
20.042029000;1.000e+00;6.666e-01;1.666e-06;6.666e-01;1.663e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;1.007e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.008e+01;5.008e+01
20.043029000;1.000e+00;6.666e-01;1.666e-06;6.666e-01;1.662e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;1.007e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.009e+01;5.009e+01
20.044029000;1.000e+00;6.666e-01;1.666e-06;6.666e-01;1.662e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;1.007e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.009e+01;5.009e+01
20.045029000;1.000e+00;6.666e-01;3.333e-06;6.666e-01;3.328e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;2.007e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.009e+01;5.009e+01
20.046029000;1.000e+00;6.666e-01;3.333e-06;6.666e-01;3.328e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;2.007e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.009e+01;5.009e+01
20.047029000;1.000e+00;6.666e-01;5.000e-06;6.666e-01;4.995e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;3.007e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.009e+01;5.009e+01
20.048029000;1.000e+00;6.666e-01;5.000e-06;6.666e-01;4.995e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;3.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.010e+01;5.010e+01
20.049029000;1.000e+00;6.666e-01;6.667e-06;6.666e-01;6.662e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;4.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.010e+01;5.010e+01
20.050029000;1.000e+00;6.666e-01;6.668e-06;6.666e-01;6.662e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;4.000e-01;4.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.010e+01;5.010e+01
20.051029000;1.000e+00;6.666e-01;8.334e-06;6.666e-01;8.328e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;3.999e-01;5.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.010e+01;5.010e+01
20.052029000;1.000e+00;6.666e-01;1.000e-05;6.666e-01;9.995e-06;1.000e+00;1.013e+00;6.817e-01;4.716e-02;1.000e+00;3.999e-01;6.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.010e+01;5.010e+01
20.053029000;1.000e+00;6.665e-01;1.167e-05;6.665e-01;1.167e-05;1.000e+00;1.013e+00;6.816e-01;4.716e-02;1.000e+00;3.999e-01;7.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.010e+01;5.010e+01
20.054029000;1.000e+00;6.665e-01;1.333e-05;6.665e-01;1.333e-05;1.000e+00;1.013e+00;6.816e-01;4.716e-02;1.000e+00;3.999e-01;8.006e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.011e+01;5.011e+01
20.055029000;1.000e+00;6.665e-01;1.500e-05;6.665e-01;1.500e-05;1.000e+00;1.013e+00;6.816e-01;4.716e-02;1.000e+00;3.999e-01;9.005e-06;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.011e+01;5.011e+01
20.056029000;1.000e+00;6.665e-01;1.667e-05;6.665e-01;1.667e-05;1.000e+00;1.013e+00;6.816e-01;4.716e-02;1.000e+00;3.999e-01;1.001e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.011e+01;5.011e+01
20.057029000;1.000e+00;6.665e-01;1.833e-05;6.665e-01;1.833e-05;1.000e+00;1.013e+00;6.816e-01;4.716e-02;1.000e+00;3.999e-01;1.100e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.011e+01;5.011e+01
20.058029000;1.000e+00;6.664e-01;2.167e-05;6.664e-01;2.167e-05;1.000e+00;1.013e+00;6.815e-01;4.716e-02;1.000e+00;3.999e-01;1.300e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.011e+01;5.011e+01
20.059029000;1.000e+00;6.664e-01;2.333e-05;6.664e-01;2.333e-05;1.000e+00;1.013e+00;6.815e-01;4.715e-02;1.000e+00;3.998e-01;1.400e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.012e+01;5.012e+01
20.060029000;1.000e+00;6.664e-01;2.667e-05;6.664e-01;2.667e-05;1.000e+00;1.013e+00;6.815e-01;4.715e-02;1.000e+00;3.998e-01;1.600e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.012e+01;5.012e+01
20.061029000;1.000e+00;6.664e-01;3.000e-05;6.663e-01;3.000e-05;1.000e+00;1.013e+00;6.814e-01;4.715e-02;1.000e+00;3.998e-01;1.800e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.012e+01;5.012e+01
20.062029000;1.000e+00;6.663e-01;3.333e-05;6.663e-01;3.333e-05;1.000e+00;1.013e+00;6.814e-01;4.715e-02;1.000e+00;3.998e-01;2.000e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.012e+01;5.012e+01
20.063029000;1.000e+00;6.663e-01;3.667e-05;6.663e-01;3.667e-05;1.000e+00;1.013e+00;6.814e-01;4.715e-02;1.000e+00;3.998e-01;2.200e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.012e+01;5.012e+01
20.064029000;1.000e+00;6.663e-01;4.000e-05;6.662e-01;4.000e-05;1.000e+00;1.013e+00;6.813e-01;4.715e-02;1.000e+00;3.998e-01;2.400e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.013e+01;5.013e+01
20.065029000;1.000e+00;6.662e-01;4.333e-05;6.662e-01;4.333e-05;1.000e+00;1.013e+00;6.813e-01;4.715e-02;1.000e+00;3.997e-01;2.600e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.013e+01;5.013e+01
20.066029000;1.000e+00;6.662e-01;4.667e-05;6.662e-01;4.666e-05;1.000e+00;1.013e+00;6.813e-01;4.715e-02;1.000e+00;3.997e-01;2.800e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.013e+01;5.013e+01
20.067029000;1.000e+00;6.661e-01;5.167e-05;6.661e-01;5.166e-05;1.000e+00;1.013e+00;6.812e-01;4.715e-02;1.000e+00;3.997e-01;3.100e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.013e+01;5.013e+01
20.068029000;1.000e+00;6.661e-01;5.667e-05;6.661e-01;5.666e-05;1.000e+00;1.013e+00;6.812e-01;4.715e-02;1.000e+00;3.997e-01;3.400e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.013e+01;5.013e+01
20.069029000;1.000e+00;6.661e-01;6.167e-05;6.660e-01;6.166e-05;1.000e+00;1.013e+00;6.811e-01;4.715e-02;1.000e+00;3.996e-01;3.700e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.013e+01;5.013e+01
20.070029000;1.000e+00;6.660e-01;6.667e-05;6.660e-01;6.666e-05;1.000e+00;1.013e+00;6.811e-01;4.715e-02;1.000e+00;3.996e-01;4.000e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.014e+01;5.014e+01
20.071029000;1.000e+00;6.660e-01;7.167e-05;6.659e-01;7.166e-05;1.000e+00;1.013e+00;6.810e-01;4.715e-02;1.000e+00;3.996e-01;4.300e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.014e+01;5.014e+01
20.072029000;1.000e+00;6.659e-01;7.667e-05;6.659e-01;7.666e-05;1.000e+00;1.013e+00;6.810e-01;4.714e-02;1.000e+00;3.995e-01;4.600e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.014e+01;5.014e+01
20.073029000;1.000e+00;6.658e-01;8.333e-05;6.658e-01;8.333e-05;1.000e+00;1.013e+00;6.809e-01;4.714e-02;1.000e+00;3.995e-01;5.000e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.014e+01;5.014e+01
20.074029000;1.000e+00;6.658e-01;8.833e-05;6.657e-01;8.833e-05;1.000e+00;1.013e+00;6.808e-01;4.714e-02;1.000e+00;3.995e-01;5.300e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.014e+01;5.014e+01
20.075029000;1.000e+00;6.657e-01;9.500e-05;6.657e-01;9.499e-05;1.000e+00;1.013e+00;6.808e-01;4.714e-02;1.000e+00;3.994e-01;5.700e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.015e+01;5.015e+01
20.076029000;1.000e+00;6.657e-01;1.017e-04;6.656e-01;1.017e-04;1.000e+00;1.013e+00;6.807e-01;4.714e-02;1.000e+00;3.994e-01;6.100e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.015e+01;5.015e+01
20.077029000;1.000e+00;6.656e-01;1.083e-04;6.655e-01;1.083e-04;1.000e+00;1.013e+00;6.806e-01;4.714e-02;1.000e+00;3.993e-01;6.500e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.015e+01;5.015e+01
20.078029000;1.000e+00;6.655e-01;1.167e-04;6.655e-01;1.167e-04;1.000e+00;1.013e+00;6.806e-01;4.714e-02;1.000e+00;3.993e-01;7.000e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.015e+01;5.015e+01
20.079029000;1.000e+00;6.654e-01;1.233e-04;6.654e-01;1.233e-04;1.000e+00;1.013e+00;6.805e-01;4.713e-02;1.000e+00;3.993e-01;7.400e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.015e+01;5.015e+01
20.080029000;1.000e+00;6.654e-01;1.317e-04;6.653e-01;1.317e-04;1.000e+00;1.013e+00;6.804e-01;4.713e-02;1.000e+00;3.992e-01;7.900e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.015e+01;5.015e+01
20.081029000;1.000e+00;6.653e-01;1.400e-04;6.652e-01;1.400e-04;1.000e+00;1.013e+00;6.803e-01;4.713e-02;1.000e+00;3.992e-01;8.400e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.016e+01;5.016e+01
20.082029000;1.000e+00;6.652e-01;1.483e-04;6.651e-01;1.483e-04;1.000e+00;1.013e+00;6.802e-01;4.713e-02;1.000e+00;3.991e-01;8.900e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.016e+01;5.016e+01
20.083029000;1.000e+00;6.651e-01;1.567e-04;6.650e-01;1.566e-04;1.000e+00;1.013e+00;6.801e-01;4.713e-02;1.000e+00;3.991e-01;9.400e-05;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.016e+01;5.016e+01
20.084029000;1.000e+00;6.650e-01;1.667e-04;6.649e-01;1.666e-04;1.000e+00;1.013e+00;6.800e-01;4.713e-02;1.000e+00;3.990e-01;1.000e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.016e+01;5.016e+01
20.085029000;1.000e+00;6.649e-01;1.750e-04;6.648e-01;1.750e-04;1.000e+00;1.013e+00;6.799e-01;4.712e-02;1.000e+00;3.990e-01;1.050e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.016e+01;5.016e+01
20.086029000;1.000e+00;6.648e-01;1.850e-04;6.647e-01;1.850e-04;1.000e+00;1.013e+00;6.798e-01;4.712e-02;1.000e+00;3.989e-01;1.110e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.017e+01;5.017e+01
20.087029000;1.000e+00;6.647e-01;1.950e-04;6.646e-01;1.950e-04;1.000e+00;1.013e+00;6.797e-01;4.712e-02;1.000e+00;3.988e-01;1.170e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.017e+01;5.017e+01
20.088029000;1.000e+00;6.646e-01;2.067e-04;6.645e-01;2.066e-04;1.000e+00;1.013e+00;6.796e-01;4.712e-02;1.000e+00;3.988e-01;1.240e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.017e+01;5.017e+01
20.089029000;1.000e+00;6.645e-01;2.167e-04;6.644e-01;2.166e-04;1.000e+00;1.013e+00;6.795e-01;4.711e-02;1.000e+00;3.987e-01;1.300e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.017e+01;5.017e+01
20.090029000;1.000e+00;6.644e-01;2.283e-04;6.643e-01;2.283e-04;1.000e+00;1.013e+00;6.794e-01;4.711e-02;1.000e+00;3.986e-01;1.370e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.017e+01;5.017e+01
20.091029000;1.000e+00;6.643e-01;2.400e-04;6.642e-01;2.400e-04;1.000e+00;1.013e+00;6.793e-01;4.711e-02;1.000e+00;3.986e-01;1.440e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.017e+01;5.017e+01
20.092029000;1.000e+00;6.642e-01;2.517e-04;6.640e-01;2.516e-04;1.000e+00;1.013e+00;6.791e-01;4.711e-02;1.000e+00;3.985e-01;1.510e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.093029000;1.000e+00;6.641e-01;2.633e-04;6.639e-01;2.633e-04;1.000e+00;1.013e+00;6.790e-01;4.710e-02;1.000e+00;3.984e-01;1.580e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.094029000;1.000e+00;6.639e-01;2.767e-04;6.638e-01;2.766e-04;1.000e+00;1.013e+00;6.789e-01;4.710e-02;1.000e+00;3.984e-01;1.660e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.095029000;1.000e+00;6.638e-01;2.900e-04;6.636e-01;2.899e-04;1.000e+00;1.013e+00;6.787e-01;4.710e-02;1.000e+00;3.983e-01;1.740e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.096029000;1.000e+00;6.637e-01;3.033e-04;6.635e-01;3.033e-04;1.000e+00;1.013e+00;6.786e-01;4.710e-02;1.000e+00;3.982e-01;1.820e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.096157000;1.000e+00;6.636e-01;3.050e-04;6.635e-01;3.049e-04;1.000e+00;1.013e+00;6.786e-01;4.710e-02;1.000e+00;3.982e-01;1.830e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.096221000;1.000e+00;6.636e-01;3.050e-04;6.635e-01;3.049e-04;1.000e+00;1.013e+00;6.786e-01;4.710e-02;1.000e+00;3.982e-01;1.830e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.096285000;1.000e+00;6.636e-01;3.067e-04;6.635e-01;3.066e-04;1.000e+00;1.013e+00;6.786e-01;4.710e-02;1.000e+00;3.982e-01;1.840e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.096413000;1.000e+00;6.636e-01;3.083e-04;6.635e-01;3.083e-04;1.000e+00;1.013e+00;6.786e-01;4.709e-02;1.000e+00;3.982e-01;1.850e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.096669000;1.000e+00;6.636e-01;3.117e-04;6.634e-01;3.116e-04;1.000e+00;1.013e+00;6.785e-01;4.709e-02;1.000e+00;3.981e-01;1.870e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.097181000;1.000e+00;6.635e-01;3.183e-04;6.633e-01;3.183e-04;1.000e+00;1.013e+00;6.784e-01;4.709e-02;1.000e+00;3.981e-01;1.910e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.018e+01;5.018e+01
20.098181000;1.000e+00;6.634e-01;3.333e-04;6.632e-01;3.332e-04;1.000e+00;1.013e+00;6.783e-01;4.709e-02;1.000e+00;3.980e-01;2.000e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.019e+01;5.019e+01
20.099181000;1.000e+00;6.632e-01;3.467e-04;6.630e-01;3.466e-04;1.000e+00;1.013e+00;6.781e-01;4.709e-02;1.000e+00;3.979e-01;2.080e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.019e+01;5.019e+01
20.100181000;1.000e+00;6.631e-01;3.617e-04;6.629e-01;3.616e-04;1.000e+00;1.013e+00;6.780e-01;4.708e-02;1.000e+00;3.978e-01;2.170e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.019e+01;5.019e+01
20.101181000;1.000e+00;6.629e-01;3.767e-04;6.627e-01;3.766e-04;1.000e+00;1.013e+00;6.778e-01;4.708e-02;1.000e+00;3.977e-01;2.260e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.019e+01;5.019e+01
20.102181000;1.000e+00;6.628e-01;3.933e-04;6.626e-01;3.932e-04;1.000e+00;1.013e+00;6.777e-01;4.707e-02;1.000e+00;3.977e-01;2.360e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.019e+01;5.019e+01
20.103181000;1.000e+00;6.626e-01;4.083e-04;6.624e-01;4.082e-04;1.000e+00;1.013e+00;6.775e-01;4.707e-02;1.000e+00;3.976e-01;2.450e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.019e+01;5.019e+01
20.104181000;1.000e+00;6.624e-01;4.250e-04;6.622e-01;4.249e-04;1.000e+00;1.013e+00;6.773e-01;4.707e-02;1.000e+00;3.975e-01;2.550e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.020e+01;5.020e+01
20.105181000;1.000e+00;6.623e-01;4.417e-04;6.620e-01;4.415e-04;1.000e+00;1.013e+00;6.771e-01;4.706e-02;1.000e+00;3.974e-01;2.650e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.020e+01;5.020e+01
20.106181000;1.000e+00;6.621e-01;4.600e-04;6.619e-01;4.598e-04;1.000e+00;1.013e+00;6.770e-01;4.706e-02;1.000e+00;3.973e-01;2.760e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.020e+01;5.020e+01
20.107181000;1.000e+00;6.619e-01;4.767e-04;6.617e-01;4.765e-04;1.001e+00;1.013e+00;6.768e-01;4.705e-02;1.000e+00;3.971e-01;2.860e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.020e+01;5.020e+01
20.108181000;1.000e+00;6.617e-01;4.950e-04;6.615e-01;4.948e-04;1.001e+00;1.013e+00;6.766e-01;4.705e-02;1.000e+00;3.970e-01;2.970e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.020e+01;5.020e+01
20.109181000;1.000e+00;6.615e-01;5.133e-04;6.613e-01;5.131e-04;1.001e+00;1.013e+00;6.764e-01;4.705e-02;1.000e+00;3.969e-01;3.080e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.020e+01;5.020e+01
20.110181000;1.000e+00;6.613e-01;5.333e-04;6.611e-01;5.331e-04;1.001e+00;1.013e+00;6.762e-01;4.704e-02;1.000e+00;3.968e-01;3.200e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.021e+01;5.021e+01
20.111181000;1.000e+00;6.612e-01;5.517e-04;6.609e-01;5.514e-04;1.001e+00;1.013e+00;6.760e-01;4.704e-02;1.000e+00;3.967e-01;3.310e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.021e+01;5.021e+01
20.112181000;1.000e+00;6.610e-01;5.717e-04;6.607e-01;5.714e-04;1.001e+00;1.013e+00;6.758e-01;4.703e-02;1.000e+00;3.966e-01;3.430e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.021e+01;5.021e+01
20.113181000;1.000e+00;6.607e-01;5.917e-04;6.604e-01;5.914e-04;1.001e+00;1.013e+00;6.755e-01;4.703e-02;1.000e+00;3.964e-01;3.550e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.021e+01;5.021e+01
20.114181000;1.000e+00;6.605e-01;6.117e-04;6.602e-01;6.114e-04;1.001e+00;1.013e+00;6.753e-01;4.702e-02;1.000e+00;3.963e-01;3.670e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.021e+01;5.021e+01
20.115181000;1.000e+00;6.603e-01;6.333e-04;6.600e-01;6.330e-04;1.001e+00;1.013e+00;6.751e-01;4.702e-02;1.000e+00;3.962e-01;3.800e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.022e+01;5.022e+01
20.116181000;1.001e+00;6.601e-01;6.550e-04;6.598e-01;6.547e-04;1.001e+00;1.013e+00;6.749e-01;4.701e-02;1.001e+00;3.961e-01;3.930e-04;1.000e+01;6.667e-01;0.000e+00;1.000e+00;5.022e+01;5.022e+01
