time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_UPuInjTerminal;Wind_Turbine_GEN_IpInjTerminal;Wind_Turbine_GEN_IqInjTerminal;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu
20.050163000;1.012e+00;8.344e-01;3.360e-02;8.247e-01;3.321e-02;1.012e+00;8.244e-01;3.991e-02;1.012e+00;2.086e-03;8.400e-05;1.000e+01;8.320e-01
20.051163000;1.012e+00;8.344e-01;3.400e-02;8.246e-01;3.360e-02;1.012e+00;8.243e-01;4.031e-02;1.012e+00;2.086e-03;8.500e-05;1.000e+01;8.320e-01
20.052163000;1.012e+00;8.344e-01;3.400e-02;8.246e-01;3.360e-02;1.012e+00;8.243e-01;4.030e-02;1.012e+00;2.086e-03;8.500e-05;1.000e+01;8.320e-01
20.053163000;1.012e+00;8.344e-01;3.440e-02;8.245e-01;3.399e-02;1.012e+00;8.242e-01;4.070e-02;1.012e+00;2.086e-03;8.600e-05;1.000e+01;8.320e-01
20.054163000;1.012e+00;8.344e-01;3.440e-02;8.244e-01;3.399e-02;1.012e+00;8.241e-01;4.069e-02;1.012e+00;2.086e-03;8.600e-05;1.000e+01;8.320e-01
20.055163000;1.012e+00;8.340e-01;3.480e-02;8.240e-01;3.438e-02;1.013e+00;8.237e-01;4.109e-02;1.012e+00;2.085e-03;8.700e-05;1.000e+01;8.320e-01
20.056163000;1.012e+00;8.340e-01;3.480e-02;8.239e-01;3.438e-02;1.013e+00;8.236e-01;4.108e-02;1.012e+00;2.085e-03;8.700e-05;1.000e+01;8.320e-01
20.057163000;1.012e+00;8.340e-01;3.480e-02;8.239e-01;3.438e-02;1.013e+00;8.236e-01;4.147e-02;1.012e+00;2.085e-03;8.700e-05;1.000e+01;8.320e-01
20.059163000;1.012e+00;8.340e-01;3.520e-02;8.238e-01;3.477e-02;1.013e+00;8.235e-01;4.147e-02;1.012e+00;2.085e-03;8.800e-05;1.000e+01;8.320e-01
20.060163000;1.012e+00;8.340e-01;3.560e-02;8.237e-01;3.516e-02;1.013e+00;8.234e-01;4.186e-02;1.012e+00;2.085e-03;8.900e-05;1.000e+01;8.320e-01
20.061163000;1.013e+00;8.336e-01;3.560e-02;8.233e-01;3.516e-02;1.013e+00;8.230e-01;4.186e-02;1.013e+00;2.084e-03;8.900e-05;1.000e+01;8.320e-01
20.062163000;1.013e+00;8.336e-01;3.560e-02;8.233e-01;3.516e-02;1.013e+00;8.229e-01;4.186e-02;1.013e+00;2.084e-03;8.900e-05;1.000e+01;8.320e-01
20.063163000;1.013e+00;8.336e-01;3.600e-02;8.232e-01;3.555e-02;1.013e+00;8.229e-01;4.225e-02;1.013e+00;2.084e-03;9.000e-05;1.000e+01;8.320e-01
20.064163000;1.013e+00;8.336e-01;3.600e-02;8.232e-01;3.555e-02;1.013e+00;8.229e-01;4.225e-02;1.013e+00;2.084e-03;9.000e-05;1.000e+01;8.320e-01
20.065163000;1.013e+00;8.336e-01;3.600e-02;8.231e-01;3.555e-02;1.013e+00;8.228e-01;4.264e-02;1.013e+00;2.084e-03;9.000e-05;1.000e+01;8.320e-01
20.066163000;1.013e+00;8.336e-01;3.640e-02;8.231e-01;3.594e-02;1.013e+00;8.228e-01;4.264e-02;1.013e+00;2.084e-03;9.100e-05;1.000e+01;8.320e-01
20.067163000;1.013e+00;8.336e-01;3.640e-02;8.231e-01;3.594e-02;1.013e+00;8.227e-01;4.264e-02;1.013e+00;2.084e-03;9.100e-05;1.000e+01;8.320e-01
20.068163000;1.013e+00;8.336e-01;3.640e-02;8.230e-01;3.594e-02;1.013e+00;8.227e-01;4.264e-02;1.013e+00;2.084e-03;9.100e-05;1.000e+01;8.320e-01
20.069163000;1.013e+00;8.336e-01;3.680e-02;8.230e-01;3.633e-02;1.013e+00;8.227e-01;4.303e-02;1.013e+00;2.084e-03;9.200e-05;1.000e+01;8.320e-01
20.070163000;1.013e+00;8.336e-01;3.680e-02;8.230e-01;3.633e-02;1.013e+00;8.226e-01;4.303e-02;1.013e+00;2.084e-03;9.200e-05;1.000e+01;8.320e-01
20.071163000;1.013e+00;8.336e-01;3.680e-02;8.229e-01;3.633e-02;1.013e+00;8.226e-01;4.302e-02;1.013e+00;2.084e-03;9.200e-05;1.000e+01;8.320e-01
20.072163000;1.013e+00;8.336e-01;3.720e-02;8.229e-01;3.672e-02;1.013e+00;8.226e-01;4.342e-02;1.013e+00;2.084e-03;9.300e-05;1.000e+01;8.320e-01
20.073163000;1.013e+00;8.336e-01;3.720e-02;8.229e-01;3.672e-02;1.013e+00;8.225e-01;4.342e-02;1.013e+00;2.084e-03;9.300e-05;1.000e+01;8.320e-01
20.074163000;1.013e+00;8.340e-01;3.720e-02;8.232e-01;3.672e-02;1.013e+00;8.229e-01;4.341e-02;1.013e+00;2.085e-03;9.300e-05;1.000e+01;8.320e-01
20.075163000;1.013e+00;8.340e-01;3.720e-02;8.232e-01;3.672e-02;1.014e+00;8.229e-01;4.341e-02;1.013e+00;2.085e-03;9.300e-05;1.000e+01;8.320e-01
20.076163000;1.013e+00;8.340e-01;3.760e-02;8.232e-01;3.711e-02;1.014e+00;8.229e-01;4.381e-02;1.013e+00;2.085e-03;9.400e-05;1.000e+01;8.320e-01
20.077163000;1.013e+00;8.340e-01;3.760e-02;8.232e-01;3.711e-02;1.014e+00;8.228e-01;4.381e-02;1.013e+00;2.085e-03;9.400e-05;1.000e+01;8.320e-01
20.078163000;1.013e+00;8.340e-01;3.760e-02;8.231e-01;3.711e-02;1.014e+00;8.228e-01;4.380e-02;1.013e+00;2.085e-03;9.400e-05;1.000e+01;8.320e-01
20.079163000;1.013e+00;8.340e-01;3.760e-02;8.231e-01;3.711e-02;1.014e+00;8.228e-01;4.380e-02;1.013e+00;2.085e-03;9.400e-05;1.000e+01;8.320e-01
20.080163000;1.013e+00;8.340e-01;3.760e-02;8.231e-01;3.711e-02;1.014e+00;8.228e-01;4.420e-02;1.013e+00;2.085e-03;9.400e-05;1.000e+01;8.320e-01
20.081163000;1.013e+00;8.340e-01;3.800e-02;8.231e-01;3.750e-02;1.014e+00;8.227e-01;4.419e-02;1.013e+00;2.085e-03;9.500e-05;1.000e+01;8.320e-01
20.082163000;1.013e+00;8.340e-01;3.800e-02;8.231e-01;3.750e-02;1.014e+00;8.227e-01;4.419e-02;1.013e+00;2.085e-03;9.500e-05;1.000e+01;8.320e-01
20.083163000;1.013e+00;8.340e-01;3.800e-02;8.230e-01;3.750e-02;1.014e+00;8.227e-01;4.419e-02;1.013e+00;2.085e-03;9.500e-05;1.000e+01;8.320e-01
20.084163000;1.013e+00;8.340e-01;3.800e-02;8.230e-01;3.750e-02;1.014e+00;8.227e-01;4.419e-02;1.013e+00;2.085e-03;9.500e-05;1.000e+01;8.320e-01
20.085163000;1.013e+00;8.340e-01;3.800e-02;8.230e-01;3.750e-02;1.014e+00;8.226e-01;4.419e-02;1.013e+00;2.085e-03;9.500e-05;1.000e+01;8.320e-01
20.086163000;1.013e+00;8.336e-01;3.800e-02;8.226e-01;3.750e-02;1.014e+00;8.222e-01;4.458e-02;1.013e+00;2.084e-03;9.500e-05;1.000e+01;8.320e-01
20.087163000;1.013e+00;8.336e-01;3.840e-02;8.226e-01;3.789e-02;1.014e+00;8.222e-01;4.458e-02;1.013e+00;2.084e-03;9.600e-05;1.000e+01;8.320e-01
20.088163000;1.013e+00;8.336e-01;3.840e-02;8.225e-01;3.789e-02;1.014e+00;8.222e-01;4.458e-02;1.013e+00;2.084e-03;9.600e-05;1.000e+01;8.320e-01
20.090163000;1.013e+00;8.336e-01;3.840e-02;8.225e-01;3.789e-02;1.014e+00;8.222e-01;4.458e-02;1.013e+00;2.084e-03;9.600e-05;1.000e+01;8.320e-01
20.091163000;1.014e+00;8.336e-01;3.840e-02;8.225e-01;3.789e-02;1.014e+00;8.221e-01;4.458e-02;1.014e+00;2.084e-03;9.600e-05;1.000e+01;8.320e-01
20.093163000;1.014e+00;8.336e-01;3.840e-02;8.225e-01;3.789e-02;1.014e+00;8.221e-01;4.458e-02;1.014e+00;2.084e-03;9.600e-05;1.000e+01;8.320e-01
20.094163000;1.014e+00;8.336e-01;3.840e-02;8.224e-01;3.789e-02;1.014e+00;8.221e-01;4.497e-02;1.014e+00;2.084e-03;9.600e-05;1.000e+01;8.320e-01
20.095163000;1.014e+00;8.336e-01;3.880e-02;8.224e-01;3.828e-02;1.014e+00;8.221e-01;4.497e-02;1.014e+00;2.084e-03;9.700e-05;1.000e+01;8.320e-01
20.097163000;1.014e+00;8.336e-01;3.880e-02;8.224e-01;3.828e-02;1.014e+00;8.221e-01;4.497e-02;1.014e+00;2.084e-03;9.700e-05;1.000e+01;8.320e-01
20.098163000;1.014e+00;8.336e-01;3.880e-02;8.224e-01;3.828e-02;1.014e+00;8.220e-01;4.497e-02;1.014e+00;2.084e-03;9.700e-05;1.000e+01;8.320e-01
20.099163000;1.014e+00;8.336e-01;3.880e-02;8.224e-01;3.828e-02;1.014e+00;8.220e-01;4.497e-02;1.014e+00;2.084e-03;9.700e-05;1.000e+01;8.320e-01
20.100163000;1.014e+00;8.332e-01;3.880e-02;8.220e-01;3.828e-02;1.014e+00;8.220e-01;4.497e-02;1.014e+00;2.083e-03;9.700e-05;1.000e+01;8.320e-01
20.101163000;1.014e+00;8.332e-01;3.880e-02;8.220e-01;3.828e-02;1.014e+00;8.220e-01;4.497e-02;1.014e+00;2.083e-03;9.700e-05;1.000e+01;8.320e-01
20.102163000;1.014e+00;8.332e-01;3.880e-02;8.219e-01;3.828e-02;1.014e+00;8.220e-01;4.496e-02;1.014e+00;2.083e-03;9.700e-05;1.000e+01;8.320e-01
20.103163000;1.014e+00;8.332e-01;3.880e-02;8.219e-01;3.828e-02;1.014e+00;8.220e-01;4.536e-02;1.014e+00;2.083e-03;9.700e-05;1.000e+01;8.320e-01
20.104163000;1.014e+00;8.336e-01;3.920e-02;8.223e-01;3.867e-02;1.014e+00;8.220e-01;4.536e-02;1.014e+00;2.084e-03;9.800e-05;1.000e+01;8.320e-01
20.105163000;1.014e+00;8.336e-01;3.920e-02;8.223e-01;3.867e-02;1.014e+00;8.220e-01;4.536e-02;1.014e+00;2.084e-03;9.800e-05;1.000e+01;8.320e-01
20.106163000;1.014e+00;8.336e-01;3.920e-02;8.223e-01;3.867e-02;1.014e+00;8.219e-01;4.536e-02;1.014e+00;2.084e-03;9.800e-05;1.000e+01;8.320e-01
20.109163000;1.014e+00;8.336e-01;3.920e-02;8.223e-01;3.867e-02;1.014e+00;8.219e-01;4.535e-02;1.014e+00;2.084e-03;9.800e-05;1.000e+01;8.320e-01
20.110163000;1.014e+00;8.336e-01;3.920e-02;8.222e-01;3.867e-02;1.014e+00;8.219e-01;4.535e-02;1.014e+00;2.084e-03;9.800e-05;1.000e+01;8.320e-01
20.112163000;1.014e+00;8.336e-01;3.920e-02;8.222e-01;3.867e-02;1.014e+00;8.219e-01;4.535e-02;1.014e+00;2.084e-03;9.800e-05;1.000e+01;8.320e-01
20.113163000;1.014e+00;8.336e-01;3.920e-02;8.222e-01;3.866e-02;1.014e+00;8.219e-01;4.575e-02;1.014e+00;2.084e-03;9.800e-05;1.000e+01;8.320e-01
20.114163000;1.014e+00;8.336e-01;3.960e-02;8.222e-01;3.906e-02;1.014e+00;8.219e-01;4.575e-02;1.014e+00;2.084e-03;9.900e-05;1.000e+01;8.320e-01
20.115163000;1.014e+00;8.336e-01;3.960e-02;8.222e-01;3.906e-02;1.014e+00;8.218e-01;4.575e-02;1.014e+00;2.084e-03;9.900e-05;1.000e+01;8.320e-01
20.121163000;1.014e+00;8.336e-01;3.960e-02;8.222e-01;3.906e-02;1.014e+00;8.218e-01;4.574e-02;1.014e+00;2.084e-03;9.900e-05;1.000e+01;8.320e-01
20.122163000;1.014e+00;8.332e-01;3.960e-02;8.217e-01;3.906e-02;1.014e+00;8.218e-01;4.574e-02;1.014e+00;2.083e-03;9.900e-05;1.000e+01;8.320e-01
20.123163000;1.014e+00;8.332e-01;3.960e-02;8.217e-01;3.906e-02;1.014e+00;8.214e-01;4.574e-02;1.014e+00;2.083e-03;9.900e-05;1.000e+01;8.320e-01
20.127163000;1.014e+00;8.332e-01;3.960e-02;8.217e-01;3.905e-02;1.014e+00;8.214e-01;4.574e-02;1.014e+00;2.083e-03;9.900e-05;1.000e+01;8.320e-01
20.128163000;1.014e+00;8.332e-01;3.960e-02;8.217e-01;3.905e-02;1.014e+00;8.213e-01;4.613e-02;1.014e+00;2.083e-03;9.900e-05;1.000e+01;8.320e-01
20.129163000;1.014e+00;8.332e-01;4.000e-02;8.217e-01;3.945e-02;1.014e+00;8.213e-01;4.613e-02;1.014e+00;2.083e-03;1.000e-04;1.000e+01;8.320e-01
20.135163000;1.014e+00;8.332e-01;4.000e-02;8.217e-01;3.945e-02;1.014e+00;8.213e-01;4.613e-02;1.014e+00;2.083e-03;1.000e-04;1.000e+01;8.320e-01
20.136163000;1.014e+00;8.332e-01;4.000e-02;8.216e-01;3.945e-02;1.015e+00;8.213e-01;4.613e-02;1.014e+00;2.083e-03;1.000e-04;1.000e+01;8.320e-01
20.141163000;1.014e+00;8.332e-01;4.000e-02;8.216e-01;3.944e-02;1.015e+00;8.213e-01;4.613e-02;1.014e+00;2.083e-03;1.000e-04;1.000e+01;8.320e-01
