time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine1_GEN_MagnitudeControlledByAVRPu;Wind_Turbine2_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr1_XFMR_Tap;StepUp_Xfmr2_XFMR_Tap;Wind_Turbine1_GEN_InjectedActiveCurrent;Wind_Turbine1_GEN_InjectedReactiveCurrent;Wind_Turbine1_GEN_AVRSetpointPu;Wind_Turbine1_GEN_NetworkFrequencyPu;Wind_Turbine2_GEN_InjectedActiveCurrent;Wind_Turbine2_GEN_InjectedReactiveCurrent;Wind_Turbine2_GEN_AVRSetpointPu;Wind_Turbine2_GEN_NetworkFrequencyPu;NetworkFrequencyPu
0.050328000;1.045e+00;4.130e-01;2.724e-05;3.954e-01;2.607e-05;1.047e+00;1.047e+00;1.045e+00;7.434e-01;4.896e-05;1.000e+01;1.000e+01;4.007e-01;-6.488e-03;1.047e+00;4.999e+01;4.007e-01;-6.488e-03;1.047e+00;4.999e+01;4.999e+01
0.056328000;1.045e+00;4.120e-01;3.279e-05;3.944e-01;3.139e-05;1.047e+00;1.047e+00;1.045e+00;7.416e-01;5.898e-05;1.000e+01;1.000e+01;3.997e-01;-6.477e-03;1.047e+00;4.999e+01;3.997e-01;-6.477e-03;1.047e+00;4.999e+01;4.999e+01
0.068506000;1.045e+00;4.096e-01;4.389e-05;3.920e-01;4.200e-05;1.047e+00;1.047e+00;1.045e+00;7.372e-01;7.900e-05;1.000e+01;1.000e+01;3.973e-01;-6.445e-03;1.047e+00;4.999e+01;3.973e-01;-6.445e-03;1.047e+00;4.999e+01;4.999e+01
0.070514000;1.045e+00;4.091e-01;4.557e-05;3.916e-01;4.356e-05;1.047e+00;1.047e+00;1.045e+00;7.364e-01;8.200e-05;1.000e+01;1.000e+01;3.969e-01;-6.439e-03;1.047e+00;4.999e+01;3.969e-01;-6.439e-03;1.047e+00;4.999e+01;4.999e+01
0.073514000;1.045e+00;4.084e-01;4.780e-05;3.909e-01;4.569e-05;1.047e+00;1.047e+00;1.045e+00;7.352e-01;8.600e-05;1.000e+01;1.000e+01;3.962e-01;-6.429e-03;1.047e+00;4.999e+01;3.962e-01;-6.429e-03;1.047e+00;4.999e+01;4.999e+01
0.074514000;1.045e+00;4.082e-01;4.836e-05;3.907e-01;4.621e-05;1.047e+00;1.047e+00;1.045e+00;7.347e-01;8.700e-05;1.000e+01;1.000e+01;3.960e-01;-6.426e-03;1.047e+00;4.999e+01;3.960e-01;-6.426e-03;1.047e+00;4.999e+01;4.999e+01
0.075514000;1.045e+00;4.080e-01;4.947e-05;3.905e-01;4.727e-05;1.047e+00;1.047e+00;1.045e+00;7.343e-01;8.900e-05;1.000e+01;1.000e+01;3.957e-01;-6.422e-03;1.047e+00;4.999e+01;3.957e-01;-6.422e-03;1.047e+00;4.999e+01;4.999e+01
0.082514000;1.045e+00;4.062e-01;5.450e-05;3.888e-01;5.205e-05;1.047e+00;1.047e+00;1.045e+00;7.312e-01;9.801e-05;1.000e+01;1.000e+01;3.941e-01;-6.397e-03;1.047e+00;4.999e+01;3.941e-01;-6.397e-03;1.047e+00;4.999e+01;4.999e+01
0.096514000;1.045e+00;4.025e-01;6.230e-05;3.851e-01;5.946e-05;1.047e+00;1.047e+00;1.045e+00;7.244e-01;1.120e-04;1.000e+01;1.000e+01;3.904e-01;-6.337e-03;1.047e+00;4.999e+01;3.904e-01;-6.337e-03;1.047e+00;4.999e+01;4.999e+01
0.097514000;1.045e+00;4.022e-01;6.230e-05;3.848e-01;5.945e-05;1.047e+00;1.047e+00;1.045e+00;7.239e-01;1.120e-04;1.000e+01;1.000e+01;3.901e-01;-6.333e-03;1.047e+00;4.999e+01;3.901e-01;-6.333e-03;1.047e+00;4.999e+01;4.999e+01
0.098514000;1.045e+00;4.019e-01;6.285e-05;3.846e-01;5.998e-05;1.047e+00;1.047e+00;1.045e+00;7.234e-01;1.130e-04;1.000e+01;1.000e+01;3.899e-01;-6.328e-03;1.047e+00;4.998e+01;3.898e-01;-6.328e-03;1.047e+00;4.998e+01;4.998e+01
0.100514000;1.045e+00;4.013e-01;6.396e-05;3.840e-01;6.105e-05;1.047e+00;1.047e+00;1.045e+00;7.224e-01;1.151e-04;1.000e+01;1.000e+01;3.893e-01;-6.318e-03;1.047e+00;4.998e+01;3.893e-01;-6.318e-03;1.047e+00;4.998e+01;4.998e+01
0.104514000;1.045e+00;4.001e-01;6.562e-05;3.829e-01;6.265e-05;1.047e+00;1.047e+00;1.045e+00;7.202e-01;1.181e-04;1.000e+01;1.000e+01;3.882e-01;-6.299e-03;1.047e+00;4.998e+01;3.881e-01;-6.299e-03;1.047e+00;4.998e+01;4.998e+01
0.113514000;1.045e+00;3.974e-01;6.837e-05;3.802e-01;6.531e-05;1.047e+00;1.047e+00;1.045e+00;7.152e-01;1.231e-04;1.000e+01;1.000e+01;3.855e-01;-6.252e-03;1.047e+00;4.998e+01;3.854e-01;-6.252e-03;1.047e+00;4.998e+01;4.998e+01
0.114514000;1.045e+00;3.970e-01;6.837e-05;3.799e-01;6.531e-05;1.047e+00;1.047e+00;1.045e+00;7.147e-01;1.231e-04;1.000e+01;1.000e+01;3.852e-01;-6.247e-03;1.047e+00;4.998e+01;3.851e-01;-6.247e-03;1.047e+00;4.998e+01;4.998e+01
0.122514000;1.045e+00;3.945e-01;7.001e-05;3.773e-01;6.691e-05;1.047e+00;1.047e+00;1.045e+00;7.100e-01;1.261e-04;1.000e+01;1.000e+01;3.827e-01;-6.202e-03;1.047e+00;4.998e+01;3.826e-01;-6.202e-03;1.047e+00;4.998e+01;4.998e+01
0.123514000;1.045e+00;3.941e-01;7.001e-05;3.770e-01;6.691e-05;1.047e+00;1.047e+00;1.045e+00;7.094e-01;1.261e-04;1.000e+01;1.000e+01;3.823e-01;-6.197e-03;1.047e+00;4.998e+01;3.823e-01;-6.197e-03;1.047e+00;4.998e+01;4.998e+01
0.124514000;1.045e+00;3.938e-01;7.001e-05;3.767e-01;6.691e-05;1.048e+00;1.048e+00;1.045e+00;7.088e-01;1.261e-04;1.000e+01;1.000e+01;3.820e-01;-6.191e-03;1.047e+00;4.998e+01;3.819e-01;-6.191e-03;1.047e+00;4.998e+01;4.998e+01
0.132514000;1.045e+00;3.911e-01;7.054e-05;3.741e-01;6.745e-05;1.048e+00;1.048e+00;1.045e+00;7.040e-01;1.271e-04;1.000e+01;1.000e+01;3.794e-01;-6.144e-03;1.047e+00;4.998e+01;3.793e-01;-6.144e-03;1.047e+00;4.998e+01;4.998e+01
0.133514000;1.045e+00;3.907e-01;7.054e-05;3.738e-01;6.745e-05;1.048e+00;1.048e+00;1.045e+00;7.033e-01;1.271e-04;1.000e+01;1.000e+01;3.791e-01;-6.138e-03;1.047e+00;4.998e+01;3.790e-01;-6.138e-03;1.047e+00;4.998e+01;4.998e+01
0.135514000;1.045e+00;3.901e-01;7.054e-05;3.731e-01;6.745e-05;1.048e+00;1.048e+00;1.045e+00;7.021e-01;1.271e-04;1.000e+01;1.000e+01;3.784e-01;-6.126e-03;1.047e+00;4.998e+01;3.783e-01;-6.126e-03;1.047e+00;4.998e+01;4.998e+01
0.136514000;1.046e+00;3.897e-01;7.054e-05;3.727e-01;6.744e-05;1.048e+00;1.048e+00;1.046e+00;7.015e-01;1.271e-04;1.000e+01;1.000e+01;3.781e-01;-6.119e-03;1.047e+00;4.998e+01;3.780e-01;-6.119e-03;1.047e+00;4.998e+01;4.998e+01
0.153514000;1.046e+00;3.836e-01;6.773e-05;3.669e-01;6.480e-05;1.048e+00;1.048e+00;1.046e+00;6.905e-01;1.220e-04;1.000e+01;1.000e+01;3.722e-01;-6.011e-03;1.047e+00;4.998e+01;3.721e-01;-6.011e-03;1.047e+00;4.998e+01;4.998e+01
0.156514000;1.046e+00;3.825e-01;6.716e-05;3.658e-01;6.428e-05;1.048e+00;1.048e+00;1.046e+00;6.886e-01;1.210e-04;1.000e+01;1.000e+01;3.712e-01;-5.991e-03;1.047e+00;4.998e+01;3.710e-01;-5.991e-03;1.047e+00;4.998e+01;4.998e+01
0.157514000;1.046e+00;3.822e-01;6.716e-05;3.654e-01;6.428e-05;1.048e+00;1.048e+00;1.046e+00;6.879e-01;1.210e-04;1.000e+01;1.000e+01;3.708e-01;-5.985e-03;1.047e+00;4.998e+01;3.706e-01;-5.985e-03;1.047e+00;4.998e+01;4.998e+01
0.160514000;1.046e+00;3.810e-01;6.605e-05;3.644e-01;6.321e-05;1.048e+00;1.048e+00;1.046e+00;6.859e-01;1.190e-04;1.000e+01;1.000e+01;3.697e-01;-5.965e-03;1.047e+00;4.998e+01;3.695e-01;-5.965e-03;1.047e+00;4.998e+01;4.998e+01
0.169514000;1.046e+00;3.777e-01;6.274e-05;3.611e-01;6.002e-05;1.048e+00;1.048e+00;1.046e+00;6.798e-01;1.130e-04;1.000e+01;1.000e+01;3.665e-01;-5.904e-03;1.047e+00;4.998e+01;3.663e-01;-5.904e-03;1.047e+00;4.998e+01;4.998e+01
0.203514000;1.046e+00;3.645e-01;4.225e-05;3.483e-01;4.036e-05;1.048e+00;1.048e+00;1.046e+00;6.561e-01;7.598e-05;1.000e+01;1.000e+01;3.538e-01;-5.662e-03;1.047e+00;4.998e+01;3.534e-01;-5.662e-03;1.047e+00;4.998e+01;4.998e+01
0.210514000;1.046e+00;3.617e-01;3.613e-05;3.457e-01;3.452e-05;1.048e+00;1.048e+00;1.046e+00;6.511e-01;6.497e-05;1.000e+01;1.000e+01;3.511e-01;-5.611e-03;1.047e+00;4.998e+01;3.507e-01;-5.611e-03;1.047e+00;4.998e+01;4.998e+01
0.211514000;1.047e+00;3.613e-01;3.558e-05;3.453e-01;3.399e-05;1.048e+00;1.048e+00;1.047e+00;6.504e-01;6.397e-05;1.000e+01;1.000e+01;3.508e-01;-5.604e-03;1.047e+00;4.998e+01;3.504e-01;-5.604e-03;1.047e+00;4.998e+01;4.998e+01
0.214514000;1.047e+00;3.601e-01;3.281e-05;3.441e-01;3.133e-05;1.048e+00;1.048e+00;1.047e+00;6.483e-01;5.897e-05;1.000e+01;1.000e+01;3.496e-01;-5.582e-03;1.047e+00;4.998e+01;3.492e-01;-5.582e-03;1.047e+00;4.998e+01;4.998e+01
0.215514000;1.047e+00;3.597e-01;3.170e-05;3.437e-01;3.027e-05;1.049e+00;1.049e+00;1.047e+00;6.475e-01;5.697e-05;1.000e+01;1.000e+01;3.492e-01;-5.575e-03;1.047e+00;4.998e+01;3.488e-01;-5.575e-03;1.047e+00;4.998e+01;4.998e+01
0.258514000;1.047e+00;3.427e-01;-1.608e-05;3.272e-01;-1.536e-05;1.049e+00;1.049e+00;1.047e+00;6.168e-01;-2.900e-05;1.000e+01;1.000e+01;3.328e-01;-5.257e-03;1.047e+00;4.998e+01;3.322e-01;-5.257e-03;1.047e+00;4.998e+01;4.998e+01
0.281514000;1.047e+00;3.336e-01;-4.895e-05;3.185e-01;-4.665e-05;1.049e+00;1.049e+00;1.047e+00;6.005e-01;-8.800e-05;1.000e+01;1.000e+01;3.242e-01;-5.088e-03;1.047e+00;4.998e+01;3.235e-01;-5.088e-03;1.047e+00;4.998e+01;4.998e+01
0.291514000;1.047e+00;3.298e-01;-6.450e-05;3.148e-01;-6.152e-05;1.049e+00;1.049e+00;1.047e+00;5.936e-01;-1.160e-04;1.000e+01;1.000e+01;3.205e-01;-5.016e-03;1.047e+00;4.998e+01;3.197e-01;-5.016e-03;1.047e+00;4.998e+01;4.998e+01
0.292514000;1.048e+00;3.294e-01;-6.617e-05;3.144e-01;-6.311e-05;1.049e+00;1.049e+00;1.048e+00;5.929e-01;-1.190e-04;1.000e+01;1.000e+01;3.201e-01;-5.008e-03;1.047e+00;4.998e+01;3.193e-01;-5.008e-03;1.047e+00;4.998e+01;4.998e+01
0.307514000;1.048e+00;3.236e-01;-9.115e-05;3.089e-01;-8.697e-05;1.049e+00;1.049e+00;1.048e+00;5.825e-01;-1.640e-04;1.000e+01;1.000e+01;3.146e-01;-4.900e-03;1.047e+00;4.998e+01;3.138e-01;-4.900e-03;1.047e+00;4.998e+01;4.998e+01
0.308514000;1.048e+00;3.233e-01;-9.281e-05;3.085e-01;-8.856e-05;1.049e+00;1.049e+00;1.048e+00;5.819e-01;-1.670e-04;1.000e+01;1.000e+01;3.143e-01;-4.893e-03;1.047e+00;4.998e+01;3.134e-01;-4.893e-03;1.047e+00;4.998e+01;4.998e+01
0.312514000;1.048e+00;3.218e-01;-9.947e-05;3.071e-01;-9.492e-05;1.049e+00;1.049e+00;1.048e+00;5.792e-01;-1.790e-04;1.000e+01;1.000e+01;3.128e-01;-4.865e-03;1.047e+00;4.998e+01;3.120e-01;-4.865e-03;1.047e+00;4.998e+01;4.998e+01
0.313514000;1.048e+00;3.214e-01;-1.017e-04;3.067e-01;-9.704e-05;1.049e+00;1.049e+00;1.048e+00;5.785e-01;-1.830e-04;1.000e+01;1.000e+01;3.124e-01;-4.857e-03;1.047e+00;4.998e+01;3.116e-01;-4.858e-03;1.047e+00;4.998e+01;4.998e+01
0.317514000;1.048e+00;3.199e-01;-1.083e-04;3.053e-01;-1.034e-04;1.049e+00;1.049e+00;1.048e+00;5.758e-01;-1.950e-04;1.000e+01;1.000e+01;3.110e-01;-4.829e-03;1.047e+00;4.998e+01;3.101e-01;-4.829e-03;1.047e+00;4.998e+01;4.998e+01
0.318514000;1.048e+00;3.195e-01;-1.106e-04;3.049e-01;-1.055e-04;1.049e+00;1.049e+00;1.048e+00;5.751e-01;-1.990e-04;1.000e+01;1.000e+01;3.106e-01;-4.822e-03;1.047e+00;4.998e+01;3.098e-01;-4.822e-03;1.047e+00;4.998e+01;4.998e+01
0.319514000;1.048e+00;3.191e-01;-1.122e-04;3.046e-01;-1.071e-04;1.050e+00;1.050e+00;1.048e+00;5.744e-01;-2.020e-04;1.000e+01;1.000e+01;3.103e-01;-4.815e-03;1.047e+00;4.998e+01;3.094e-01;-4.815e-03;1.047e+00;4.998e+01;4.998e+01
0.348514000;1.048e+00;3.085e-01;-1.672e-04;2.944e-01;-1.595e-04;1.050e+00;1.050e+00;1.048e+00;5.554e-01;-3.010e-04;1.000e+01;1.000e+01;3.001e-01;-4.613e-03;1.047e+00;4.998e+01;2.992e-01;-4.613e-03;1.047e+00;4.998e+01;4.998e+01
0.349514000;1.048e+00;3.082e-01;-1.694e-04;2.940e-01;-1.617e-04;1.050e+00;1.050e+00;1.048e+00;5.547e-01;-3.050e-04;1.000e+01;1.000e+01;2.998e-01;-4.606e-03;1.047e+00;4.998e+01;2.989e-01;-4.606e-03;1.047e+00;4.998e+01;4.998e+01
0.351514000;1.048e+00;3.075e-01;-1.733e-04;2.934e-01;-1.654e-04;1.050e+00;1.050e+00;1.048e+00;5.534e-01;-3.120e-04;1.000e+01;1.000e+01;2.991e-01;-4.592e-03;1.047e+00;4.998e+01;2.982e-01;-4.592e-03;1.047e+00;4.998e+01;4.998e+01
0.356514000;1.048e+00;3.057e-01;-1.839e-04;2.917e-01;-1.754e-04;1.050e+00;1.050e+00;1.048e+00;5.503e-01;-3.310e-04;1.000e+01;1.000e+01;2.974e-01;-4.558e-03;1.047e+00;4.998e+01;2.965e-01;-4.558e-03;1.047e+00;4.998e+01;4.998e+01
0.358514000;1.048e+00;3.050e-01;-1.878e-04;2.910e-01;-1.791e-04;1.050e+00;1.050e+00;1.048e+00;5.490e-01;-3.380e-04;1.000e+01;1.000e+01;2.967e-01;-4.545e-03;1.047e+00;4.998e+01;2.958e-01;-4.545e-03;1.047e+00;4.998e+01;4.998e+01
0.363514000;1.048e+00;3.033e-01;-1.983e-04;2.893e-01;-1.892e-04;1.050e+00;1.050e+00;1.048e+00;5.459e-01;-3.570e-04;1.000e+01;1.000e+01;2.951e-01;-4.511e-03;1.047e+00;4.998e+01;2.941e-01;-4.511e-03;1.047e+00;4.998e+01;4.998e+01
0.389514000;1.048e+00;2.944e-01;-2.550e-04;2.808e-01;-2.432e-04;1.050e+00;1.050e+00;1.048e+00;5.300e-01;-4.590e-04;1.000e+01;1.000e+01;2.866e-01;-4.339e-03;1.047e+00;4.998e+01;2.856e-01;-4.339e-03;1.047e+00;4.998e+01;4.998e+01
0.392514000;1.048e+00;2.934e-01;-2.617e-04;2.799e-01;-2.496e-04;1.050e+00;1.050e+00;1.048e+00;5.282e-01;-4.710e-04;1.000e+01;1.000e+01;2.857e-01;-4.320e-03;1.047e+00;4.998e+01;2.847e-01;-4.320e-03;1.047e+00;4.998e+01;4.998e+01
0.393514000;1.049e+00;2.931e-01;-2.639e-04;2.796e-01;-2.517e-04;1.050e+00;1.050e+00;1.049e+00;5.276e-01;-4.750e-04;1.000e+01;1.000e+01;2.853e-01;-4.313e-03;1.047e+00;4.998e+01;2.844e-01;-4.313e-03;1.047e+00;4.998e+01;4.998e+01
0.394514000;1.049e+00;2.928e-01;-2.661e-04;2.792e-01;-2.538e-04;1.050e+00;1.050e+00;1.049e+00;5.270e-01;-4.790e-04;1.000e+01;1.000e+01;2.850e-01;-4.307e-03;1.047e+00;4.998e+01;2.841e-01;-4.307e-03;1.047e+00;4.998e+01;4.998e+01
0.395514000;1.049e+00;2.925e-01;-2.689e-04;2.789e-01;-2.564e-04;1.050e+00;1.050e+00;1.049e+00;5.264e-01;-4.841e-04;1.000e+01;1.000e+01;2.847e-01;-4.300e-03;1.047e+00;4.998e+01;2.838e-01;-4.300e-03;1.047e+00;4.998e+01;4.998e+01
0.429514000;1.049e+00;2.818e-01;-3.494e-04;2.687e-01;-3.332e-04;1.050e+00;1.050e+00;1.049e+00;5.072e-01;-6.290e-04;1.000e+01;1.000e+01;2.744e-01;-4.086e-03;1.047e+00;4.998e+01;2.735e-01;-4.086e-03;1.047e+00;4.998e+01;4.998e+01
0.431514000;1.049e+00;2.812e-01;-3.544e-04;2.681e-01;-3.380e-04;1.050e+00;1.050e+00;1.049e+00;5.061e-01;-6.380e-04;1.000e+01;1.000e+01;2.739e-01;-4.074e-03;1.047e+00;4.998e+01;2.729e-01;-4.074e-03;1.047e+00;4.998e+01;4.998e+01
0.440514000;1.049e+00;2.785e-01;-3.772e-04;2.655e-01;-3.596e-04;1.050e+00;1.050e+00;1.049e+00;5.013e-01;-6.790e-04;1.000e+01;1.000e+01;2.713e-01;-4.019e-03;1.047e+00;4.998e+01;2.704e-01;-4.019e-03;1.047e+00;4.998e+01;4.998e+01
0.442514000;1.049e+00;2.779e-01;-3.822e-04;2.650e-01;-3.644e-04;1.050e+00;1.050e+00;1.049e+00;5.003e-01;-6.880e-04;1.000e+01;1.000e+01;2.707e-01;-4.007e-03;1.047e+00;4.998e+01;2.698e-01;-4.007e-03;1.047e+00;4.998e+01;4.998e+01
0.443514000;1.049e+00;2.776e-01;-3.844e-04;2.647e-01;-3.665e-04;1.050e+00;1.050e+00;1.049e+00;4.997e-01;-6.920e-04;1.000e+01;1.000e+01;2.704e-01;-4.001e-03;1.047e+00;4.999e+01;2.695e-01;-4.001e-03;1.047e+00;4.999e+01;4.999e+01
0.444514000;1.049e+00;2.773e-01;-3.872e-04;2.644e-01;-3.692e-04;1.050e+00;1.050e+00;1.049e+00;4.992e-01;-6.970e-04;1.000e+01;1.000e+01;2.702e-01;-3.995e-03;1.047e+00;4.999e+01;2.693e-01;-3.995e-03;1.047e+00;4.999e+01;4.999e+01
0.450514000;1.049e+00;2.756e-01;-4.027e-04;2.628e-01;-3.840e-04;1.050e+00;1.050e+00;1.049e+00;4.961e-01;-7.250e-04;1.000e+01;1.000e+01;2.685e-01;-3.959e-03;1.047e+00;4.999e+01;2.676e-01;-3.959e-03;1.047e+00;4.999e+01;4.999e+01
0.451514000;1.049e+00;2.753e-01;-4.049e-04;2.625e-01;-3.861e-04;1.050e+00;1.050e+00;1.049e+00;4.956e-01;-7.290e-04;1.000e+01;1.000e+01;2.682e-01;-3.953e-03;1.047e+00;4.999e+01;2.673e-01;-3.954e-03;1.047e+00;4.999e+01;4.999e+01
0.476514000;1.049e+00;2.684e-01;-4.706e-04;2.559e-01;-4.485e-04;1.050e+00;1.050e+00;1.049e+00;4.832e-01;-8.470e-04;1.000e+01;1.000e+01;2.616e-01;-3.808e-03;1.047e+00;4.999e+01;2.607e-01;-3.808e-03;1.047e+00;4.999e+01;4.999e+01
0.485514000;1.049e+00;2.660e-01;-4.951e-04;2.536e-01;-4.718e-04;1.050e+00;1.050e+00;1.049e+00;4.789e-01;-8.910e-04;1.000e+01;1.000e+01;2.593e-01;-3.756e-03;1.047e+00;4.999e+01;2.585e-01;-3.756e-03;1.047e+00;4.999e+01;4.999e+01
0.487514000;1.049e+00;2.655e-01;-5.007e-04;2.531e-01;-4.771e-04;1.050e+00;1.050e+00;1.049e+00;4.779e-01;-9.010e-04;1.000e+01;1.000e+01;2.588e-01;-3.745e-03;1.047e+00;4.999e+01;2.580e-01;-3.745e-03;1.047e+00;4.999e+01;4.999e+01
0.490514000;1.049e+00;2.648e-01;-5.090e-04;2.523e-01;-4.850e-04;1.050e+00;1.050e+00;1.049e+00;4.766e-01;-9.160e-04;1.000e+01;1.000e+01;2.580e-01;-3.728e-03;1.047e+00;4.999e+01;2.573e-01;-3.728e-03;1.047e+00;4.999e+01;4.999e+01
0.492514000;1.049e+00;2.642e-01;-5.140e-04;2.519e-01;-4.898e-04;1.050e+00;1.050e+00;1.049e+00;4.756e-01;-9.250e-04;1.000e+01;1.000e+01;2.575e-01;-3.717e-03;1.047e+00;4.999e+01;2.568e-01;-3.717e-03;1.047e+00;4.999e+01;4.999e+01
0.493514000;1.049e+00;2.640e-01;-5.168e-04;2.516e-01;-4.924e-04;1.051e+00;1.051e+00;1.049e+00;4.752e-01;-9.300e-04;1.000e+01;1.000e+01;2.573e-01;-3.711e-03;1.047e+00;4.999e+01;2.565e-01;-3.711e-03;1.047e+00;4.999e+01;4.999e+01
0.514514000;1.049e+00;2.588e-01;-5.750e-04;2.466e-01;-5.480e-04;1.051e+00;1.051e+00;1.049e+00;4.659e-01;-1.035e-03;1.000e+01;1.000e+01;2.523e-01;-3.596e-03;1.047e+00;4.999e+01;2.516e-01;-3.596e-03;1.047e+00;4.999e+01;4.999e+01
0.515514000;1.049e+00;2.586e-01;-5.783e-04;2.464e-01;-5.512e-04;1.051e+00;1.051e+00;1.049e+00;4.654e-01;-1.041e-03;1.000e+01;1.000e+01;2.521e-01;-3.590e-03;1.047e+00;4.999e+01;2.514e-01;-3.590e-03;1.047e+00;4.999e+01;4.999e+01
0.525514000;1.049e+00;2.562e-01;-6.067e-04;2.442e-01;-5.781e-04;1.051e+00;1.051e+00;1.049e+00;4.612e-01;-1.092e-03;1.000e+01;1.000e+01;2.498e-01;-3.537e-03;1.047e+00;4.999e+01;2.491e-01;-3.537e-03;1.047e+00;4.999e+01;4.999e+01
0.530514000;1.049e+00;2.551e-01;-6.206e-04;2.431e-01;-5.914e-04;1.051e+00;1.051e+00;1.049e+00;4.591e-01;-1.117e-03;1.000e+01;1.000e+01;2.487e-01;-3.510e-03;1.047e+00;4.999e+01;2.481e-01;-3.510e-03;1.047e+00;4.999e+01;4.999e+01
