time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_InjectedActiveCurrent;Wind_Turbine_GEN_InjectedReactiveCurrent
20.003849000;1.058e+00;8.444e-01;3.427e-02;7.983e-01;3.240e-02;1.059e+00;1.058e+00;7.600e-01;3.084e-02;1.000e+01;8.335e-01;1.097e+00;7.975e-01;4.800e-02
20.004079000;1.058e+00;8.449e-01;3.590e-02;7.983e-01;3.392e-02;1.060e+00;1.058e+00;7.604e-01;3.231e-02;1.000e+01;8.335e-01;1.097e+00;7.974e-01;4.954e-02
20.004310000;1.059e+00;8.454e-01;3.748e-02;7.983e-01;3.539e-02;1.060e+00;1.059e+00;7.608e-01;3.373e-02;1.000e+01;8.335e-01;1.097e+00;7.974e-01;5.105e-02
20.004540000;1.060e+00;8.458e-01;3.902e-02;7.982e-01;3.682e-02;1.061e+00;1.060e+00;7.612e-01;3.512e-02;1.000e+01;8.335e-01;1.097e+00;7.974e-01;5.251e-02
20.004770000;1.060e+00;8.462e-01;4.051e-02;7.982e-01;3.821e-02;1.062e+00;1.060e+00;7.616e-01;3.646e-02;1.000e+01;8.335e-01;1.097e+00;7.973e-01;5.392e-02
20.005001000;1.061e+00;8.467e-01;4.196e-02;7.982e-01;3.956e-02;1.062e+00;1.061e+00;7.620e-01;3.776e-02;1.000e+01;8.335e-01;1.097e+00;7.972e-01;5.529e-02
20.005231000;1.061e+00;8.471e-01;4.337e-02;7.981e-01;4.086e-02;1.063e+00;1.061e+00;7.624e-01;3.903e-02;1.000e+01;8.335e-01;1.097e+00;7.972e-01;5.662e-02
20.005462000;1.062e+00;8.474e-01;4.473e-02;7.981e-01;4.213e-02;1.063e+00;1.062e+00;7.627e-01;4.026e-02;1.000e+01;8.335e-01;1.097e+00;7.971e-01;5.791e-02
20.005692000;1.062e+00;8.478e-01;4.605e-02;7.981e-01;4.335e-02;1.064e+00;1.062e+00;7.630e-01;4.144e-02;1.000e+01;8.335e-01;1.097e+00;7.971e-01;5.916e-02
20.005922000;1.063e+00;8.481e-01;4.733e-02;7.980e-01;4.453e-02;1.064e+00;1.063e+00;7.633e-01;4.259e-02;1.000e+01;8.335e-01;1.097e+00;7.970e-01;6.036e-02
20.006153000;1.063e+00;8.485e-01;4.856e-02;7.980e-01;4.567e-02;1.065e+00;1.063e+00;7.636e-01;4.371e-02;1.000e+01;8.335e-01;1.097e+00;7.969e-01;6.153e-02
20.006383000;1.064e+00;8.488e-01;4.976e-02;7.979e-01;4.678e-02;1.065e+00;1.064e+00;7.639e-01;4.478e-02;1.000e+01;8.335e-01;1.097e+00;7.968e-01;6.265e-02
20.006614000;1.064e+00;8.491e-01;5.091e-02;7.978e-01;4.784e-02;1.066e+00;1.064e+00;7.642e-01;4.582e-02;1.000e+01;8.335e-01;1.097e+00;7.967e-01;6.374e-02
20.006844000;1.065e+00;8.493e-01;5.203e-02;7.978e-01;4.887e-02;1.066e+00;1.065e+00;7.644e-01;4.683e-02;1.000e+01;8.335e-01;1.097e+00;7.966e-01;6.479e-02
20.007074000;1.065e+00;8.496e-01;5.311e-02;7.977e-01;4.987e-02;1.067e+00;1.065e+00;7.646e-01;4.780e-02;1.000e+01;8.335e-01;1.097e+00;7.966e-01;6.581e-02
20.007305000;1.065e+00;8.498e-01;5.415e-02;7.976e-01;5.082e-02;1.067e+00;1.065e+00;7.648e-01;4.873e-02;1.000e+01;8.335e-01;1.097e+00;7.965e-01;6.678e-02
20.007535000;1.066e+00;8.501e-01;5.515e-02;7.976e-01;5.174e-02;1.067e+00;1.066e+00;7.650e-01;4.963e-02;1.000e+01;8.335e-01;1.097e+00;7.964e-01;6.772e-02
20.007766000;1.066e+00;8.503e-01;5.612e-02;7.975e-01;5.263e-02;1.068e+00;1.066e+00;7.652e-01;5.050e-02;1.000e+01;8.335e-01;1.097e+00;7.963e-01;6.863e-02
20.007996000;1.067e+00;8.505e-01;5.705e-02;7.974e-01;5.349e-02;1.068e+00;1.067e+00;7.654e-01;5.134e-02;1.000e+01;8.335e-01;1.097e+00;7.962e-01;6.950e-02
20.008226000;1.067e+00;8.506e-01;5.794e-02;7.973e-01;5.431e-02;1.069e+00;1.067e+00;7.656e-01;5.215e-02;1.000e+01;8.335e-01;1.097e+00;7.960e-01;7.034e-02
20.008457000;1.067e+00;8.508e-01;5.880e-02;7.972e-01;5.510e-02;1.069e+00;1.067e+00;7.657e-01;5.292e-02;1.000e+01;8.335e-01;1.097e+00;7.959e-01;7.115e-02
20.008687000;1.068e+00;8.509e-01;5.963e-02;7.971e-01;5.585e-02;1.069e+00;1.068e+00;7.659e-01;5.366e-02;1.000e+01;8.335e-01;1.097e+00;7.958e-01;7.192e-02
20.008918000;1.068e+00;8.511e-01;6.042e-02;7.970e-01;5.658e-02;1.070e+00;1.068e+00;7.660e-01;5.438e-02;1.000e+01;8.335e-01;1.097e+00;7.957e-01;7.267e-02
20.009148000;1.068e+00;8.512e-01;6.118e-02;7.969e-01;5.728e-02;1.070e+00;1.068e+00;7.661e-01;5.506e-02;1.000e+01;8.335e-01;1.097e+00;7.956e-01;7.338e-02
20.009378000;1.068e+00;8.513e-01;6.191e-02;7.968e-01;5.794e-02;1.070e+00;1.068e+00;7.662e-01;5.572e-02;1.000e+01;8.335e-01;1.097e+00;7.954e-01;7.406e-02
20.009609000;1.069e+00;8.514e-01;6.260e-02;7.967e-01;5.858e-02;1.071e+00;1.069e+00;7.663e-01;5.634e-02;1.000e+01;8.335e-01;1.097e+00;7.953e-01;7.472e-02
20.009839000;1.069e+00;8.515e-01;6.327e-02;7.965e-01;5.919e-02;1.071e+00;1.069e+00;7.663e-01;5.695e-02;1.000e+01;8.335e-01;1.097e+00;7.952e-01;7.534e-02
20.010070000;1.069e+00;8.516e-01;6.391e-02;7.964e-01;5.977e-02;1.071e+00;1.069e+00;7.664e-01;5.752e-02;1.000e+01;8.335e-01;1.097e+00;7.950e-01;7.594e-02
20.010300000;1.069e+00;8.516e-01;6.452e-02;7.963e-01;6.033e-02;1.071e+00;1.069e+00;7.664e-01;5.807e-02;1.000e+01;8.335e-01;1.097e+00;7.949e-01;7.651e-02
20.010530000;1.070e+00;8.517e-01;6.510e-02;7.962e-01;6.086e-02;1.072e+00;1.070e+00;7.665e-01;5.859e-02;1.000e+01;8.335e-01;1.097e+00;7.948e-01;7.705e-02
20.010761000;1.070e+00;8.517e-01;6.565e-02;7.960e-01;6.136e-02;1.072e+00;1.070e+00;7.665e-01;5.909e-02;1.000e+01;8.335e-01;1.097e+00;7.946e-01;7.757e-02
20.010991000;1.070e+00;8.517e-01;6.618e-02;7.959e-01;6.184e-02;1.072e+00;1.070e+00;7.665e-01;5.956e-02;1.000e+01;8.335e-01;1.097e+00;7.945e-01;7.806e-02
20.011222000;1.070e+00;8.517e-01;6.668e-02;7.958e-01;6.230e-02;1.072e+00;1.070e+00;7.666e-01;6.001e-02;1.000e+01;8.335e-01;1.097e+00;7.943e-01;7.853e-02
20.011452000;1.071e+00;8.517e-01;6.716e-02;7.956e-01;6.273e-02;1.072e+00;1.071e+00;7.666e-01;6.044e-02;1.000e+01;8.335e-01;1.097e+00;7.942e-01;7.898e-02
20.011682000;1.071e+00;8.517e-01;6.761e-02;7.955e-01;6.314e-02;1.073e+00;1.071e+00;7.665e-01;6.085e-02;1.000e+01;8.335e-01;1.097e+00;7.940e-01;7.940e-02
20.011913000;1.071e+00;8.517e-01;6.804e-02;7.953e-01;6.353e-02;1.073e+00;1.071e+00;7.665e-01;6.123e-02;1.000e+01;8.335e-01;1.097e+00;7.939e-01;7.980e-02
20.012143000;1.071e+00;8.517e-01;6.844e-02;7.952e-01;6.390e-02;1.073e+00;1.071e+00;7.665e-01;6.160e-02;1.000e+01;8.335e-01;1.097e+00;7.937e-01;8.018e-02
20.012374000;1.071e+00;8.516e-01;6.882e-02;7.950e-01;6.425e-02;1.073e+00;1.071e+00;7.665e-01;6.194e-02;1.000e+01;8.335e-01;1.097e+00;7.936e-01;8.054e-02
20.012604000;1.071e+00;8.516e-01;6.918e-02;7.949e-01;6.458e-02;1.073e+00;1.071e+00;7.664e-01;6.226e-02;1.000e+01;8.335e-01;1.097e+00;7.934e-01;8.088e-02
20.012834000;1.071e+00;8.515e-01;6.952e-02;7.947e-01;6.488e-02;1.073e+00;1.071e+00;7.664e-01;6.257e-02;1.000e+01;8.335e-01;1.097e+00;7.932e-01;8.119e-02
20.013065000;1.072e+00;8.515e-01;6.984e-02;7.946e-01;6.517e-02;1.074e+00;1.072e+00;7.663e-01;6.285e-02;1.000e+01;8.335e-01;1.097e+00;7.931e-01;8.149e-02
20.013295000;1.072e+00;8.514e-01;7.014e-02;7.944e-01;6.544e-02;1.074e+00;1.072e+00;7.663e-01;6.312e-02;1.000e+01;8.335e-01;1.097e+00;7.929e-01;8.177e-02
20.013526000;1.072e+00;8.513e-01;7.042e-02;7.943e-01;6.570e-02;1.074e+00;1.072e+00;7.662e-01;6.338e-02;1.000e+01;8.335e-01;1.097e+00;7.927e-01;8.203e-02
20.013756000;1.072e+00;8.512e-01;7.068e-02;7.941e-01;6.593e-02;1.074e+00;1.072e+00;7.661e-01;6.361e-02;1.000e+01;8.335e-01;1.097e+00;7.926e-01;8.228e-02
20.013986000;1.072e+00;8.512e-01;7.092e-02;7.939e-01;6.615e-02;1.074e+00;1.072e+00;7.660e-01;6.383e-02;1.000e+01;8.335e-01;1.097e+00;7.924e-01;8.250e-02
20.014217000;1.072e+00;8.511e-01;7.114e-02;7.938e-01;6.635e-02;1.074e+00;1.072e+00;7.660e-01;6.403e-02;1.000e+01;8.335e-01;1.097e+00;7.922e-01;8.271e-02
20.014447000;1.072e+00;8.510e-01;7.135e-02;7.936e-01;6.654e-02;1.074e+00;1.072e+00;7.659e-01;6.422e-02;1.000e+01;8.335e-01;1.097e+00;7.921e-01;8.291e-02
20.014678000;1.072e+00;8.508e-01;7.154e-02;7.934e-01;6.672e-02;1.074e+00;1.072e+00;7.658e-01;6.439e-02;1.000e+01;8.335e-01;1.097e+00;7.919e-01;8.309e-02
20.015138000;1.072e+00;8.506e-01;7.188e-02;7.931e-01;6.702e-02;1.075e+00;1.072e+00;7.655e-01;6.469e-02;1.000e+01;8.335e-01;1.097e+00;7.916e-01;8.341e-02
20.015553000;1.073e+00;8.504e-01;7.213e-02;7.928e-01;6.725e-02;1.075e+00;1.073e+00;7.653e-01;6.492e-02;1.000e+01;8.335e-01;1.097e+00;7.912e-01;8.364e-02
20.015968000;1.073e+00;8.501e-01;7.235e-02;7.925e-01;6.744e-02;1.075e+00;1.073e+00;7.651e-01;6.511e-02;1.000e+01;8.335e-01;1.097e+00;7.909e-01;8.384e-02
20.016383000;1.073e+00;8.499e-01;7.251e-02;7.922e-01;6.759e-02;1.075e+00;1.073e+00;7.649e-01;6.526e-02;1.000e+01;8.335e-01;1.097e+00;7.906e-01;8.400e-02
20.016797000;1.073e+00;8.496e-01;7.265e-02;7.919e-01;6.771e-02;1.075e+00;1.073e+00;7.646e-01;6.538e-02;1.000e+01;8.335e-01;1.097e+00;7.903e-01;8.412e-02
20.017212000;1.073e+00;8.493e-01;7.274e-02;7.916e-01;6.780e-02;1.075e+00;1.073e+00;7.644e-01;6.547e-02;1.000e+01;8.335e-01;1.097e+00;7.900e-01;8.421e-02
20.017627000;1.073e+00;8.490e-01;7.280e-02;7.913e-01;6.785e-02;1.075e+00;1.073e+00;7.641e-01;6.552e-02;1.000e+01;8.335e-01;1.097e+00;7.897e-01;8.426e-02
20.018041000;1.073e+00;8.487e-01;7.284e-02;7.909e-01;6.788e-02;1.075e+00;1.073e+00;7.638e-01;6.555e-02;1.000e+01;8.335e-01;1.097e+00;7.894e-01;8.429e-02
20.018456000;1.073e+00;8.484e-01;7.284e-02;7.906e-01;6.788e-02;1.075e+00;1.073e+00;7.636e-01;6.556e-02;1.000e+01;8.335e-01;1.097e+00;7.891e-01;8.429e-02
20.018871000;1.073e+00;8.481e-01;7.282e-02;7.903e-01;6.786e-02;1.075e+00;1.073e+00;7.633e-01;6.554e-02;1.000e+01;8.335e-01;1.097e+00;7.888e-01;8.427e-02
20.019286000;1.073e+00;8.478e-01;7.278e-02;7.900e-01;6.782e-02;1.075e+00;1.073e+00;7.630e-01;6.550e-02;1.000e+01;8.335e-01;1.097e+00;7.884e-01;8.422e-02
20.019700000;1.073e+00;8.474e-01;7.272e-02;7.897e-01;6.776e-02;1.075e+00;1.073e+00;7.627e-01;6.545e-02;1.000e+01;8.335e-01;1.097e+00;7.881e-01;8.416e-02
20.020530000;1.073e+00;8.468e-01;7.254e-02;7.891e-01;6.760e-02;1.075e+00;1.073e+00;7.621e-01;6.528e-02;1.000e+01;8.335e-01;1.097e+00;7.875e-01;8.397e-02
20.020944000;1.073e+00;8.464e-01;7.242e-02;7.888e-01;6.749e-02;1.075e+00;1.073e+00;7.618e-01;6.518e-02;1.000e+01;8.335e-01;1.097e+00;7.873e-01;8.386e-02
20.021359000;1.073e+00;8.461e-01;7.229e-02;7.885e-01;6.737e-02;1.075e+00;1.073e+00;7.615e-01;6.506e-02;1.000e+01;8.335e-01;1.097e+00;7.870e-01;8.373e-02
20.021774000;1.073e+00;8.458e-01;7.216e-02;7.882e-01;6.725e-02;1.075e+00;1.073e+00;7.612e-01;6.494e-02;1.000e+01;8.335e-01;1.097e+00;7.867e-01;8.359e-02
20.022189000;1.073e+00;8.454e-01;7.201e-02;7.880e-01;6.711e-02;1.075e+00;1.073e+00;7.609e-01;6.481e-02;1.000e+01;8.335e-01;1.097e+00;7.864e-01;8.344e-02
20.023018000;1.073e+00;8.448e-01;7.169e-02;7.874e-01;6.682e-02;1.075e+00;1.073e+00;7.603e-01;6.452e-02;1.000e+01;8.335e-01;1.097e+00;7.858e-01;8.311e-02
20.023433000;1.073e+00;8.445e-01;7.151e-02;7.871e-01;6.666e-02;1.075e+00;1.073e+00;7.600e-01;6.436e-02;1.000e+01;8.335e-01;1.097e+00;7.856e-01;8.294e-02
20.023848000;1.073e+00;8.441e-01;7.134e-02;7.869e-01;6.650e-02;1.075e+00;1.073e+00;7.597e-01;6.420e-02;1.000e+01;8.335e-01;1.097e+00;7.853e-01;8.276e-02
20.024262000;1.073e+00;8.438e-01;7.116e-02;7.866e-01;6.633e-02;1.075e+00;1.073e+00;7.594e-01;6.404e-02;1.000e+01;8.335e-01;1.097e+00;7.850e-01;8.257e-02
20.024677000;1.073e+00;8.435e-01;7.098e-02;7.863e-01;6.617e-02;1.075e+00;1.073e+00;7.592e-01;6.388e-02;1.000e+01;8.335e-01;1.097e+00;7.848e-01;8.239e-02
20.025092000;1.073e+00;8.432e-01;7.079e-02;7.861e-01;6.600e-02;1.075e+00;1.073e+00;7.589e-01;6.371e-02;1.000e+01;8.335e-01;1.097e+00;7.845e-01;8.220e-02
20.025921000;1.073e+00;8.426e-01;7.042e-02;7.856e-01;6.566e-02;1.075e+00;1.073e+00;7.583e-01;6.338e-02;1.000e+01;8.335e-01;1.097e+00;7.841e-01;8.181e-02
20.026336000;1.073e+00;8.423e-01;7.024e-02;7.853e-01;6.549e-02;1.075e+00;1.073e+00;7.581e-01;6.321e-02;1.000e+01;8.335e-01;1.097e+00;7.838e-01;8.162e-02
20.026751000;1.072e+00;8.420e-01;7.006e-02;7.851e-01;6.532e-02;1.074e+00;1.072e+00;7.578e-01;6.305e-02;1.000e+01;8.335e-01;1.097e+00;7.836e-01;8.143e-02
20.027165000;1.072e+00;8.417e-01;6.988e-02;7.849e-01;6.516e-02;1.074e+00;1.072e+00;7.575e-01;6.289e-02;1.000e+01;8.335e-01;1.097e+00;7.834e-01;8.124e-02
20.027580000;1.072e+00;8.414e-01;6.970e-02;7.846e-01;6.499e-02;1.074e+00;1.072e+00;7.573e-01;6.273e-02;1.000e+01;8.335e-01;1.097e+00;7.832e-01;8.105e-02
20.027995000;1.072e+00;8.412e-01;6.952e-02;7.844e-01;6.483e-02;1.074e+00;1.072e+00;7.570e-01;6.257e-02;1.000e+01;8.335e-01;1.097e+00;7.829e-01;8.086e-02
20.028409000;1.072e+00;8.409e-01;6.935e-02;7.842e-01;6.468e-02;1.074e+00;1.072e+00;7.568e-01;6.241e-02;1.000e+01;8.335e-01;1.097e+00;7.827e-01;8.067e-02
20.029239000;1.072e+00;8.404e-01;6.902e-02;7.838e-01;6.437e-02;1.074e+00;1.072e+00;7.563e-01;6.212e-02;1.000e+01;8.335e-01;1.097e+00;7.823e-01;8.031e-02
20.029985000;1.072e+00;8.399e-01;6.874e-02;7.835e-01;6.411e-02;1.074e+00;1.072e+00;7.559e-01;6.186e-02;1.000e+01;8.335e-01;1.097e+00;7.820e-01;8.000e-02
20.030732000;1.072e+00;8.395e-01;6.847e-02;7.831e-01;6.387e-02;1.074e+00;1.072e+00;7.556e-01;6.162e-02;1.000e+01;8.335e-01;1.097e+00;7.817e-01;7.970e-02
20.031478000;1.072e+00;8.391e-01;6.822e-02;7.828e-01;6.364e-02;1.074e+00;1.072e+00;7.552e-01;6.140e-02;1.000e+01;8.335e-01;1.097e+00;7.814e-01;7.942e-02
20.032225000;1.072e+00;8.388e-01;6.799e-02;7.825e-01;6.343e-02;1.074e+00;1.072e+00;7.549e-01;6.119e-02;1.000e+01;8.335e-01;1.097e+00;7.811e-01;7.915e-02
20.032971000;1.072e+00;8.384e-01;6.778e-02;7.822e-01;6.324e-02;1.074e+00;1.072e+00;7.546e-01;6.100e-02;1.000e+01;8.335e-01;1.097e+00;7.808e-01;7.890e-02
20.033718000;1.072e+00;8.381e-01;6.759e-02;7.819e-01;6.306e-02;1.074e+00;1.072e+00;7.543e-01;6.083e-02;1.000e+01;8.335e-01;1.097e+00;7.805e-01;7.867e-02
20.034464000;1.072e+00;8.378e-01;6.742e-02;7.817e-01;6.290e-02;1.074e+00;1.072e+00;7.540e-01;6.068e-02;1.000e+01;8.335e-01;1.097e+00;7.803e-01;7.846e-02
20.035211000;1.072e+00;8.375e-01;6.726e-02;7.814e-01;6.276e-02;1.074e+00;1.072e+00;7.537e-01;6.054e-02;1.000e+01;8.335e-01;1.097e+00;7.800e-01;7.826e-02
20.035957000;1.072e+00;8.372e-01;6.713e-02;7.812e-01;6.264e-02;1.074e+00;1.072e+00;7.535e-01;6.042e-02;1.000e+01;8.335e-01;1.097e+00;7.798e-01;7.808e-02
20.036704000;1.072e+00;8.370e-01;6.702e-02;7.810e-01;6.253e-02;1.074e+00;1.072e+00;7.533e-01;6.031e-02;1.000e+01;8.335e-01;1.097e+00;7.796e-01;7.792e-02
20.037450000;1.072e+00;8.367e-01;6.692e-02;7.808e-01;6.245e-02;1.074e+00;1.072e+00;7.530e-01;6.023e-02;1.000e+01;8.335e-01;1.097e+00;7.794e-01;7.777e-02
20.038197000;1.072e+00;8.365e-01;6.684e-02;7.806e-01;6.237e-02;1.074e+00;1.072e+00;7.529e-01;6.016e-02;1.000e+01;8.335e-01;1.097e+00;7.792e-01;7.764e-02
20.038943000;1.072e+00;8.363e-01;6.678e-02;7.804e-01;6.231e-02;1.074e+00;1.072e+00;7.527e-01;6.010e-02;1.000e+01;8.335e-01;1.097e+00;7.791e-01;7.753e-02
20.039690000;1.072e+00;8.361e-01;6.673e-02;7.803e-01;6.227e-02;1.074e+00;1.072e+00;7.525e-01;6.005e-02;1.000e+01;8.335e-01;1.097e+00;7.789e-01;7.743e-02
20.040436000;1.072e+00;8.360e-01;6.670e-02;7.801e-01;6.224e-02;1.074e+00;1.072e+00;7.524e-01;6.003e-02;1.000e+01;8.335e-01;1.097e+00;7.787e-01;7.735e-02
20.041183000;1.072e+00;8.358e-01;6.668e-02;7.799e-01;6.222e-02;1.074e+00;1.072e+00;7.522e-01;6.001e-02;1.000e+01;8.335e-01;1.097e+00;7.786e-01;7.728e-02
20.041929000;1.072e+00;8.357e-01;6.667e-02;7.798e-01;6.222e-02;1.074e+00;1.072e+00;7.521e-01;6.001e-02;1.000e+01;8.335e-01;1.097e+00;7.785e-01;7.723e-02
20.042676000;1.072e+00;8.355e-01;6.668e-02;7.797e-01;6.222e-02;1.074e+00;1.072e+00;7.520e-01;6.001e-02;1.000e+01;8.335e-01;1.097e+00;7.783e-01;7.718e-02
