time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu
20.325918000;1.063e+00;8.334e-01;4.442e-02;7.841e-01;4.180e-02;1.063e+00;3.334e-02;1.777e-03;1.000e+01;8.333e-01
20.343918000;1.063e+00;8.334e-01;4.475e-02;7.841e-01;4.210e-02;1.063e+00;3.334e-02;1.790e-03;1.000e+01;8.333e-01
20.344918000;1.063e+00;8.334e-01;4.478e-02;7.840e-01;4.212e-02;1.063e+00;3.334e-02;1.791e-03;1.000e+01;8.333e-01
20.361918000;1.063e+00;8.334e-01;4.507e-02;7.840e-01;4.240e-02;1.063e+00;3.334e-02;1.803e-03;1.000e+01;8.333e-01
20.362918000;1.063e+00;8.334e-01;4.510e-02;7.839e-01;4.242e-02;1.063e+00;3.334e-02;1.804e-03;1.000e+01;8.333e-01
20.380918000;1.063e+00;8.334e-01;4.540e-02;7.839e-01;4.270e-02;1.063e+00;3.334e-02;1.816e-03;1.000e+01;8.333e-01
20.381918000;1.063e+00;8.334e-01;4.543e-02;7.838e-01;4.272e-02;1.063e+00;3.334e-02;1.817e-03;1.000e+01;8.333e-01
20.399918000;1.063e+00;8.334e-01;4.575e-02;7.838e-01;4.302e-02;1.063e+00;3.334e-02;1.830e-03;1.000e+01;8.333e-01
20.400918000;1.063e+00;8.334e-01;4.575e-02;7.837e-01;4.302e-02;1.063e+00;3.334e-02;1.830e-03;1.000e+01;8.333e-01
20.416918000;1.063e+00;8.334e-01;4.605e-02;7.837e-01;4.330e-02;1.063e+00;3.334e-02;1.842e-03;1.000e+01;8.333e-01
20.417918000;1.064e+00;8.334e-01;4.605e-02;7.837e-01;4.330e-02;1.064e+00;3.334e-02;1.842e-03;1.000e+01;8.333e-01
20.418918000;1.064e+00;8.334e-01;4.607e-02;7.837e-01;4.332e-02;1.064e+00;3.334e-02;1.843e-03;1.000e+01;8.333e-01
20.419918000;1.064e+00;8.334e-01;4.610e-02;7.836e-01;4.335e-02;1.064e+00;3.334e-02;1.844e-03;1.000e+01;8.333e-01
20.437918000;1.064e+00;8.334e-01;4.640e-02;7.836e-01;4.362e-02;1.064e+00;3.334e-02;1.856e-03;1.000e+01;8.333e-01
20.438918000;1.064e+00;8.334e-01;4.643e-02;7.835e-01;4.365e-02;1.064e+00;3.334e-02;1.857e-03;1.000e+01;8.333e-01
20.457918000;1.064e+00;8.334e-01;4.675e-02;7.835e-01;4.395e-02;1.064e+00;3.334e-02;1.870e-03;1.000e+01;8.333e-01
20.458918000;1.064e+00;8.334e-01;4.678e-02;7.834e-01;4.397e-02;1.064e+00;3.334e-02;1.871e-03;1.000e+01;8.333e-01
20.476918000;1.064e+00;8.334e-01;4.707e-02;7.834e-01;4.425e-02;1.064e+00;3.334e-02;1.883e-03;1.000e+01;8.333e-01
20.477918000;1.064e+00;8.334e-01;4.710e-02;7.833e-01;4.427e-02;1.064e+00;3.334e-02;1.884e-03;1.000e+01;8.333e-01
20.496918000;1.064e+00;8.334e-01;4.743e-02;7.833e-01;4.457e-02;1.064e+00;3.334e-02;1.897e-03;1.000e+01;8.333e-01
20.497918000;1.064e+00;8.334e-01;4.745e-02;7.832e-01;4.459e-02;1.064e+00;3.334e-02;1.898e-03;1.000e+01;8.333e-01
20.515918000;1.064e+00;8.334e-01;4.775e-02;7.832e-01;4.487e-02;1.064e+00;3.334e-02;1.910e-03;1.000e+01;8.333e-01
20.516918000;1.064e+00;8.334e-01;4.777e-02;7.831e-01;4.489e-02;1.064e+00;3.334e-02;1.911e-03;1.000e+01;8.333e-01
20.524918000;1.064e+00;8.334e-01;4.793e-02;7.831e-01;4.503e-02;1.064e+00;3.334e-02;1.917e-03;1.000e+01;8.333e-01
20.535918000;1.064e+00;8.334e-01;4.810e-02;7.831e-01;4.519e-02;1.064e+00;3.334e-02;1.924e-03;1.000e+01;8.333e-01
20.536918000;1.064e+00;8.334e-01;4.813e-02;7.830e-01;4.522e-02;1.064e+00;3.334e-02;1.925e-03;1.000e+01;8.333e-01
20.546918000;1.064e+00;8.334e-01;4.830e-02;7.830e-01;4.538e-02;1.064e+00;3.334e-02;1.932e-03;1.000e+01;8.333e-01
20.554918000;1.064e+00;8.334e-01;4.842e-02;7.830e-01;4.549e-02;1.064e+00;3.334e-02;1.937e-03;1.000e+01;8.333e-01
20.555918000;1.064e+00;8.334e-01;4.845e-02;7.829e-01;4.552e-02;1.064e+00;3.334e-02;1.938e-03;1.000e+01;8.333e-01
20.559918000;1.064e+00;8.334e-01;4.850e-02;7.829e-01;4.556e-02;1.064e+00;3.334e-02;1.940e-03;1.000e+01;8.333e-01
20.560918000;1.065e+00;8.334e-01;4.852e-02;7.829e-01;4.558e-02;1.065e+00;3.334e-02;1.941e-03;1.000e+01;8.333e-01
20.574918000;1.065e+00;8.334e-01;4.877e-02;7.829e-01;4.582e-02;1.065e+00;3.334e-02;1.951e-03;1.000e+01;8.333e-01
20.575918000;1.065e+00;8.334e-01;4.877e-02;7.828e-01;4.582e-02;1.065e+00;3.334e-02;1.951e-03;1.000e+01;8.333e-01
20.589918000;1.065e+00;8.334e-01;4.902e-02;7.828e-01;4.605e-02;1.065e+00;3.334e-02;1.961e-03;1.000e+01;8.333e-01
20.590918000;1.065e+00;8.334e-01;4.902e-02;7.827e-01;4.605e-02;1.065e+00;3.334e-02;1.961e-03;1.000e+01;8.333e-01
20.609918000;1.065e+00;8.334e-01;4.935e-02;7.827e-01;4.634e-02;1.065e+00;3.334e-02;1.974e-03;1.000e+01;8.333e-01
20.610918000;1.065e+00;8.334e-01;4.938e-02;7.826e-01;4.637e-02;1.065e+00;3.334e-02;1.975e-03;1.000e+01;8.333e-01
20.629918000;1.065e+00;8.334e-01;4.970e-02;7.826e-01;4.667e-02;1.065e+00;3.334e-02;1.988e-03;1.000e+01;8.333e-01
20.630918000;1.065e+00;8.334e-01;4.970e-02;7.825e-01;4.667e-02;1.065e+00;3.334e-02;1.988e-03;1.000e+01;8.333e-01
20.649918000;1.065e+00;8.334e-01;5.003e-02;7.825e-01;4.697e-02;1.065e+00;3.334e-02;2.001e-03;1.000e+01;8.333e-01
20.650918000;1.065e+00;8.334e-01;5.005e-02;7.824e-01;4.699e-02;1.065e+00;3.334e-02;2.002e-03;1.000e+01;8.333e-01
20.669918000;1.065e+00;8.334e-01;5.035e-02;7.824e-01;4.727e-02;1.065e+00;3.334e-02;2.014e-03;1.000e+01;8.333e-01
20.670918000;1.065e+00;8.334e-01;5.037e-02;7.823e-01;4.729e-02;1.065e+00;3.334e-02;2.015e-03;1.000e+01;8.333e-01
20.690918000;1.065e+00;8.334e-01;5.070e-02;7.823e-01;4.759e-02;1.065e+00;3.334e-02;2.028e-03;1.000e+01;8.333e-01
20.691918000;1.065e+00;8.334e-01;5.072e-02;7.822e-01;4.761e-02;1.065e+00;3.334e-02;2.029e-03;1.000e+01;8.333e-01
20.706918000;1.065e+00;8.334e-01;5.097e-02;7.822e-01;4.784e-02;1.065e+00;3.334e-02;2.039e-03;1.000e+01;8.333e-01
20.707918000;1.066e+00;8.334e-01;5.100e-02;7.822e-01;4.786e-02;1.066e+00;3.334e-02;2.040e-03;1.000e+01;8.333e-01
20.710918000;1.066e+00;8.334e-01;5.105e-02;7.822e-01;4.791e-02;1.066e+00;3.334e-02;2.042e-03;1.000e+01;8.333e-01
20.711918000;1.066e+00;8.334e-01;5.105e-02;7.821e-01;4.791e-02;1.066e+00;3.334e-02;2.042e-03;1.000e+01;8.333e-01
20.731918000;1.066e+00;8.334e-01;5.137e-02;7.821e-01;4.821e-02;1.066e+00;3.334e-02;2.055e-03;1.000e+01;8.333e-01
20.732918000;1.066e+00;8.334e-01;5.140e-02;7.820e-01;4.823e-02;1.066e+00;3.334e-02;2.056e-03;1.000e+01;8.333e-01
20.751918000;1.066e+00;8.334e-01;5.173e-02;7.820e-01;4.853e-02;1.066e+00;3.334e-02;2.069e-03;1.000e+01;8.333e-01
20.752918000;1.066e+00;8.334e-01;5.173e-02;7.819e-01;4.853e-02;1.066e+00;3.334e-02;2.069e-03;1.000e+01;8.333e-01
20.772918000;1.066e+00;8.334e-01;5.205e-02;7.819e-01;4.883e-02;1.066e+00;3.334e-02;2.082e-03;1.000e+01;8.333e-01
20.773918000;1.066e+00;8.334e-01;5.208e-02;7.818e-01;4.885e-02;1.066e+00;3.334e-02;2.083e-03;1.000e+01;8.333e-01
20.793918000;1.066e+00;8.334e-01;5.240e-02;7.818e-01;4.915e-02;1.066e+00;3.334e-02;2.096e-03;1.000e+01;8.333e-01
20.794918000;1.066e+00;8.334e-01;5.242e-02;7.817e-01;4.918e-02;1.066e+00;3.334e-02;2.097e-03;1.000e+01;8.333e-01
20.814918000;1.066e+00;8.334e-01;5.275e-02;7.817e-01;4.947e-02;1.066e+00;3.334e-02;2.110e-03;1.000e+01;8.333e-01
20.815918000;1.066e+00;8.334e-01;5.275e-02;7.816e-01;4.947e-02;1.066e+00;3.334e-02;2.110e-03;1.000e+01;8.333e-01
20.834918000;1.066e+00;8.334e-01;5.305e-02;7.816e-01;4.975e-02;1.066e+00;3.334e-02;2.122e-03;1.000e+01;8.333e-01
20.835918000;1.066e+00;8.334e-01;5.307e-02;7.815e-01;4.977e-02;1.066e+00;3.334e-02;2.123e-03;1.000e+01;8.333e-01
20.855918000;1.066e+00;8.334e-01;5.340e-02;7.815e-01;5.007e-02;1.066e+00;3.334e-02;2.136e-03;1.000e+01;8.333e-01
20.856918000;1.066e+00;8.334e-01;5.343e-02;7.814e-01;5.009e-02;1.066e+00;3.334e-02;2.137e-03;1.000e+01;8.333e-01
20.859918000;1.066e+00;8.334e-01;5.345e-02;7.814e-01;5.012e-02;1.066e+00;3.334e-02;2.138e-03;1.000e+01;8.333e-01
20.860918000;1.067e+00;8.334e-01;5.347e-02;7.814e-01;5.014e-02;1.067e+00;3.334e-02;2.139e-03;1.000e+01;8.333e-01
20.877918000;1.067e+00;8.334e-01;5.375e-02;7.814e-01;5.039e-02;1.067e+00;3.334e-02;2.150e-03;1.000e+01;8.333e-01
20.878918000;1.067e+00;8.334e-01;5.378e-02;7.813e-01;5.042e-02;1.067e+00;3.334e-02;2.151e-03;1.000e+01;8.333e-01
20.898918000;1.067e+00;8.334e-01;5.407e-02;7.813e-01;5.069e-02;1.067e+00;3.334e-02;2.163e-03;1.000e+01;8.333e-01
20.899918000;1.067e+00;8.334e-01;5.410e-02;7.812e-01;5.071e-02;1.067e+00;3.334e-02;2.164e-03;1.000e+01;8.333e-01
20.919918000;1.067e+00;8.334e-01;5.443e-02;7.812e-01;5.101e-02;1.067e+00;3.334e-02;2.177e-03;1.000e+01;8.333e-01
20.920918000;1.067e+00;8.334e-01;5.443e-02;7.811e-01;5.101e-02;1.067e+00;3.334e-02;2.177e-03;1.000e+01;8.333e-01
20.941918000;1.067e+00;8.334e-01;5.477e-02;7.811e-01;5.133e-02;1.067e+00;3.334e-02;2.191e-03;1.000e+01;8.333e-01
20.942918000;1.067e+00;8.334e-01;5.477e-02;7.810e-01;5.133e-02;1.067e+00;3.334e-02;2.191e-03;1.000e+01;8.333e-01
20.952918000;1.067e+00;8.334e-01;5.495e-02;7.810e-01;5.150e-02;1.067e+00;3.334e-02;2.198e-03;1.000e+01;8.333e-01
20.962918000;1.067e+00;8.334e-01;5.510e-02;7.810e-01;5.163e-02;1.067e+00;3.334e-02;2.204e-03;1.000e+01;8.333e-01
20.963918000;1.067e+00;8.334e-01;5.510e-02;7.809e-01;5.163e-02;1.067e+00;3.334e-02;2.204e-03;1.000e+01;8.333e-01
20.976918000;1.067e+00;8.334e-01;5.533e-02;7.809e-01;5.184e-02;1.067e+00;3.334e-02;2.213e-03;1.000e+01;8.333e-01
20.984918000;1.067e+00;8.334e-01;5.545e-02;7.809e-01;5.195e-02;1.067e+00;3.334e-02;2.218e-03;1.000e+01;8.333e-01
20.985918000;1.067e+00;8.334e-01;5.545e-02;7.808e-01;5.195e-02;1.067e+00;3.334e-02;2.218e-03;1.000e+01;8.333e-01
21.006918000;1.067e+00;8.334e-01;5.577e-02;7.808e-01;5.225e-02;1.067e+00;3.334e-02;2.231e-03;1.000e+01;8.333e-01
21.007918000;1.067e+00;8.334e-01;5.580e-02;7.807e-01;5.227e-02;1.067e+00;3.334e-02;2.232e-03;1.000e+01;8.333e-01
21.016918000;1.067e+00;8.334e-01;5.592e-02;7.807e-01;5.239e-02;1.067e+00;3.334e-02;2.237e-03;1.000e+01;8.333e-01
21.017918000;1.068e+00;8.334e-01;5.595e-02;7.807e-01;5.241e-02;1.068e+00;3.334e-02;2.238e-03;1.000e+01;8.333e-01
21.028918000;1.068e+00;8.334e-01;5.613e-02;7.807e-01;5.257e-02;1.068e+00;3.334e-02;2.245e-03;1.000e+01;8.333e-01
21.029918000;1.068e+00;8.334e-01;5.615e-02;7.806e-01;5.260e-02;1.068e+00;3.334e-02;2.246e-03;1.000e+01;8.333e-01
21.050918000;1.068e+00;8.334e-01;5.648e-02;7.806e-01;5.289e-02;1.068e+00;3.334e-02;2.259e-03;1.000e+01;8.333e-01
21.051918000;1.068e+00;8.334e-01;5.648e-02;7.805e-01;5.289e-02;1.068e+00;3.334e-02;2.259e-03;1.000e+01;8.333e-01
21.072918000;1.068e+00;8.334e-01;5.680e-02;7.805e-01;5.319e-02;1.068e+00;3.334e-02;2.272e-03;1.000e+01;8.333e-01
21.073918000;1.068e+00;8.334e-01;5.682e-02;7.804e-01;5.321e-02;1.068e+00;3.334e-02;2.273e-03;1.000e+01;8.333e-01
21.094918000;1.068e+00;8.334e-01;5.713e-02;7.804e-01;5.349e-02;1.068e+00;3.334e-02;2.285e-03;1.000e+01;8.333e-01
21.095918000;1.068e+00;8.334e-01;5.715e-02;7.803e-01;5.351e-02;1.068e+00;3.334e-02;2.286e-03;1.000e+01;8.333e-01
21.117918000;1.068e+00;8.334e-01;5.750e-02;7.803e-01;5.383e-02;1.068e+00;3.334e-02;2.300e-03;1.000e+01;8.333e-01
21.118918000;1.068e+00;8.334e-01;5.750e-02;7.802e-01;5.383e-02;1.068e+00;3.334e-02;2.300e-03;1.000e+01;8.333e-01
21.139918000;1.068e+00;8.334e-01;5.783e-02;7.802e-01;5.413e-02;1.068e+00;3.334e-02;2.313e-03;1.000e+01;8.333e-01
21.140918000;1.068e+00;8.334e-01;5.783e-02;7.801e-01;5.413e-02;1.068e+00;3.334e-02;2.313e-03;1.000e+01;8.333e-01
21.162918000;1.068e+00;8.334e-01;5.818e-02;7.801e-01;5.445e-02;1.068e+00;3.334e-02;2.327e-03;1.000e+01;8.333e-01
21.163918000;1.068e+00;8.334e-01;5.818e-02;7.800e-01;5.445e-02;1.068e+00;3.334e-02;2.327e-03;1.000e+01;8.333e-01
21.179918000;1.068e+00;8.334e-01;5.843e-02;7.800e-01;5.468e-02;1.068e+00;3.334e-02;2.337e-03;1.000e+01;8.333e-01
21.180918000;1.069e+00;8.334e-01;5.845e-02;7.800e-01;5.470e-02;1.069e+00;3.334e-02;2.338e-03;1.000e+01;8.333e-01
21.184918000;1.069e+00;8.334e-01;5.850e-02;7.800e-01;5.475e-02;1.069e+00;3.334e-02;2.340e-03;1.000e+01;8.333e-01
21.185918000;1.069e+00;8.334e-01;5.853e-02;7.799e-01;5.477e-02;1.069e+00;3.334e-02;2.341e-03;1.000e+01;8.333e-01
21.207918000;1.069e+00;8.334e-01;5.885e-02;7.799e-01;5.507e-02;1.069e+00;3.334e-02;2.354e-03;1.000e+01;8.333e-01
21.208918000;1.069e+00;8.334e-01;5.885e-02;7.798e-01;5.507e-02;1.069e+00;3.334e-02;2.354e-03;1.000e+01;8.333e-01
21.230918000;1.069e+00;8.334e-01;5.918e-02;7.798e-01;5.537e-02;1.069e+00;3.334e-02;2.367e-03;1.000e+01;8.333e-01
21.231918000;1.069e+00;8.334e-01;5.920e-02;7.797e-01;5.539e-02;1.069e+00;3.334e-02;2.368e-03;1.000e+01;8.333e-01
21.253918000;1.069e+00;8.334e-01;5.952e-02;7.797e-01;5.569e-02;1.069e+00;3.334e-02;2.381e-03;1.000e+01;8.333e-01
21.254918000;1.069e+00;8.334e-01;5.955e-02;7.796e-01;5.571e-02;1.069e+00;3.334e-02;2.382e-03;1.000e+01;8.333e-01
21.276918000;1.069e+00;8.334e-01;5.987e-02;7.796e-01;5.601e-02;1.069e+00;3.334e-02;2.395e-03;1.000e+01;8.333e-01
21.277918000;1.069e+00;8.334e-01;5.987e-02;7.795e-01;5.601e-02;1.069e+00;3.334e-02;2.395e-03;1.000e+01;8.333e-01
21.281918000;1.069e+00;8.334e-01;5.995e-02;7.795e-01;5.608e-02;1.069e+00;3.334e-02;2.398e-03;1.000e+01;8.333e-01
21.298918000;1.069e+00;8.334e-01;6.020e-02;7.795e-01;5.630e-02;1.069e+00;3.334e-02;2.408e-03;1.000e+01;8.333e-01
21.300918000;1.069e+00;8.334e-01;6.023e-02;7.795e-01;5.633e-02;1.069e+00;3.334e-02;2.409e-03;1.000e+01;8.333e-01
21.301918000;1.069e+00;8.334e-01;6.023e-02;7.794e-01;5.633e-02;1.069e+00;3.334e-02;2.409e-03;1.000e+01;8.333e-01
21.323918000;1.069e+00;8.334e-01;6.055e-02;7.794e-01;5.662e-02;1.069e+00;3.334e-02;2.422e-03;1.000e+01;8.333e-01
21.324918000;1.069e+00;8.334e-01;6.057e-02;7.793e-01;5.665e-02;1.069e+00;3.334e-02;2.423e-03;1.000e+01;8.333e-01
21.334918000;1.069e+00;8.334e-01;6.073e-02;7.793e-01;5.678e-02;1.069e+00;3.334e-02;2.429e-03;1.000e+01;8.333e-01
21.336918000;1.069e+00;8.334e-01;6.075e-02;7.793e-01;5.681e-02;1.069e+00;3.334e-02;2.430e-03;1.000e+01;8.333e-01
21.337918000;1.069e+00;8.334e-01;6.075e-02;7.793e-01;5.681e-02;1.069e+00;3.333e-02;2.430e-03;1.000e+01;8.333e-01
21.341918000;1.069e+00;8.334e-01;6.082e-02;7.793e-01;5.687e-02;1.069e+00;3.333e-02;2.433e-03;1.000e+01;8.333e-01
21.342918000;1.069e+00;8.334e-01;6.082e-02;7.792e-01;5.687e-02;1.069e+00;3.333e-02;2.433e-03;1.000e+01;8.333e-01
21.348918000;1.069e+00;8.334e-01;6.092e-02;7.792e-01;5.697e-02;1.069e+00;3.333e-02;2.437e-03;1.000e+01;8.333e-01
21.349918000;1.070e+00;8.334e-01;6.092e-02;7.792e-01;5.697e-02;1.070e+00;3.333e-02;2.437e-03;1.000e+01;8.333e-01
21.365918000;1.070e+00;8.334e-01;6.118e-02;7.792e-01;5.719e-02;1.070e+00;3.333e-02;2.447e-03;1.000e+01;8.333e-01
21.366918000;1.070e+00;8.334e-01;6.118e-02;7.791e-01;5.719e-02;1.070e+00;3.333e-02;2.447e-03;1.000e+01;8.333e-01
21.389918000;1.070e+00;8.334e-01;6.150e-02;7.791e-01;5.749e-02;1.070e+00;3.333e-02;2.460e-03;1.000e+01;8.333e-01
21.390918000;1.070e+00;8.334e-01;6.153e-02;7.790e-01;5.751e-02;1.070e+00;3.333e-02;2.461e-03;1.000e+01;8.333e-01
21.412918000;1.070e+00;8.334e-01;6.185e-02;7.790e-01;5.781e-02;1.070e+00;3.333e-02;2.474e-03;1.000e+01;8.333e-01
21.413918000;1.070e+00;8.334e-01;6.185e-02;7.789e-01;5.781e-02;1.070e+00;3.333e-02;2.474e-03;1.000e+01;8.333e-01
21.437918000;1.070e+00;8.334e-01;6.220e-02;7.789e-01;5.813e-02;1.070e+00;3.333e-02;2.488e-03;1.000e+01;8.333e-01
21.438918000;1.070e+00;8.334e-01;6.220e-02;7.788e-01;5.813e-02;1.070e+00;3.333e-02;2.488e-03;1.000e+01;8.333e-01
21.461918000;1.070e+00;8.334e-01;6.253e-02;7.788e-01;5.843e-02;1.070e+00;3.333e-02;2.501e-03;1.000e+01;8.333e-01
21.462918000;1.070e+00;8.334e-01;6.255e-02;7.787e-01;5.845e-02;1.070e+00;3.333e-02;2.502e-03;1.000e+01;8.333e-01
21.485918000;1.070e+00;8.334e-01;6.288e-02;7.787e-01;5.875e-02;1.070e+00;3.333e-02;2.515e-03;1.000e+01;8.333e-01
21.486918000;1.070e+00;8.334e-01;6.290e-02;7.786e-01;5.877e-02;1.070e+00;3.333e-02;2.516e-03;1.000e+01;8.333e-01
21.509918000;1.070e+00;8.334e-01;6.323e-02;7.786e-01;5.907e-02;1.070e+00;3.333e-02;2.529e-03;1.000e+01;8.333e-01
21.510918000;1.070e+00;8.334e-01;6.323e-02;7.785e-01;5.907e-02;1.070e+00;3.333e-02;2.529e-03;1.000e+01;8.333e-01
21.524918000;1.070e+00;8.334e-01;6.343e-02;7.785e-01;5.925e-02;1.070e+00;3.333e-02;2.537e-03;1.000e+01;8.333e-01
21.525918000;1.071e+00;8.334e-01;6.345e-02;7.785e-01;5.927e-02;1.071e+00;3.333e-02;2.538e-03;1.000e+01;8.333e-01
21.534918000;1.071e+00;8.334e-01;6.358e-02;7.785e-01;5.939e-02;1.071e+00;3.333e-02;2.543e-03;1.000e+01;8.333e-01
21.535918000;1.071e+00;8.334e-01;6.358e-02;7.784e-01;5.938e-02;1.071e+00;3.333e-02;2.543e-03;1.000e+01;8.333e-01
21.559918000;1.071e+00;8.334e-01;6.390e-02;7.784e-01;5.968e-02;1.071e+00;3.333e-02;2.556e-03;1.000e+01;8.333e-01
21.560918000;1.071e+00;8.334e-01;6.392e-02;7.783e-01;5.970e-02;1.071e+00;3.333e-02;2.557e-03;1.000e+01;8.333e-01
21.583918000;1.071e+00;8.334e-01;6.425e-02;7.783e-01;6.000e-02;1.071e+00;3.333e-02;2.570e-03;1.000e+01;8.333e-01
21.584918000;1.071e+00;8.334e-01;6.425e-02;7.782e-01;6.000e-02;1.071e+00;3.333e-02;2.570e-03;1.000e+01;8.333e-01
21.599918000;1.071e+00;8.334e-01;6.448e-02;7.782e-01;6.021e-02;1.071e+00;3.333e-02;2.579e-03;1.000e+01;8.333e-01
21.608918000;1.071e+00;8.334e-01;6.460e-02;7.782e-01;6.032e-02;1.071e+00;3.333e-02;2.584e-03;1.000e+01;8.333e-01
21.609918000;1.071e+00;8.334e-01;6.460e-02;7.781e-01;6.032e-02;1.071e+00;3.333e-02;2.584e-03;1.000e+01;8.333e-01
21.628918000;1.071e+00;8.334e-01;6.488e-02;7.781e-01;6.057e-02;1.071e+00;3.333e-02;2.595e-03;1.000e+01;8.333e-01
21.634918000;1.071e+00;8.334e-01;6.495e-02;7.781e-01;6.064e-02;1.071e+00;3.333e-02;2.598e-03;1.000e+01;8.333e-01
21.635918000;1.071e+00;8.334e-01;6.495e-02;7.780e-01;6.064e-02;1.071e+00;3.333e-02;2.598e-03;1.000e+01;8.333e-01
21.659918000;1.071e+00;8.334e-01;6.527e-02;7.780e-01;6.093e-02;1.071e+00;3.333e-02;2.611e-03;1.000e+01;8.333e-01
21.660918000;1.071e+00;8.334e-01;6.530e-02;7.779e-01;6.096e-02;1.071e+00;3.333e-02;2.612e-03;1.000e+01;8.333e-01
21.672918000;1.071e+00;8.334e-01;6.547e-02;7.779e-01;6.112e-02;1.071e+00;3.333e-02;2.619e-03;1.000e+01;8.333e-01
21.684918000;1.071e+00;8.334e-01;6.563e-02;7.779e-01;6.125e-02;1.071e+00;3.333e-02;2.625e-03;1.000e+01;8.333e-01
21.685918000;1.071e+00;8.334e-01;6.565e-02;7.778e-01;6.128e-02;1.071e+00;3.333e-02;2.626e-03;1.000e+01;8.333e-01
21.706918000;1.071e+00;8.334e-01;6.592e-02;7.778e-01;6.153e-02;1.071e+00;3.333e-02;2.637e-03;1.000e+01;8.333e-01
21.707918000;1.072e+00;8.334e-01;6.592e-02;7.778e-01;6.153e-02;1.072e+00;3.333e-02;2.637e-03;1.000e+01;8.333e-01
21.710918000;1.072e+00;8.334e-01;6.597e-02;7.778e-01;6.157e-02;1.072e+00;3.333e-02;2.639e-03;1.000e+01;8.333e-01
21.711918000;1.072e+00;8.334e-01;6.600e-02;7.777e-01;6.159e-02;1.072e+00;3.333e-02;2.640e-03;1.000e+01;8.333e-01
21.736918000;1.072e+00;8.334e-01;6.632e-02;7.777e-01;6.189e-02;1.072e+00;3.333e-02;2.653e-03;1.000e+01;8.333e-01
21.737918000;1.072e+00;8.334e-01;6.635e-02;7.776e-01;6.191e-02;1.072e+00;3.333e-02;2.654e-03;1.000e+01;8.333e-01
21.762918000;1.072e+00;8.334e-01;6.667e-02;7.776e-01;6.221e-02;1.072e+00;3.333e-02;2.667e-03;1.000e+01;8.333e-01
21.763918000;1.072e+00;8.334e-01;6.667e-02;7.775e-01;6.221e-02;1.072e+00;3.333e-02;2.667e-03;1.000e+01;8.333e-01
21.787918000;1.072e+00;8.334e-01;6.700e-02;7.775e-01;6.250e-02;1.072e+00;3.333e-02;2.680e-03;1.000e+01;8.333e-01
21.788918000;1.072e+00;8.334e-01;6.703e-02;7.774e-01;6.253e-02;1.072e+00;3.333e-02;2.681e-03;1.000e+01;8.333e-01
21.814918000;1.072e+00;8.334e-01;6.735e-02;7.774e-01;6.282e-02;1.072e+00;3.333e-02;2.694e-03;1.000e+01;8.333e-01
21.815918000;1.072e+00;8.334e-01;6.738e-02;7.773e-01;6.285e-02;1.072e+00;3.333e-02;2.695e-03;1.000e+01;8.333e-01
21.840918000;1.072e+00;8.334e-01;6.770e-02;7.773e-01;6.314e-02;1.072e+00;3.333e-02;2.708e-03;1.000e+01;8.333e-01
21.841918000;1.072e+00;8.334e-01;6.773e-02;7.772e-01;6.316e-02;1.072e+00;3.333e-02;2.709e-03;1.000e+01;8.333e-01
21.866918000;1.072e+00;8.334e-01;6.805e-02;7.772e-01;6.346e-02;1.072e+00;3.333e-02;2.722e-03;1.000e+01;8.333e-01
21.867918000;1.072e+00;8.334e-01;6.805e-02;7.771e-01;6.346e-02;1.072e+00;3.333e-02;2.722e-03;1.000e+01;8.333e-01
21.893918000;1.072e+00;8.334e-01;6.840e-02;7.771e-01;6.378e-02;1.072e+00;3.333e-02;2.736e-03;1.000e+01;8.333e-01
21.894918000;1.072e+00;8.334e-01;6.840e-02;7.770e-01;6.378e-02;1.072e+00;3.333e-02;2.736e-03;1.000e+01;8.333e-01
21.896918000;1.072e+00;8.334e-01;6.842e-02;7.770e-01;6.380e-02;1.072e+00;3.333e-02;2.737e-03;1.000e+01;8.333e-01
21.897918000;1.073e+00;8.334e-01;6.845e-02;7.770e-01;6.382e-02;1.073e+00;3.333e-02;2.738e-03;1.000e+01;8.333e-01
21.920918000;1.073e+00;8.334e-01;6.875e-02;7.770e-01;6.410e-02;1.073e+00;3.333e-02;2.750e-03;1.000e+01;8.333e-01
21.921918000;1.073e+00;8.334e-01;6.875e-02;7.769e-01;6.409e-02;1.073e+00;3.333e-02;2.750e-03;1.000e+01;8.333e-01
21.947918000;1.073e+00;8.334e-01;6.910e-02;7.769e-01;6.441e-02;1.073e+00;3.333e-02;2.764e-03;1.000e+01;8.333e-01
21.948918000;1.073e+00;8.334e-01;6.910e-02;7.768e-01;6.441e-02;1.073e+00;3.333e-02;2.764e-03;1.000e+01;8.333e-01
21.974918000;1.073e+00;8.334e-01;6.943e-02;7.768e-01;6.471e-02;1.073e+00;3.333e-02;2.777e-03;1.000e+01;8.333e-01
21.975918000;1.073e+00;8.334e-01;6.945e-02;7.767e-01;6.473e-02;1.073e+00;3.333e-02;2.778e-03;1.000e+01;8.333e-01
