time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;Wind_Turbine_GEN_VoltageInjTerminal;Wind_Turbine_GEN_ActiveCurrentInjTerminal;Wind_Turbine_GEN_ReactiveCurrentInjTerminal;SyncCompensator_GEN_TSO_FrequencyHz;SyncCompensator_GEN_TSO_ActivePower;SyncCompensator_GEN_TSO_ReactivePower;Main_load_LOAD_TSO_ActivePower;Main_load_LOAD_TSO_ReactivePower;Measurements_BUS_Voltage;Measurements_BUS_ActivePower;Measurements_BUS_ReactivePower;Main_Xfmr_XFMR_Tap;SyncCompensator_GEN_FrequencyHz;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu;Wind_Turbine_GEN_VoltageSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
20.030873;1.036e+00;6.705e-01;7.904e-03;6.471e-01;7.630e-03;1.038e+00;1.049e+00;6.562e-01;4.768e-02;4.992e+01;7.951e-02;2.755e-02;7.500e-01;3.333e-02;1.036e+00;6.034e-01;7.114e-03;1.000e+01;4.992e+01;6.667e-01;5.592e-03;1.044e+00;4.994e+01;4.994e+01
20.031334;1.036e+00;6.707e-01;7.906e-03;6.473e-01;7.631e-03;1.038e+00;1.049e+00;6.563e-01;4.770e-02;4.992e+01;7.935e-02;2.754e-02;7.500e-01;3.333e-02;1.036e+00;6.036e-01;7.115e-03;1.000e+01;4.992e+01;6.667e-01;5.592e-03;1.044e+00;4.993e+01;4.993e+01
20.032256;1.036e+00;6.710e-01;7.907e-03;6.476e-01;7.632e-03;1.038e+00;1.049e+00;6.566e-01;4.773e-02;4.992e+01;7.901e-02;2.753e-02;7.500e-01;3.333e-02;1.036e+00;6.039e-01;7.116e-03;1.000e+01;4.992e+01;6.667e-01;5.592e-03;1.044e+00;4.993e+01;4.993e+01
20.033177;1.036e+00;6.713e-01;7.908e-03;6.479e-01;7.633e-03;1.038e+00;1.049e+00;6.570e-01;4.777e-02;4.992e+01;7.867e-02;2.751e-02;7.500e-01;3.333e-02;1.036e+00;6.042e-01;7.117e-03;1.000e+01;4.992e+01;6.667e-01;5.592e-03;1.044e+00;4.993e+01;4.993e+01
20.033638;1.036e+00;6.715e-01;7.908e-03;6.481e-01;7.633e-03;1.038e+00;1.049e+00;6.571e-01;4.778e-02;4.991e+01;7.850e-02;2.750e-02;7.500e-01;3.333e-02;1.036e+00;6.044e-01;7.117e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.993e+01;4.993e+01
20.034099;1.036e+00;6.717e-01;7.908e-03;6.483e-01;7.633e-03;1.038e+00;1.049e+00;6.573e-01;4.780e-02;4.991e+01;7.832e-02;2.749e-02;7.500e-01;3.333e-02;1.036e+00;6.045e-01;7.117e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.993e+01;4.993e+01
20.035021;1.036e+00;6.720e-01;7.908e-03;6.486e-01;7.633e-03;1.038e+00;1.049e+00;6.576e-01;4.784e-02;4.991e+01;7.796e-02;2.748e-02;7.500e-01;3.333e-02;1.036e+00;6.048e-01;7.117e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.993e+01;4.993e+01
20.035481;1.036e+00;6.722e-01;7.908e-03;6.488e-01;7.633e-03;1.038e+00;1.049e+00;6.578e-01;4.786e-02;4.991e+01;7.778e-02;2.747e-02;7.500e-01;3.333e-02;1.036e+00;6.050e-01;7.117e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.993e+01;4.993e+01
20.035942;1.036e+00;6.724e-01;7.907e-03;6.490e-01;7.632e-03;1.038e+00;1.049e+00;6.580e-01;4.788e-02;4.991e+01;7.760e-02;2.746e-02;7.500e-01;3.333e-02;1.036e+00;6.052e-01;7.116e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.036403;1.036e+00;6.726e-01;7.907e-03;6.491e-01;7.632e-03;1.038e+00;1.049e+00;6.582e-01;4.789e-02;4.991e+01;7.741e-02;2.745e-02;7.500e-01;3.333e-02;1.036e+00;6.053e-01;7.116e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.036864;1.036e+00;6.728e-01;7.906e-03;6.493e-01;7.631e-03;1.038e+00;1.049e+00;6.583e-01;4.791e-02;4.991e+01;7.722e-02;2.744e-02;7.500e-01;3.333e-02;1.036e+00;6.055e-01;7.115e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.037325;1.036e+00;6.730e-01;7.904e-03;6.495e-01;7.630e-03;1.039e+00;1.049e+00;6.585e-01;4.793e-02;4.991e+01;7.703e-02;2.743e-02;7.500e-01;3.333e-02;1.036e+00;6.057e-01;7.114e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.037785;1.036e+00;6.732e-01;7.903e-03;6.497e-01;7.629e-03;1.039e+00;1.049e+00;6.587e-01;4.795e-02;4.991e+01;7.684e-02;2.743e-02;7.500e-01;3.333e-02;1.036e+00;6.058e-01;7.113e-03;1.000e+01;4.991e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.038246;1.036e+00;6.734e-01;7.902e-03;6.499e-01;7.628e-03;1.039e+00;1.049e+00;6.589e-01;4.797e-02;4.990e+01;7.665e-02;2.742e-02;7.500e-01;3.333e-02;1.036e+00;6.060e-01;7.112e-03;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.039168;1.036e+00;6.737e-01;7.900e-03;6.502e-01;7.625e-03;1.039e+00;1.049e+00;6.593e-01;4.800e-02;4.990e+01;7.625e-02;2.740e-02;7.500e-01;3.333e-02;1.036e+00;6.064e-01;7.110e-03;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.040089;1.036e+00;6.741e-01;7.897e-03;6.506e-01;7.622e-03;1.039e+00;1.049e+00;6.597e-01;4.804e-02;4.990e+01;7.585e-02;2.739e-02;7.500e-01;3.333e-02;1.036e+00;6.067e-01;7.107e-03;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.040919;1.036e+00;6.745e-01;7.893e-03;6.510e-01;7.619e-03;1.039e+00;1.049e+00;6.600e-01;4.808e-02;4.990e+01;7.548e-02;2.737e-02;7.500e-01;3.333e-02;1.036e+00;6.071e-01;7.104e-03;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.992e+01;4.992e+01
20.041748;1.036e+00;6.749e-01;7.889e-03;6.514e-01;7.615e-03;1.039e+00;1.049e+00;6.604e-01;4.811e-02;4.990e+01;7.511e-02;2.736e-02;7.500e-01;3.333e-02;1.036e+00;6.074e-01;7.100e-03;1.000e+01;4.990e+01;6.667e-01;5.592e-03;1.044e+00;4.991e+01;4.991e+01
20.042578;1.036e+00;6.753e-01;7.884e-03;6.517e-01;7.610e-03;1.039e+00;1.049e+00;6.607e-01;4.815e-02;4.989e+01;7.473e-02;2.735e-02;7.500e-01;3.333e-02;1.036e+00;6.077e-01;7.096e-03;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.991e+01;4.991e+01
20.043407;1.036e+00;6.757e-01;7.880e-03;6.521e-01;7.606e-03;1.039e+00;1.049e+00;6.611e-01;4.818e-02;4.989e+01;7.434e-02;2.734e-02;7.500e-01;3.333e-02;1.036e+00;6.081e-01;7.092e-03;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.991e+01;4.991e+01
20.044237;1.036e+00;6.761e-01;7.874e-03;6.525e-01;7.601e-03;1.039e+00;1.049e+00;6.615e-01;4.821e-02;4.989e+01;7.395e-02;2.732e-02;7.500e-01;3.333e-02;1.036e+00;6.084e-01;7.087e-03;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.991e+01;4.991e+01
20.045066;1.036e+00;6.764e-01;7.868e-03;6.529e-01;7.594e-03;1.039e+00;1.049e+00;6.619e-01;4.825e-02;4.989e+01;7.355e-02;2.731e-02;7.500e-01;3.333e-02;1.036e+00;6.088e-01;7.081e-03;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.991e+01;4.991e+01
20.045895;1.036e+00;6.769e-01;7.861e-03;6.532e-01;7.588e-03;1.039e+00;1.049e+00;6.622e-01;4.828e-02;4.989e+01;7.315e-02;2.730e-02;7.500e-01;3.333e-02;1.036e+00;6.092e-01;7.075e-03;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.991e+01;4.991e+01
20.046725;1.036e+00;6.773e-01;7.854e-03;6.536e-01;7.581e-03;1.039e+00;1.049e+00;6.626e-01;4.832e-02;4.989e+01;7.273e-02;2.729e-02;7.500e-01;3.333e-02;1.036e+00;6.095e-01;7.069e-03;1.000e+01;4.989e+01;6.667e-01;5.592e-03;1.044e+00;4.990e+01;4.990e+01
20.047554;1.036e+00;6.777e-01;7.847e-03;6.540e-01;7.574e-03;1.038e+00;1.049e+00;6.630e-01;4.835e-02;4.988e+01;7.232e-02;2.728e-02;7.500e-01;3.333e-02;1.036e+00;6.099e-01;7.062e-03;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.990e+01;4.990e+01
20.048384;1.036e+00;6.781e-01;7.838e-03;6.545e-01;7.565e-03;1.038e+00;1.049e+00;6.635e-01;4.839e-02;4.988e+01;7.189e-02;2.727e-02;7.500e-01;3.333e-02;1.036e+00;6.103e-01;7.054e-03;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.990e+01;4.990e+01
20.049213;1.036e+00;6.785e-01;7.829e-03;6.549e-01;7.557e-03;1.038e+00;1.049e+00;6.639e-01;4.843e-02;4.988e+01;7.147e-02;2.726e-02;7.500e-01;3.333e-02;1.036e+00;6.107e-01;7.046e-03;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.990e+01;4.990e+01
20.050043;1.036e+00;6.790e-01;7.820e-03;6.553e-01;7.548e-03;1.038e+00;1.049e+00;6.643e-01;4.846e-02;4.988e+01;7.103e-02;2.725e-02;7.500e-01;3.333e-02;1.036e+00;6.111e-01;7.038e-03;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.990e+01;4.990e+01
20.050872;1.036e+00;6.794e-01;7.810e-03;6.557e-01;7.539e-03;1.038e+00;1.049e+00;6.647e-01;4.850e-02;4.988e+01;7.059e-02;2.724e-02;7.500e-01;3.333e-02;1.036e+00;6.115e-01;7.029e-03;1.000e+01;4.988e+01;6.667e-01;5.592e-03;1.044e+00;4.990e+01;4.990e+01
20.051701;1.036e+00;6.799e-01;7.799e-03;6.561e-01;7.528e-03;1.038e+00;1.049e+00;6.651e-01;4.853e-02;4.987e+01;7.014e-02;2.723e-02;7.500e-01;3.333e-02;1.036e+00;6.119e-01;7.019e-03;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.990e+01;4.990e+01
20.052531;1.036e+00;6.803e-01;7.789e-03;6.566e-01;7.518e-03;1.038e+00;1.049e+00;6.656e-01;4.857e-02;4.987e+01;6.969e-02;2.722e-02;7.500e-01;3.333e-02;1.036e+00;6.123e-01;7.010e-03;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.989e+01;4.989e+01
20.053360;1.036e+00;6.808e-01;7.777e-03;6.570e-01;7.506e-03;1.038e+00;1.049e+00;6.660e-01;4.861e-02;4.987e+01;6.923e-02;2.722e-02;7.500e-01;3.333e-02;1.036e+00;6.127e-01;6.999e-03;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.989e+01;4.989e+01
20.054190;1.036e+00;6.812e-01;7.764e-03;6.575e-01;7.495e-03;1.038e+00;1.049e+00;6.665e-01;4.864e-02;4.987e+01;6.877e-02;2.721e-02;7.500e-01;3.333e-02;1.036e+00;6.131e-01;6.988e-03;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.989e+01;4.989e+01
20.055019;1.036e+00;6.817e-01;7.752e-03;6.579e-01;7.483e-03;1.038e+00;1.049e+00;6.669e-01;4.868e-02;4.987e+01;6.830e-02;2.720e-02;7.500e-01;3.333e-02;1.036e+00;6.135e-01;6.977e-03;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.989e+01;4.989e+01
20.055849;1.036e+00;6.822e-01;7.739e-03;6.584e-01;7.470e-03;1.038e+00;1.049e+00;6.674e-01;4.871e-02;4.987e+01;6.783e-02;2.720e-02;7.500e-01;3.333e-02;1.036e+00;6.140e-01;6.965e-03;1.000e+01;4.987e+01;6.667e-01;5.592e-03;1.044e+00;4.989e+01;4.989e+01
20.056678;1.036e+00;6.826e-01;7.726e-03;6.588e-01;7.457e-03;1.038e+00;1.049e+00;6.678e-01;4.875e-02;4.986e+01;6.735e-02;2.719e-02;7.500e-01;3.333e-02;1.036e+00;6.144e-01;6.953e-03;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.989e+01;4.989e+01
20.057508;1.036e+00;6.831e-01;7.711e-03;6.593e-01;7.443e-03;1.038e+00;1.049e+00;6.683e-01;4.879e-02;4.986e+01;6.687e-02;2.718e-02;7.500e-01;3.333e-02;1.036e+00;6.148e-01;6.940e-03;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.989e+01;4.989e+01
20.058337;1.036e+00;6.836e-01;7.697e-03;6.598e-01;7.429e-03;1.038e+00;1.049e+00;6.688e-01;4.883e-02;4.986e+01;6.638e-02;2.718e-02;7.500e-01;3.333e-02;1.036e+00;6.153e-01;6.927e-03;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.988e+01;4.988e+01
20.059166;1.036e+00;6.841e-01;7.682e-03;6.603e-01;7.415e-03;1.038e+00;1.049e+00;6.692e-01;4.886e-02;4.986e+01;6.588e-02;2.718e-02;7.500e-01;3.333e-02;1.036e+00;6.157e-01;6.914e-03;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.988e+01;4.988e+01
20.060825;1.036e+00;6.851e-01;7.650e-03;6.612e-01;7.384e-03;1.038e+00;1.049e+00;6.702e-01;4.894e-02;4.986e+01;6.488e-02;2.717e-02;7.500e-01;3.333e-02;1.036e+00;6.166e-01;6.885e-03;1.000e+01;4.986e+01;6.667e-01;5.592e-03;1.044e+00;4.988e+01;4.988e+01
20.061655;1.036e+00;6.856e-01;7.634e-03;6.617e-01;7.369e-03;1.038e+00;1.049e+00;6.707e-01;4.897e-02;4.985e+01;6.437e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.171e-01;6.871e-03;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.988e+01;4.988e+01
20.062484;1.036e+00;6.861e-01;7.617e-03;6.622e-01;7.352e-03;1.038e+00;1.049e+00;6.712e-01;4.901e-02;4.985e+01;6.386e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.175e-01;6.855e-03;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.988e+01;4.988e+01
20.063484;1.036e+00;6.868e-01;7.596e-03;6.628e-01;7.331e-03;1.038e+00;1.049e+00;6.718e-01;4.906e-02;4.985e+01;6.323e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.181e-01;6.836e-03;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.988e+01;4.988e+01
20.064484;1.036e+00;6.874e-01;7.574e-03;6.634e-01;7.310e-03;1.038e+00;1.049e+00;6.724e-01;4.910e-02;4.985e+01;6.260e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.187e-01;6.817e-03;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.988e+01;4.988e+01
20.065484;1.036e+00;6.880e-01;7.552e-03;6.641e-01;7.289e-03;1.038e+00;1.049e+00;6.730e-01;4.915e-02;4.985e+01;6.196e-02;2.715e-02;7.500e-01;3.333e-02;1.036e+00;6.192e-01;6.797e-03;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.066484;1.036e+00;6.887e-01;7.530e-03;6.647e-01;7.268e-03;1.038e+00;1.049e+00;6.736e-01;4.919e-02;4.985e+01;6.132e-02;2.715e-02;7.500e-01;3.333e-02;1.036e+00;6.198e-01;6.777e-03;1.000e+01;4.985e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.067484;1.036e+00;6.893e-01;7.507e-03;6.653e-01;7.245e-03;1.038e+00;1.049e+00;6.743e-01;4.924e-02;4.984e+01;6.067e-02;2.715e-02;7.500e-01;3.333e-02;1.036e+00;6.204e-01;6.756e-03;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.068484;1.036e+00;6.900e-01;7.482e-03;6.659e-01;7.221e-03;1.038e+00;1.049e+00;6.749e-01;4.929e-02;4.984e+01;6.001e-02;2.715e-02;7.500e-01;3.333e-02;1.036e+00;6.210e-01;6.734e-03;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.069484;1.036e+00;6.907e-01;7.458e-03;6.666e-01;7.198e-03;1.038e+00;1.049e+00;6.755e-01;4.933e-02;4.984e+01;5.934e-02;2.715e-02;7.500e-01;3.333e-02;1.036e+00;6.216e-01;6.712e-03;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.070484;1.036e+00;6.913e-01;7.432e-03;6.672e-01;7.173e-03;1.038e+00;1.049e+00;6.762e-01;4.938e-02;4.984e+01;5.867e-02;2.715e-02;7.500e-01;3.333e-02;1.036e+00;6.222e-01;6.689e-03;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.071484;1.036e+00;6.920e-01;7.407e-03;6.679e-01;7.149e-03;1.038e+00;1.049e+00;6.768e-01;4.943e-02;4.984e+01;5.800e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.228e-01;6.666e-03;1.000e+01;4.984e+01;6.667e-01;5.592e-03;1.044e+00;4.987e+01;4.987e+01
20.072484;1.036e+00;6.927e-01;7.381e-03;6.686e-01;7.124e-03;1.038e+00;1.049e+00;6.775e-01;4.947e-02;4.983e+01;5.732e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.234e-01;6.643e-03;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.073484;1.036e+00;6.934e-01;7.354e-03;6.692e-01;7.098e-03;1.038e+00;1.049e+00;6.782e-01;4.952e-02;4.983e+01;5.663e-02;2.716e-02;7.500e-01;3.333e-02;1.036e+00;6.240e-01;6.619e-03;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.074484;1.036e+00;6.941e-01;7.327e-03;6.699e-01;7.072e-03;1.038e+00;1.049e+00;6.788e-01;4.957e-02;4.983e+01;5.594e-02;2.717e-02;7.500e-01;3.333e-02;1.036e+00;6.247e-01;6.594e-03;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.075484;1.036e+00;6.948e-01;7.300e-03;6.706e-01;7.046e-03;1.038e+00;1.049e+00;6.795e-01;4.961e-02;4.983e+01;5.524e-02;2.717e-02;7.500e-01;3.333e-02;1.036e+00;6.253e-01;6.570e-03;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.076484;1.036e+00;6.955e-01;7.271e-03;6.713e-01;7.018e-03;1.038e+00;1.049e+00;6.802e-01;4.966e-02;4.983e+01;5.453e-02;2.718e-02;7.500e-01;3.333e-02;1.036e+00;6.259e-01;6.544e-03;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.077484;1.036e+00;6.962e-01;7.243e-03;6.719e-01;6.991e-03;1.038e+00;1.049e+00;6.809e-01;4.971e-02;4.983e+01;5.382e-02;2.718e-02;7.500e-01;3.333e-02;1.036e+00;6.266e-01;6.519e-03;1.000e+01;4.983e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.078484;1.036e+00;6.969e-01;7.213e-03;6.726e-01;6.962e-03;1.038e+00;1.049e+00;6.816e-01;4.976e-02;4.982e+01;5.311e-02;2.719e-02;7.500e-01;3.333e-02;1.036e+00;6.272e-01;6.492e-03;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.986e+01;4.986e+01
20.079484;1.036e+00;6.976e-01;7.184e-03;6.733e-01;6.934e-03;1.038e+00;1.049e+00;6.823e-01;4.981e-02;4.982e+01;5.239e-02;2.719e-02;7.500e-01;3.333e-02;1.036e+00;6.278e-01;6.466e-03;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.080484;1.036e+00;6.983e-01;7.154e-03;6.740e-01;6.906e-03;1.038e+00;1.049e+00;6.830e-01;4.986e-02;4.982e+01;5.167e-02;2.720e-02;7.500e-01;3.333e-02;1.036e+00;6.285e-01;6.439e-03;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.081484;1.036e+00;6.991e-01;7.124e-03;6.747e-01;6.877e-03;1.038e+00;1.049e+00;6.837e-01;4.990e-02;4.982e+01;5.094e-02;2.721e-02;7.500e-01;3.333e-02;1.036e+00;6.292e-01;6.412e-03;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.082484;1.036e+00;6.998e-01;7.093e-03;6.755e-01;6.847e-03;1.038e+00;1.049e+00;6.844e-01;4.995e-02;4.982e+01;5.021e-02;2.722e-02;7.500e-01;3.333e-02;1.036e+00;6.298e-01;6.384e-03;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.083484;1.036e+00;7.005e-01;7.062e-03;6.762e-01;6.817e-03;1.038e+00;1.049e+00;6.851e-01;5.000e-02;4.982e+01;4.947e-02;2.723e-02;7.500e-01;3.333e-02;1.036e+00;6.305e-01;6.356e-03;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.084484;1.036e+00;7.013e-01;7.031e-03;6.769e-01;6.787e-03;1.038e+00;1.049e+00;6.858e-01;5.005e-02;4.982e+01;4.872e-02;2.724e-02;7.500e-01;3.333e-02;1.036e+00;6.311e-01;6.328e-03;1.000e+01;4.982e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.085484;1.036e+00;7.020e-01;6.999e-03;6.776e-01;6.756e-03;1.038e+00;1.049e+00;6.865e-01;5.010e-02;4.981e+01;4.798e-02;2.725e-02;7.500e-01;3.333e-02;1.036e+00;6.318e-01;6.299e-03;1.000e+01;4.981e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.086484;1.036e+00;7.028e-01;6.967e-03;6.783e-01;6.725e-03;1.038e+00;1.049e+00;6.873e-01;5.015e-02;4.981e+01;4.722e-02;2.726e-02;7.500e-01;3.333e-02;1.036e+00;6.325e-01;6.270e-03;1.000e+01;4.981e+01;6.667e-01;5.592e-03;1.044e+00;4.985e+01;4.985e+01
20.087484;1.036e+00;7.035e-01;6.934e-03;6.791e-01;6.693e-03;1.038e+00;1.049e+00;6.880e-01;5.020e-02;4.981e+01;4.647e-02;2.727e-02;7.500e-01;3.333e-02;1.036e+00;6.332e-01;6.241e-03;1.000e+01;4.981e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.088484;1.036e+00;7.043e-01;6.901e-03;6.798e-01;6.661e-03;1.038e+00;1.049e+00;6.887e-01;5.025e-02;4.981e+01;4.571e-02;2.728e-02;7.500e-01;3.333e-02;1.036e+00;6.339e-01;6.211e-03;1.000e+01;4.981e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.089484;1.036e+00;7.051e-01;6.868e-03;6.806e-01;6.629e-03;1.038e+00;1.049e+00;6.895e-01;5.030e-02;4.981e+01;4.494e-02;2.729e-02;7.500e-01;3.333e-02;1.036e+00;6.345e-01;6.181e-03;1.000e+01;4.981e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.090484;1.036e+00;7.058e-01;6.834e-03;6.813e-01;6.597e-03;1.038e+00;1.049e+00;6.902e-01;5.035e-02;4.981e+01;4.418e-02;2.731e-02;7.500e-01;3.333e-02;1.036e+00;6.352e-01;6.151e-03;1.000e+01;4.981e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.091484;1.036e+00;7.066e-01;6.801e-03;6.821e-01;6.565e-03;1.038e+00;1.049e+00;6.910e-01;5.041e-02;4.981e+01;4.340e-02;2.732e-02;7.500e-01;3.333e-02;1.036e+00;6.359e-01;6.121e-03;1.000e+01;4.981e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.092484;1.036e+00;7.074e-01;6.767e-03;6.828e-01;6.532e-03;1.038e+00;1.049e+00;6.917e-01;5.046e-02;4.980e+01;4.263e-02;2.734e-02;7.500e-01;3.333e-02;1.036e+00;6.366e-01;6.090e-03;1.000e+01;4.980e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.093484;1.036e+00;7.082e-01;6.732e-03;6.836e-01;6.499e-03;1.038e+00;1.049e+00;6.925e-01;5.051e-02;4.980e+01;4.185e-02;2.735e-02;7.500e-01;3.333e-02;1.036e+00;6.373e-01;6.059e-03;1.000e+01;4.980e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.094484;1.036e+00;7.089e-01;6.698e-03;6.843e-01;6.465e-03;1.038e+00;1.049e+00;6.932e-01;5.056e-02;4.980e+01;4.106e-02;2.737e-02;7.500e-01;3.333e-02;1.036e+00;6.380e-01;6.028e-03;1.000e+01;4.980e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.095484;1.036e+00;7.097e-01;6.662e-03;6.851e-01;6.431e-03;1.038e+00;1.049e+00;6.940e-01;5.061e-02;4.980e+01;4.028e-02;2.738e-02;7.500e-01;3.333e-02;1.036e+00;6.388e-01;5.996e-03;1.000e+01;4.980e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.096484;1.036e+00;7.105e-01;6.627e-03;6.859e-01;6.397e-03;1.038e+00;1.049e+00;6.948e-01;5.066e-02;4.980e+01;3.948e-02;2.740e-02;7.500e-01;3.333e-02;1.036e+00;6.395e-01;5.964e-03;1.000e+01;4.980e+01;6.667e-01;5.592e-03;1.044e+00;4.984e+01;4.984e+01
20.097484;1.036e+00;7.113e-01;6.591e-03;6.866e-01;6.363e-03;1.038e+00;1.049e+00;6.955e-01;5.072e-02;4.980e+01;3.869e-02;2.742e-02;7.500e-01;3.333e-02;1.036e+00;6.402e-01;5.932e-03;1.000e+01;4.980e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
20.098484;1.036e+00;7.121e-01;6.556e-03;6.874e-01;6.328e-03;1.038e+00;1.049e+00;6.963e-01;5.077e-02;4.980e+01;3.789e-02;2.743e-02;7.500e-01;3.333e-02;1.036e+00;6.409e-01;5.900e-03;1.000e+01;4.980e+01;6.667e-01;5.592e-03;1.044e+00;4.983e+01;4.983e+01
